SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2003-04,23.0,CHI,NBA,SF,47.0,893.0,0.39399999999999996,0.439,0.392,0.46,0.444,0.34700000000000003,0.401,0.47100000000000003,0.629,0.752,0.445,0.516,0.37200000000000005,0.303,0.032,0.187,90.0,85.0,128.0,85.0,84.0,86.0,123.0,17.0,-39.7,-46.8,Ronald Dupree
2004-05,24.0,DET,NBA,SF,47.0,472.0,0.48,0.447,0.48,0.47,0.5,0.35600000000000004,0.484,0.48200000000000004,0.617,0.7559999999999999,0.515,0.529,0.37,0.324,0.016,0.196,107.0,102.0,141.0,100.0,82.0,97.0,114.0,8.0,0.5,-4.4,Ronald Dupree
2005-06,25.0,MIN,NBA,SF,36.0,265.0,0.524,0.45399999999999996,0.532,0.478,0.0,0.358,0.524,0.49,0.341,0.745,0.494,0.536,0.6509999999999999,0.33299999999999996,0.016,0.20199999999999999,115.0,111.0,0.0,107.0,46.0,92.0,195.0,8.0,4.3,-6.8,Ronald Dupree
2006-07,26.0,DET,NBA,SF,19.0,94.0,0.355,0.45799999999999996,0.355,0.485,0.0,0.358,0.355,0.496,0.33299999999999996,0.752,0.358,0.541,0.29,0.327,0.0,0.213,77.0,73.0,0.0,71.0,44.0,66.0,89.0,0.0,-8.8,-12.9,Ronald Dupree
2007-08,27.0,TOT,NBA,SF,5.0,21.0,0.33299999999999996,0.457,0.33299999999999996,0.484,0.0,0.36200000000000004,0.33299999999999996,0.49700000000000005,1.0,0.755,0.515,0.54,0.667,0.306,0.0,0.222,73.0,69.0,0.0,67.0,132.0,95.0,218.0,0.0,-1.0,-0.2,Ronald Dupree
2007-08,27.0,DET,NBA,SF,1.0,3.0,0.0,0.457,0.0,0.484,0.0,0.36200000000000004,0.0,0.49700000000000005,0.0,0.755,0.0,0.54,0.0,0.306,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronald Dupree
2007-08,27.0,SEA,NBA,SF,4.0,18.0,0.33299999999999996,0.457,0.33299999999999996,0.484,0.0,0.36200000000000004,0.33299999999999996,0.49700000000000005,1.0,0.755,0.515,0.54,0.667,0.306,0.0,0.222,73.0,69.0,0.0,67.0,132.0,95.0,218.0,0.0,-1.0,-0.2,Ronald Dupree
2010-11,30.0,TOR,NBA,SF,3.0,13.0,0.25,0.45899999999999996,0.33299999999999996,0.48700000000000004,0.0,0.358,0.25,0.498,0.0,0.763,0.25,0.541,0.0,0.3,0.25,0.222,55.0,68.0,0.0,50.0,0.0,46.0,0.0,113.0,-2.0,-2.3,Ronald Dupree
2003-04,23.0,CHI,NBA,PG,76.0,2706.0,0.386,0.439,0.38299999999999995,0.46,0.39,0.34700000000000003,0.474,0.47100000000000003,0.804,0.752,0.51,0.516,0.204,0.303,0.44799999999999995,0.187,88.0,83.0,112.0,101.0,107.0,99.0,67.0,240.0,4.6,-11.0,Kirk Hinrich
2004-05,24.0,CHI,NBA,PG,77.0,2800.0,0.397,0.447,0.42,0.47,0.355,0.35600000000000004,0.461,0.48200000000000004,0.792,0.7559999999999999,0.495,0.529,0.193,0.324,0.364,0.196,89.0,89.0,100.0,96.0,105.0,94.0,59.0,185.0,-47.4,-82.6,Kirk Hinrich
