SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2003-04,26.0,SEA,NBA,SF,54,0,8.7,1.2,2.6,.453,0.6,1.7,.370,0.5,0.9,.617,.576,0.4,0.5,.885,0.2,0.8,1.0,0.4,0.3,0.1,0.1,0.9,3.4,Richie Frahm
2004-05,27.0,POR,NBA,SG,43,0,11.6,1.3,3.3,.400,0.7,1.9,.388,0.6,1.4,.417,.511,0.5,0.6,.840,0.4,1.0,1.4,0.7,0.3,0.1,0.3,0.8,3.8,Richie Frahm
2005-06,28.0,TOT,NBA,SG,33,0,10.4,1.2,3.0,.390,0.7,2.1,.329,0.5,0.9,.533,.505,0.2,0.3,.700,0.1,0.9,1.0,0.6,0.1,0.1,0.2,0.9,3.3,Richie Frahm
2005-06,28.0,MIN,NBA,SG,25,0,9.0,1.0,2.6,.369,0.6,1.9,.313,0.4,0.7,.529,.485,0.1,0.2,.600,0.1,0.8,0.9,0.6,0.1,0.1,0.2,0.9,2.6,Richie Frahm
2005-06,28.0,HOU,NBA,SG,8,0,14.6,1.9,4.4,.429,1.0,2.8,.364,0.9,1.6,.538,.543,0.5,0.6,.800,0.0,1.3,1.3,0.8,0.1,0.0,0.5,1.0,5.3,Richie Frahm
2006-07,29.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Richie Frahm
2007-08,30.0,LAC,NBA,SG,10,2,16.3,2.0,5.4,.370,0.7,2.5,.280,1.3,2.9,.448,.435,0.0,0.2,.000,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7,Richie Frahm
2003-04,22.0,SEA,NBA,PG,69.0,6.0,16.1,2.1,5.1,0.414,0.4,1.2,0.338,1.7,3.9,0.437,0.453,0.9,1.1,0.823,0.5,1.1,1.6,2.4,0.8,0.1,1.2,1.5,5.5,Luke Ridnour
2004-05,23.0,SEA,NBA,PG,82.0,82.0,31.4,3.6,9.0,0.405,0.8,2.2,0.376,2.8,6.8,0.414,0.45,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3,10.0,Luke Ridnour
2005-06,24.0,SEA,NBA,PG,79.0,77.0,33.2,4.2,10.1,0.418,0.5,1.9,0.289,3.7,8.2,0.448,0.445,2.5,2.9,0.877,0.6,2.4,3.0,7.0,1.6,0.3,2.1,2.3,11.5,Luke Ridnour
