2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
29.0,0.617,47.0,34.0,0.37,92.0,26.0,24.0,4.0,44.0,63.0,0.453,139.0,23.0,0.885,26.0,54.0,0.0,NBA,469.0,12.0,50.0,SF,183.0,2003-04,16.0,SEA,7.0,56.0,0.576,Richie Frahm
25.0,0.417,60.0,31.0,0.388,80.0,27.0,30.0,4.0,44.0,56.0,0.4,140.0,21.0,0.84,25.0,43.0,0.0,NBA,499.0,17.0,35.0,SG,164.0,2004-05,15.0,POR,14.0,61.0,0.511,Richie Frahm
16.0,0.533,30.0,23.0,0.329,70.0,28.0,21.0,2.0,30.0,39.0,0.39,100.0,7.0,0.7,10.0,33.0,0.0,NBA,342.0,3.0,30.0,SG,108.0,2005-06,4.0,TOT,8.0,33.0,0.505,Richie Frahm
9.0,0.529,17.0,15.0,0.313,48.0,28.0,15.0,2.0,20.0,24.0,0.369,65.0,3.0,0.6,5.0,25.0,0.0,NBA,225.0,3.0,22.0,SG,66.0,2005-06,3.0,MIN,4.0,23.0,0.485,Richie Frahm
7.0,0.538,13.0,8.0,0.364,22.0,28.0,6.0,0.0,10.0,15.0,0.429,35.0,4.0,0.8,5.0,8.0,0.0,NBA,117.0,0.0,8.0,SG,42.0,2005-06,1.0,HOU,4.0,10.0,0.543,Richie Frahm
13.0,0.448,29.0,7.0,0.28,25.0,30.0,8.0,0.0,10.0,20.0,0.37,54.0,0.0,0.0,2.0,10.0,2.0,NBA,163.0,4.0,7.0,SG,47.0,2007-08,2.0,LAC,6.0,14.0,0.435,Richie Frahm
118.0,0.437,270.0,27.0,0.338,80.0,22.0,163.0,7.0,73.0,145.0,0.414,350.0,65.0,0.823,79.0,69.0,6.0,NBA,1114.0,35.0,105.0,PG,382.0,2003-04,52.0,SEA,80.0,108.0,0.453,Luke Ridnour
232.0,0.414,561.0,67.0,0.376,178.0,23.0,483.0,23.0,149.0,299.0,0.405,739.0,159.0,0.883,180.0,82.0,82.0,NBA,2571.0,55.0,185.0,PG,824.0,2004-05,94.0,SEA,149.0,204.0,0.45,Luke Ridnour
291.0,0.448,650.0,43.0,0.289,149.0,24.0,550.0,22.0,188.0,334.0,0.418,799.0,199.0,0.877,227.0,79.0,77.0,NBA,2625.0,47.0,178.0,PG,910.0,2005-06,123.0,SEA,162.0,235.0,0.445,Luke Ridnour
252.0,0.453,556.0,49.0,0.353,139.0,25.0,368.0,19.0,136.0,301.0,0.433,695.0,128.0,0.805,159.0,71.0,58.0,NBA,2091.0,28.0,181.0,PG,779.0,2006-07,83.0,SEA,156.0,164.0,0.468,Luke Ridnour
126.0,0.424,297.0,21.0,0.296,71.0,26.0,241.0,14.0,81.0,147.0,0.399,368.0,78.0,0.857,91.0,61.0,5.0,NBA,1223.0,13.0,120.0,PG,393.0,2007-08,37.0,SEA,80.0,94.0,0.428,Luke Ridnour
195.0,0.42,464.0,55.0,0.35,157.0,27.0,365.0,16.0,185.0,250.0,0.403,621.0,133.0,0.869,153.0,72.0,50.0,NBA,2033.0,33.0,200.0,PG,688.0,2008-09,92.0,MIL,128.0,218.0,0.447,Luke Ridnour
259.0,0.513,505.0,69.0,0.381,181.0,28.0,324.0,7.0,119.0,328.0,0.478,686.0,127.0,0.907,140.0,82.0,0.0,NBA,1759.0,24.0,182.0,PG,852.0,2009-10,54.0,MIL,106.0,143.0,0.528,Luke Ridnour
238.0,0.479,497.0,81.0,0.44,184.0,29.0,384.0,10.0,162.0,319.0,0.468,681.0,121.0,0.883,137.0,71.0,66.0,NBA,2159.0,37.0,146.0,PG,840.0,2010-11,89.0,MIN,158.0,199.0,0.528,Luke Ridnour
193.0,0.485,398.0,49.0,0.322,152.0,30.0,252.0,16.0,122.0,242.0,0.44,550.0,106.0,0.891,119.0,53.0,53.0,NBA,1750.0,19.0,136.0,SG,639.0,2011-12,56.0,MIN,96.0,141.0,0.485,Luke Ridnour
301.0,0.503,599.0,66.0,0.311,212.0,31.0,311.0,15.0,165.0,367.0,0.453,811.0,139.0,0.848,164.0,82.0,82.0,NBA,2474.0,41.0,187.0,SG,939.0,2012-13,82.0,MIN,130.0,206.0,0.493,Luke Ridnour
89.0,0.406,219.0,37.0,0.343,108.0,32.0,176.0,8.0,74.0,126.0,0.385,327.0,17.0,0.654,26.0,61.0,14.0,NBA,1141.0,23.0,92.0,PG,306.0,2013-14,32.0,TOT,66.0,97.0,0.442,Luke Ridnour
59.0,0.391,151.0,25.0,0.368,68.0,32.0,122.0,2.0,47.0,84.0,0.384,219.0,13.0,0.684,19.0,36.0,12.0,NBA,763.0,15.0,55.0,PG,206.0,2013-14,23.0,MIL,46.0,62.0,0.441,Luke Ridnour
30.0,0.441,68.0,12.0,0.3,40.0,32.0,54.0,6.0,27.0,42.0,0.389,108.0,4.0,0.571,7.0,25.0,2.0,NBA,378.0,8.0,37.0,PG,100.0,2013-14,9.0,CHA,20.0,35.0,0.444,Luke Ridnour
55.0,0.487,113.0,20.0,0.317,63.0,33.0,96.0,4.0,60.0,75.0,0.426,176.0,18.0,0.857,21.0,47.0,0.0,NBA,683.0,8.0,67.0,PG,188.0,2014-15,20.0,ORL,38.0,68.0,0.483,Luke Ridnour
