SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2000-01,20.0,CHI,NBA,C,35,0,7.4,0.5,1.9,0.262,0.0,0.0,0.0,0.5,1.8,0.266,0.262,0.4,0.8,0.464,0.6,1.0,1.6,0.3,0.3,0.5,0.6,1.3,1.3,Dalibor Bagarić
2001-02,21.0,CHI,NBA,C,50,0,12.8,1.4,3.6,0.404,0.0,0.0,0.0,1.4,3.5,0.407,0.404,0.8,1.4,0.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,2.2,3.7,Dalibor Bagarić
2002-03,22.0,CHI,NBA,C,10,0,7.6,0.8,2.6,0.308,0.0,0.0,0.0,0.8,2.6,0.308,0.308,0.3,0.4,0.75,0.7,1.3,2.0,0.4,0.3,0.3,0.5,1.1,1.9,Dalibor Bagarić
1998-99,20.0,CHI,NBA,PG,31,1,10.3,1.4,3.8,.376,0.1,0.5,.214,1.3,3.3,.398,.389,0.9,1.3,.675,0.5,0.8,1.3,0.3,0.4,0.3,0.7,1.5,3.8,Corey Benjamin
1999-00,21.0,CHI,NBA,SG,48,10,18.0,3.0,7.3,.414,0.6,1.9,.348,2.4,5.4,.437,.459,1.0,1.7,.598,0.4,1.4,1.8,1.1,0.6,0.5,1.5,2.5,7.7,Corey Benjamin
2000-01,22.0,CHI,NBA,PG,65,5,13.2,1.8,4.6,.381,0.3,1.2,.259,1.4,3.4,.425,.416,0.9,1.3,.675,0.6,1.0,1.5,1.1,0.4,0.2,1.0,2.0,4.7,Corey Benjamin
2001-02,23.0,"Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)","Did Not Play (other pro league—ABA, Italy)",Corey Benjamin
2002-03,24.0,ATL,NBA,SG,9,0,16.9,1.4,4.8,.302,0.2,1.4,.154,1.2,3.3,.367,.326,1.3,1.8,.750,1.1,2.3,3.4,1.1,0.1,0.2,0.7,2.2,4.4,Corey Benjamin
1999-00,20.0,CHI,NBA,PF,81.0,80.0,37.0,7.8,16.1,0.482,0.0,0.0,0.0,7.8,16.1,0.483,0.482,4.5,6.6,0.685,4.3,5.7,10.0,1.9,0.8,1.6,2.8,3.2,20.1,Elton Brand
2000-01,21.0,CHI,NBA,PF,74.0,74.0,39.3,7.8,16.4,0.476,0.0,0.0,0.0,7.8,16.4,0.477,0.476,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1,Elton Brand
