SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2000-01,20.0,CHI,NBA,C,35.0,0.0,259.0,2.4,9.0,0.262,0.0,0.1,0.0,2.4,8.9,0.266,1.8,3.9,0.464,3.1,4.7,7.8,1.4,1.3,2.2,2.9,6.1,6.5,Dalibor Bagarić
2001-02,21.0,CHI,NBA,C,50.0,0.0,638.0,4.1,10.0,0.404,0.0,0.1,0.0,4.1,10.0,0.407,2.3,3.9,0.586,3.1,6.0,9.1,1.3,1.0,1.4,2.6,6.1,10.4,Dalibor Bagarić
2002-03,22.0,CHI,NBA,C,10.0,0.0,76.0,3.8,12.3,0.308,0.0,0.0,0.0,3.8,12.3,0.308,1.4,1.9,0.75,3.3,6.2,9.5,1.9,1.4,1.4,2.4,5.2,9.0,Dalibor Bagarić
1998-99,20.0,CHI,NBA,PG,31.0,1.0,320.0,5.0,13.2,0.376,0.3,1.6,0.214,4.6,11.6,0.398,3.0,4.5,0.675,1.7,2.8,4.5,1.1,1.2,0.9,2.4,5.2,13.3,Corey Benjamin
1999-00,21.0,CHI,NBA,SG,48.0,10.0,862.0,6.1,14.6,0.414,1.3,3.7,0.348,4.8,10.9,0.437,2.0,3.4,0.598,0.9,2.8,3.7,2.3,1.3,0.9,3.1,5.1,15.5,Corey Benjamin
2000-01,22.0,CHI,NBA,PG,65.0,5.0,857.0,4.8,12.7,0.381,0.9,3.4,0.259,3.9,9.3,0.425,2.4,3.5,0.675,1.6,2.6,4.2,2.9,1.2,0.7,2.6,5.4,12.9,Corey Benjamin
2002-03,24.0,ATL,NBA,SG,9.0,0.0,152.0,3.1,10.2,0.302,0.5,3.1,0.154,2.6,7.1,0.367,2.8,3.8,0.75,2.4,5.0,7.3,2.4,0.2,0.5,1.4,4.7,9.5,Corey Benjamin
1999-00,20.0,CHI,NBA,PF,81.0,80.0,2999.0,7.6,15.7,0.482,0.0,0.0,0.0,7.6,15.7,0.483,4.4,6.4,0.685,4.2,5.5,9.7,1.9,0.8,1.6,2.7,3.1,19.5,Elton Brand
2000-01,21.0,CHI,NBA,PF,74.0,74.0,2906.0,7.2,15.1,0.476,0.0,0.0,0.0,7.2,15.0,0.477,4.1,5.8,0.708,3.5,5.7,9.2,3.0,0.9,1.5,2.7,3.0,18.5,Elton Brand
2001-02,22.0,LAC,NBA,PF,80.0,80.0,3020.0,6.3,12.0,0.527,0.0,0.0,0.0,6.3,12.0,0.527,4.6,6.2,0.742,4.7,6.3,11.0,2.3,1.0,1.9,2.1,3.0,17.3,Elton Brand
2002-03,23.0,LAC,NBA,PF,62.0,61.0,2454.0,6.6,13.2,0.502,0.0,0.0,0.0,6.6,13.2,0.502,3.6,5.2,0.685,4.2,6.2,10.3,2.3,1.0,2.3,2.4,3.0,16.8,Elton Brand
2003-04,24.0,LAC,NBA,PF,69.0,68.0,2670.0,6.5,13.2,0.493,0.0,0.0,0.0,6.5,13.2,0.493,5.5,7.2,0.773,3.6,6.0,9.6,3.1,0.9,2.1,2.6,3.1,18.6,Elton Brand
