# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
4.0,0.0,0.264,0.192,0.424,1.0,0.12,0.0,0.0,0.04,0.636,0.25,0.358,0.686,0.408,0.333,0.0,0.0,0.0,23.0,0.0,11.3,0.408,38.0,NBA,322.0,SF,2007-08,CHA,Jermareo Davidson
5.0,0.0,0.314,0.2,0.429,1.0,0.057,0.0,0.0,0.143,0.636,0.571,0.4,0.647,0.486,0.0,0.0,0.0,0.0,24.0,0.0,11.1,0.486,14.0,NBA,111.0,SF,2008-09,GSW,Jermareo Davidson
1.0,0.0,0.368,0.055,0.374,0.882,0.086,0.118,0.39,0.003,0.648,0.474,0.4,0.643,0.502,0.333,1.0,0.22,0.125,22.0,0.0,11.6,0.468,73.0,NBA,1384.0,PF,2007-08,CHA,Jared Dudley
1.0,0.0,0.312,0.07,0.281,0.74,0.077,0.26,0.554,0.004,0.584,0.6,0.45,0.607,0.507,0.318,1.0,0.392,0.463,23.0,1.0,13.3,0.477,68.0,NBA,1155.0,SF,2008-09,TOT,Jared Dudley
1.0,0.0,0.323,0.063,0.438,0.917,0.094,0.083,0.625,0.01,0.452,0.833,0.452,0.714,0.477,0.444,1.0,0.375,0.6,23.0,0.0,12.0,0.469,20.0,NBA,427.0,SF,2008-09,CHA,Jared Dudley
0.0,0.0,0.307,0.074,0.201,0.651,0.069,0.349,0.545,0.0,0.655,0.5,0.447,0.538,0.528,0.231,1.0,0.394,0.444,23.0,1.0,14.0,0.481,48.0,NBA,728.0,SF,2008-09,PHO,Jared Dudley
5.0,0.0,0.271,0.033,0.096,0.465,0.065,0.535,0.462,0.01,0.511,0.375,0.468,0.676,0.461,0.281,0.992,0.458,0.463,24.0,2.0,15.9,0.459,82.0,NBA,1991.0,SF,2009-10,PHO,Jared Dudley
12.0,0.0,0.254,0.081,0.181,0.598,0.081,0.402,0.36,0.019,0.675,0.333,0.465,0.61,0.519,0.333,0.99,0.415,0.418,25.0,0.0,15.2,0.477,82.0,NBA,2140.0,SF,2010-11,PHO,Jared Dudley
5.0,0.0,0.243,0.11,0.238,0.675,0.084,0.325,0.344,0.008,0.705,0.366,0.484,0.681,0.535,0.407,0.988,0.383,0.403,26.0,1.0,14.9,0.485,65.0,NBA,2020.0,SG,2011-12,PHO,Jared Dudley
10.0,0.0,0.218,0.07,0.253,0.595,0.054,0.405,0.325,0.015,0.664,0.362,0.462,0.787,0.52,0.417,1.0,0.391,0.398,27.0,1.0,16.4,0.468,79.0,NBA,2170.0,SF,2012-13,PHO,Jared Dudley
0.0,0.0,0.098,0.065,0.268,0.497,0.065,0.503,0.369,0.0,0.659,0.517,0.5,0.904,0.518,0.379,1.0,0.36,0.422,28.0,0.0,19.0,0.438,74.0,NBA,1729.0,SF,2013-14,LAC,Jared Dudley
2.0,0.0,0.17,0.109,0.217,0.546,0.05,0.454,0.359,0.005,0.667,0.543,0.5,0.782,0.537,0.238,1.0,0.385,0.391,29.0,0.0,16.8,0.468,72.0,NBA,1717.0,SG,2014-15,MIL,Jared Dudley
0.0,0.0,0.127,0.057,0.298,0.511,0.027,0.489,0.244,0.0,0.758,0.464,0.469,0.872,0.534,0.385,1.0,0.42,0.483,30.0,0.0,18.7,0.478,81.0,NBA,2098.0,PF,2015-16,WAS,Jared Dudley
0.0,0.0,0.147,0.061,0.173,0.413,0.032,0.587,0.197,0.0,0.706,0.524,0.483,0.613,0.559,0.364,1.0,0.379,0.225,31.0,0.0,19.3,0.454,64.0,NBA,1362.0,PF,2016-17,PHO,Jared Dudley
0.0,0.0,0.189,0.033,0.09,0.344,0.033,0.656,0.213,0.0,0.609,0.25,0.273,0.789,0.452,0.25,1.0,0.363,0.471,32.0,0.0,18.7,0.393,48.0,NBA,686.0,PF,2017-18,PHO,Jared Dudley
0.0,0.0,0.209,0.025,0.054,0.368,0.079,0.632,0.205,0.0,0.62,0.5,0.538,0.875,0.545,0.368,1.0,0.351,0.452,33.0,0.0,18.2,0.423,59.0,NBA,1220.0,PF,2018-19,BRK,Jared Dudley
0.0,0.0,0.167,0.0,0.067,0.3,0.067,0.7,0.262,0.0,0.3,0.0,0.25,0.833,0.333,0.5,1.0,0.429,0.545,34.0,0.0,19.5,0.4,45.0,NBA,364.0,PF,2019-20,LAL,Jared Dudley
0.0,0.0,0.0,0.111,0.111,0.333,0.111,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,35.0,0.0,21.5,0.222,12.0,NBA,81.0,PF,2020-21,LAL,Jared Dudley
10.0,1.0,0.36,0.051,0.221,0.693,0.061,0.307,0.129,0.015,0.44,0.267,0.39,0.234,0.405,0.37,0.753,0.358,0.371,21.0,8.0,13.7,0.391,80.0,NBA,2406.0,PG,2005-06,CHA,Raymond Felton
2.0,0.0,0.329,0.045,0.252,0.695,0.069,0.305,0.119,0.002,0.457,0.283,0.399,0.266,0.407,0.282,0.903,0.33,0.297,22.0,6.0,13.9,0.384,78.0,NBA,2832.0,PG,2006-07,CHA,Raymond Felton
1.0,0.0,0.339,0.063,0.333,0.799,0.064,0.201,0.175,0.002,0.497,0.429,0.389,0.185,0.447,0.5,0.696,0.28,0.286,23.0,4.0,13.1,0.413,79.0,NBA,2972.0,PG,2007-08,CHA,Raymond Felton
