DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2015-04-18,24-072,TOR,HOME,WAS,L (-7),1,22:04,3,11,0.273,0,6,0.0,0,0,,0,3,3,0,0,2,0,2,6,1.0,-12,Terrence Ross
2015-04-21,24-075,TOR,HOME,WAS,L (-11),1,24:20,3,6,0.5,3,4,0.75,0,0,,0,0,0,1,0,0,0,3,9,5.5,-7,Terrence Ross
2015-04-24,24-078,TOR,AWAY,WAS,L (-7),1,29:42,4,9,0.444,2,5,0.4,0,0,,0,1,1,2,2,1,1,4,10,7.1,1,Terrence Ross
2015-04-26,24-080,TOR,AWAY,WAS,L (-31),1,30:31,1,3,0.333,1,3,0.333,0,0,,0,2,2,1,1,1,1,1,3,2.9,-19,Terrence Ross
2023-04-16,32-070,PHO,HOME,LAC,L (-5),0,4:14,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-1,Terrence Ross
2023-04-29,32-083,PHO,AWAY,DEN,L (-18),0,5:09,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.8,+5,Terrence Ross
2023-05-05,32-089,PHO,HOME,DEN,W (+7),0,13:53,2,7,.286,1,6,.167,0,0,,0,0,0,0,0,1,0,0,5,1.6,+8,Terrence Ross
2023-05-07,32-091,PHO,HOME,DEN,W (+5),0,16:48,3,7,.429,2,6,.333,0,0,,0,2,2,0,0,0,0,3,8,3.7,+9,Terrence Ross
2023-05-09,32-093,PHO,AWAY,DEN,L (-16),0,20:21,3,4,.750,3,4,.750,0,0,,0,3,3,1,1,1,0,2,9,9.9,0,Terrence Ross
2023-05-11,32-095,PHO,HOME,DEN,L (-25),0,8:45,0,5,.000,0,4,.000,0,0,,0,1,1,0,0,0,1,1,0,-4.6,-27,Terrence Ross
2014-04-19,23-073,TOR,HOME,BRK,L (-7),1,16:14,1,4,0.25,1,4,0.25,0,0,,0,3,3,0,1,0,1,4,3,-0.1,-1,Terrence Ross
2014-04-22,23-076,TOR,HOME,BRK,W (+5),1,25:29,1,8,0.125,0,5,0.0,0,0,,0,1,1,1,0,0,2,2,2,-5.0,-8,Terrence Ross
2014-04-25,23-079,TOR,AWAY,BRK,L (-4),1,21:36,1,4,0.25,1,2,0.5,2,2,1.0,0,2,2,0,0,0,3,2,5,-0.6,-15,Terrence Ross
2014-04-27,23-081,TOR,AWAY,BRK,W (+8),1,13:33,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,1,0,0,1,0,0.2,3,Terrence Ross
2014-04-30,23-084,TOR,HOME,BRK,W (+2),1,27:43,3,9,0.333,2,5,0.4,0,0,,1,1,2,0,1,1,1,3,8,3.4,13,Terrence Ross
2014-05-02,23-086,TOR,AWAY,BRK,L (-14),1,22:53,3,9,0.333,0,4,0.0,0,0,,0,3,3,1,1,1,0,2,6,3.4,-14,Terrence Ross
2014-05-04,23-088,TOR,HOME,BRK,L (-1),1,30:05,5,12,0.417,0,3,0.0,1,3,0.333,0,2,2,0,2,1,1,5,11,4.1,0,Terrence Ross
2019-04-13,28-067,ORL,AWAY,TOR,W (+3),0,24:39,2,11,0.182,1,5,0.2,5,5,1.0,1,5,6,2,2,0,2,4,10,5.1,13,Terrence Ross
2019-04-16,28-070,ORL,AWAY,TOR,L (-29),0,27:03,5,10,0.5,3,7,0.429,2,5,0.4,0,3,3,0,0,1,1,0,15,9.4,-9,Terrence Ross
2019-04-19,28-073,ORL,HOME,TOR,L (-5),0,31:40,8,17,0.471,5,13,0.385,3,3,1.0,0,3,3,1,2,0,1,1,24,17.5,9,Terrence Ross
2019-04-21,28-075,ORL,HOME,TOR,L (-22),0,30:50,1,5,0.2,1,4,0.25,2,2,1.0,0,2,2,3,1,0,3,4,5,1.0,-25,Terrence Ross
2019-04-23,28-077,ORL,AWAY,TOR,L (-19),0,31:49,4,11,0.364,2,6,0.333,2,2,1.0,0,4,4,1,1,1,3,1,12,6.1,-20,Terrence Ross
2016-04-16,25-071,TOR,HOME,IND,L (-10),0,13:58,2,8,0.25,1,3,0.333,0,0,,0,1,1,0,0,0,2,3,5,-2.7,-3,Terrence Ross
2016-04-18,25-073,TOR,HOME,IND,W (+11),0,9:40,2,4,0.5,2,4,0.5,0,0,,0,2,2,1,1,0,0,2,6,5.5,-8,Terrence Ross
2016-04-21,25-076,TOR,AWAY,IND,W (+16),0,9:51,2,3,0.667,1,2,0.5,0,0,,0,3,3,2,0,0,0,2,5,5.2,3,Terrence Ross
2016-04-23,25-078,TOR,AWAY,IND,L (-17),0,19:28,2,9,0.222,1,4,0.25,2,2,1.0,0,1,1,0,1,0,0,0,7,2.8,-3,Terrence Ross
2016-04-26,25-081,TOR,HOME,IND,W (+3),0,14:24,1,6,0.167,1,6,0.167,0,0,,0,1,1,0,0,0,0,3,3,-1.7,2,Terrence Ross
2016-04-29,25-084,TOR,AWAY,IND,L (-18),0,12:52,3,7,0.429,2,4,0.5,1,2,0.5,1,1,2,0,0,2,0,0,9,7.3,-3,Terrence Ross
2016-05-01,25-086,TOR,HOME,IND,W (+5),0,5:06,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,Terrence Ross
2016-05-03,25-088,TOR,HOME,MIA,L (-6),0,27:25,7,13,0.538,2,7,0.286,3,5,0.6,1,1,2,1,1,2,2,0,19,14.0,-5,Terrence Ross
2016-05-05,25-090,TOR,HOME,MIA,W (+4),0,28:18,5,11,0.455,0,2,0.0,0,0,,0,2,2,0,1,0,0,0,10,5.9,-1,Terrence Ross
2016-05-07,25-092,TOR,AWAY,MIA,W (+4),0,18:52,2,3,0.667,0,1,0.0,1,2,0.5,0,2,2,1,1,0,4,2,5,0.8,-11,Terrence Ross
2016-05-09,25-094,TOR,AWAY,MIA,L (-7),0,27:34,4,10,0.4,3,4,0.75,3,3,1.0,1,2,3,1,0,0,2,3,14,7.4,-11,Terrence Ross
2016-05-11,25-096,TOR,HOME,MIA,W (+8),0,22:00,2,3,0.667,1,1,1.0,0,0,,0,2,2,1,1,1,1,0,5,5.7,3,Terrence Ross
2016-05-13,25-098,TOR,AWAY,MIA,L (-12),0,23:45,3,8,0.375,0,4,0.0,0,0,,0,2,2,1,0,0,0,0,6,2.9,-9,Terrence Ross
2016-05-15,25-100,TOR,HOME,MIA,W (+27),0,18:05,3,5,0.6,2,4,0.5,0,0,,0,2,2,0,2,0,1,1,8,6.9,2,Terrence Ross
2016-05-17,25-102,TOR,AWAY,CLE,L (-31),0,18:54,1,5,0.2,1,3,0.333,1,2,0.5,0,1,1,0,1,0,1,2,4,0.0,-23,Terrence Ross
2016-05-19,25-104,TOR,AWAY,CLE,L (-19),0,16:30,4,10,0.4,2,6,0.333,1,2,0.5,1,1,2,1,2,0,1,4,11,6.3,-5,Terrence Ross
2016-05-21,25-106,TOR,HOME,CLE,W (+15),0,12:22,1,5,0.2,1,3,0.333,0,0,,0,1,1,0,0,0,0,1,3,-0.2,5,Terrence Ross
2016-05-23,25-108,TOR,HOME,CLE,W (+6),0,7:19,1,3,0.333,1,2,0.5,0,0,,0,1,1,1,1,0,0,0,3,3.3,-3,Terrence Ross
2016-05-25,25-110,TOR,AWAY,CLE,L (-38),0,21:27,1,4,0.25,0,2,0.0,1,2,0.5,0,2,2,1,0,0,2,5,3,-2.5,-13,Terrence Ross
2016-05-27,25-112,TOR,HOME,CLE,L (-26),0,7:27,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,0,0.3,-5,Terrence Ross
2020-08-18,29-195,ORL,AWAY,MIL,W (+12),0,28:28,7,13,0.538,0,3,0.0,4,4,1.0,0,6,6,1,1,0,1,5,18,12.2,19,Terrence Ross
2020-08-20,29-197,ORL,AWAY,MIL,L (-15),0,29:10,4,14,0.286,2,7,0.286,2,3,0.667,0,1,1,1,1,1,1,2,12,4.3,-16,Terrence Ross
2020-08-22,29-199,ORL,HOME,MIL,L (-14),0,23:00,8,13,0.615,4,7,0.571,0,1,0.0,0,1,1,0,1,0,2,2,20,12.2,3,Terrence Ross
2020-08-24,29-201,ORL,HOME,MIL,L (-15),0,31:14,6,13,0.462,1,8,0.125,6,6,1.0,1,7,8,1,0,0,2,0,19,13.8,-7,Terrence Ross
2020-08-29,29-206,ORL,AWAY,MIL,L (-14),0,23:12,5,11,0.455,3,5,0.6,0,0,,0,6,6,2,1,0,2,5,13,7.5,12,Terrence Ross
