DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2023-04-15,28-040,NYK,AWAY,CLE,W (+4),0,32:53,8,11,0.727,1,2,0.5,0,0,,5,5,10,2,1,0,2,4,17,16.3,5,Josh Hart
2023-04-18,28-043,NYK,AWAY,CLE,L (-17),0,26:47,2,3,0.667,1,1,1.0,0,0,,1,3,4,0,1,0,1,2,5,4.5,-29,Josh Hart
2023-04-21,28-046,NYK,HOME,CLE,W (+20),0,28:40,4,5,0.8,2,2,1.0,3,4,0.75,1,5,6,1,2,0,4,3,13,10.4,13,Josh Hart
2023-04-23,28-048,NYK,HOME,CLE,W (+9),1,39:57,7,16,0.438,1,4,0.25,4,5,0.8,2,5,7,2,2,0,3,2,19,12.7,5,Josh Hart
2023-04-26,28-051,NYK,AWAY,CLE,W (+11),1,46:46,2,6,0.333,0,2,0.0,0,0,,3,9,12,2,0,1,1,2,4,5.7,7,Josh Hart
2023-04-30,28-055,NYK,HOME,MIA,L (-7),1,43:12,5,12,0.417,0,4,0.0,0,0,,2,6,8,4,0,1,1,5,10,7.3,-8,Josh Hart
2023-05-02,28-057,NYK,HOME,MIA,W (+6),1,32:30,4,11,0.364,2,4,0.5,4,7,0.571,1,10,11,9,1,0,1,3,14,15.5,16,Josh Hart
2023-05-06,28-061,NYK,AWAY,MIA,L (-19),1,38:17,5,12,0.417,2,6,0.333,3,5,0.6,1,11,12,2,1,0,2,2,15,11.4,-6,Josh Hart
2023-05-08,28-063,NYK,AWAY,MIA,L (-8),0,21:46,2,6,0.333,0,2,0.0,0,1,0.0,0,2,2,0,0,0,2,6,4,-3.6,-7,Josh Hart
2023-05-10,28-065,NYK,HOME,MIA,W (+9),0,9:03,1,2,0.5,0,1,0.0,0,0,,1,1,2,1,0,0,2,4,2,-0.9,-11,Josh Hart
2023-05-12,28-067,NYK,AWAY,MIA,L (-4),0,33:18,5,10,0.5,1,4,0.25,0,0,,1,6,7,1,1,1,2,5,11,6.9,-4,Josh Hart
