DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2023-04-25,28-260,PHO,HOME,LAC,W (+6),0,3:16,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,-2,Cameron Payne
2023-04-29,28-264,PHO,AWAY,DEN,L (-18),0,5:09,2,3,.667,1,2,.500,0,0,,0,3,3,1,0,0,0,0,5,5.3,+5,Cameron Payne
2023-05-01,28-266,PHO,AWAY,DEN,L (-10),0,16:42,1,7,.143,0,4,.000,0,0,,0,1,1,1,0,1,0,4,2,-2.4,-16,Cameron Payne
2023-05-05,28-270,PHO,HOME,DEN,W (+7),1,29:36,3,9,.333,1,5,.200,0,0,,0,0,0,6,1,0,1,3,7,4.9,+3,Cameron Payne
2023-05-07,28-272,PHO,HOME,DEN,W (+5),1,25:27,2,8,.250,1,4,.250,0,0,,0,2,2,4,1,0,2,3,5,1.4,-1,Cameron Payne
2023-05-09,28-274,PHO,AWAY,DEN,L (-16),1,30:32,3,5,.600,1,3,.333,0,0,,0,2,2,4,1,0,2,2,7,6.3,-10,Cameron Payne
2023-05-11,28-276,PHO,HOME,DEN,L (-25),1,41:33,12,16,.750,7,9,.778,0,3,.000,0,6,6,2,0,1,4,3,31,22.1,-10,Cameron Payne
2021-05-23,26-288,PHO,HOME,LAL,W (+9),0,12:40,2,8,.250,1,3,.333,0,0,,0,3,3,1,0,0,1,1,5,0.4,-3,Cameron Payne
2021-05-25,26-290,PHO,HOME,LAL,L (-7),0,32:54,6,15,.400,3,7,.429,4,4,1.000,0,3,3,7,1,2,2,6,19,14.7,+3,Cameron Payne
2021-05-27,26-292,PHO,AWAY,LAL,L (-14),0,26:42,6,11,.545,3,5,.600,0,0,,1,2,3,6,4,0,4,1,15,14.8,0,Cameron Payne
2021-05-30,26-295,PHO,AWAY,LAL,W (+8),0,25:01,5,12,.417,1,4,.250,2,2,1.000,2,2,4,4,1,1,1,2,13,11.3,-5,Cameron Payne
