DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2013-04-20,28-324,CHI,AWAY,BRK,L (-17),0,20:11,8,12,0.667,1,4,0.25,0,0,,0,2,2,1,0,0,3,2,17,9.3,2,Nate Robinson
2013-04-22,28-326,CHI,AWAY,BRK,W (+8),0,26:07,4,11,0.364,1,3,0.333,2,2,1.0,0,1,1,2,2,0,1,2,11,6.8,5,Nate Robinson
2013-04-25,28-329,CHI,HOME,BRK,W (+3),0,16:26,2,3,0.667,1,2,0.5,2,3,0.667,0,1,1,2,0,0,0,1,7,6.6,3,Nate Robinson
2013-04-27,28-331,CHI,HOME,BRK,W (+8),0,28:32,14,23,0.609,3,7,0.429,3,3,1.0,0,1,1,4,2,0,2,6,34,24.2,19,Nate Robinson
2013-04-29,28-333,CHI,AWAY,BRK,L (-19),1,43:34,9,19,0.474,1,5,0.2,1,2,0.5,0,1,1,8,1,0,3,4,20,12.2,-15,Nate Robinson
2013-05-02,28-336,CHI,HOME,BRK,L (-3),1,41:49,7,15,0.467,3,5,0.6,1,1,1.0,0,2,2,4,0,0,3,4,18,9.1,2,Nate Robinson
2013-05-04,28-338,CHI,AWAY,BRK,W (+6),1,33:02,5,14,0.357,2,7,0.286,0,0,,0,4,4,4,2,0,2,1,12,7.8,3,Nate Robinson
2013-05-06,28-340,CHI,AWAY,MIA,W (+7),1,40:29,8,16,0.5,3,8,0.375,8,10,0.8,0,3,3,9,1,0,3,5,27,21.4,10,Nate Robinson
2013-05-08,28-342,CHI,AWAY,MIA,L (-37),1,33:17,3,10,0.3,2,5,0.4,3,6,0.5,2,1,3,2,0,0,4,3,11,1.9,-24,Nate Robinson
2013-05-10,28-344,CHI,HOME,MIA,L (-10),1,42:06,5,13,0.385,1,7,0.143,6,8,0.75,1,5,6,7,2,1,3,3,17,14.7,-13,Nate Robinson
2013-05-13,28-347,CHI,HOME,MIA,L (-23),1,32:04,0,12,0.0,0,5,0.0,0,0,,0,3,3,4,2,1,4,3,0,-7.2,-9,Nate Robinson
2013-05-15,28-349,CHI,AWAY,MIA,L (-3),1,46:31,6,15,0.4,4,7,0.571,5,6,0.833,3,2,5,6,0,0,4,4,21,13.8,-1,Nate Robinson
2011-05-11,26-345,OKC,HOME,MEM,W (+27),0,4:17,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,3,0.9,0,Nate Robinson
2011-05-15,26-349,OKC,HOME,MEM,W (+15),0,1:50,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,1,0,0,0,0,5,5.4,-4,Nate Robinson
2011-05-17,26-351,OKC,AWAY,DAL,L (-9),0,5:41,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,0,Nate Robinson
2010-04-17,25-321,BOS,HOME,MIA,W (+9),0,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,Nate Robinson
2010-04-20,25-324,BOS,HOME,MIA,W (+29),0,7:44,3,6,.500,1,4,.250,0,0,,0,0,0,0,2,0,1,1,7,4.6,-4,Nate Robinson
2010-04-25,25-329,BOS,AWAY,MIA,L (-9),0,4:26,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-2,Nate Robinson
2010-05-03,25-337,BOS,AWAY,CLE,W (+18),0,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,Nate Robinson
2010-05-07,25-341,BOS,HOME,CLE,L (-29),0,12:30,3,10,.300,2,4,.500,3,4,.750,1,0,1,1,1,0,1,2,11,5.4,+2,Nate Robinson
2010-05-11,25-345,BOS,AWAY,CLE,W (+32),0,2:54,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,+7,Nate Robinson
2010-05-22,25-356,BOS,HOME,ORL,W (+23),0,4:45,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-6,Nate Robinson
2010-05-24,25-358,BOS,HOME,ORL,L (-4),0,2:10,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+2,Nate Robinson
2010-05-26,25-360,BOS,AWAY,ORL,L (-21),0,8:56,2,5,.400,1,4,.250,0,0,,1,0,1,0,1,1,0,2,5,3.9,-4,Nate Robinson
2010-05-28,25-362,BOS,HOME,ORL,W (+12),0,13:07,4,10,.400,2,6,.333,3,4,.750,0,2,2,2,1,0,0,3,13,9.0,+3,Nate Robinson
2010-06-03,26-003,BOS,AWAY,LAL,L (-13),0,13:01,0,3,.000,0,2,.000,0,0,,0,2,2,4,0,0,0,2,0,0.5,+10,Nate Robinson
2010-06-06,26-006,BOS,AWAY,LAL,W (+9),0,6:02,2,2,1.000,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,0,7,6.4,-3,Nate Robinson
2010-06-08,26-008,BOS,HOME,LAL,L (-7),0,5:43,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,5,2.6,-9,Nate Robinson
2010-06-10,26-010,BOS,HOME,LAL,W (+7),0,16:50,4,8,.500,2,4,.500,2,2,1.000,1,1,2,2,1,0,1,2,12,9.6,+8,Nate Robinson
2010-06-13,26-013,BOS,HOME,LAL,W (+6),0,9:55,2,4,.500,0,2,.000,0,0,,0,0,0,4,0,0,1,1,4,3.4,+2,Nate Robinson
2010-06-15,26-015,BOS,AWAY,LAL,L (-22),0,15:38,2,8,.250,1,4,.250,1,1,1.000,1,3,4,3,0,0,2,0,6,2.9,-1,Nate Robinson
2010-06-17,26-017,BOS,AWAY,LAL,L (-4),0,3:33,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,Nate Robinson
