DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2002-04-20,29-142,CHH,HOME,ORL,W (+1),1,10:20,0,6,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-3.2,-10,Jamal Mashburn
2002-04-23,29-145,CHH,HOME,ORL,L (-8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Jamal Mashburn
2002-04-27,29-149,CHH,AWAY,ORL,W (+10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2002-04-30,29-152,CHH,AWAY,ORL,W (+17),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2002-05-05,29-157,CHH,AWAY,NJN,L (-6),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2002-05-07,29-159,CHH,AWAY,NJN,L (-14),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2002-05-09,29-161,CHH,HOME,NJN,W (+18),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Jamal Mashburn
2002-05-12,29-164,CHH,HOME,NJN,L (-10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2002-05-15,29-167,CHH,AWAY,NJN,L (-8),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Jamal Mashburn
2001-04-21,28-143,CHH,AWAY,MIA,W (+26),1,37:35,9,22,0.409,1,1,1.0,9,9,1.0,0,3,3,5,3,0,1,3,28,21.4,27,Jamal Mashburn
2001-04-23,28-145,CHH,AWAY,MIA,W (+26),1,38:12,8,14,0.571,0,0,,6,6,1.0,2,4,6,1,1,0,5,1,22,14.3,29,Jamal Mashburn
2001-04-27,28-149,CHH,HOME,MIA,W (+15),1,44:14,5,14,0.357,1,2,0.5,10,10,1.0,2,7,9,8,0,0,1,2,21,20.5,12,Jamal Mashburn
2001-05-06,28-158,CHH,AWAY,MIL,L (-12),1,43:50,8,22,0.364,0,3,0.0,7,9,0.778,1,5,6,5,1,0,2,3,23,13.5,-12,Jamal Mashburn
2001-05-08,28-160,CHH,AWAY,MIL,L (-1),1,43:15,8,19,0.421,0,2,0.0,3,7,0.429,3,4,7,4,2,0,4,3,19,10.2,4,Jamal Mashburn
2001-05-10,28-162,CHH,HOME,MIL,W (+10),1,42:56,15,23,0.652,3,5,0.6,3,4,0.75,1,4,5,6,0,1,4,1,36,27.9,11,Jamal Mashburn
2001-05-13,28-165,CHH,HOME,MIL,W (+7),1,44:19,11,26,0.423,0,3,0.0,9,9,1.0,2,6,8,4,2,1,3,1,31,22.5,10,Jamal Mashburn
2001-05-15,28-167,CHH,AWAY,MIL,W (+8),1,41:52,8,23,0.348,0,1,0.0,8,11,0.727,2,3,5,8,3,0,3,3,24,16.6,1,Jamal Mashburn
2001-05-17,28-169,CHH,HOME,MIL,L (-7),1,43:40,5,20,0.25,1,2,0.5,13,15,0.867,4,5,9,7,0,0,6,2,24,13.6,-11,Jamal Mashburn
2001-05-20,28-172,CHH,AWAY,MIL,L (-9),1,41:28,7,25,0.28,1,2,0.5,6,8,0.75,1,3,4,9,0,1,1,5,21,11.1,-6,Jamal Mashburn
2003-04-20,30-142,NOH,AWAY,PHI,L (-8),1,44:06,8,21,.381,1,5,.200,11,13,.846,0,5,5,4,0,0,2,0,28,18.0,-15,Jamal Mashburn
2003-04-23,30-145,NOH,AWAY,PHI,L (-5),1,34:34,4,11,.364,0,3,.000,6,9,.667,0,2,2,6,2,0,3,1,14,10.1,0,Jamal Mashburn
