DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2002-04-21,33-107,PHI,AWAY,BOS,L (-10),0,9:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-12,Corie Blount
2002-04-25,33-111,PHI,AWAY,BOS,L (-8),0,18:03,0,1,0.0,0,0,,0,0,,3,1,4,0,1,0,2,3,0,-0.5,-5,Corie Blount
2002-04-28,33-114,PHI,HOME,BOS,W (+5),0,23:04,1,2,0.5,0,0,,0,0,,1,1,2,0,1,0,0,2,2,2.2,-6,Corie Blount
2002-05-01,33-117,PHI,HOME,BOS,W (+2),0,15:59,1,3,0.333,0,0,,1,2,0.5,2,1,3,0,0,2,0,0,3,4.0,5,Corie Blount
2002-05-03,33-119,PHI,AWAY,BOS,L (-33),0,21:16,0,2,0.0,0,0,,2,2,1.0,4,1,5,2,0,0,2,3,2,1.9,-15,Corie Blount
2000-04-22,31-109,PHO,AWAY,SAS,W (+2),0,21:03,1,5,0.2,0,0,,3,4,0.75,2,4,6,0,1,3,0,3,5,6.0,6,Corie Blount
2000-04-25,31-112,PHO,AWAY,SAS,L (-15),0,31:03,3,6,0.5,0,0,,2,6,0.333,6,5,11,0,2,1,3,5,8,6.8,-1,Corie Blount
2000-04-29,31-116,PHO,HOME,SAS,W (+7),0,13:01,3,3,1.0,0,0,,1,1,1.0,0,2,2,0,1,1,2,4,7,4.8,-3,Corie Blount
2000-05-02,31-119,PHO,HOME,SAS,W (+11),0,21:32,4,5,0.8,0,0,,0,0,,3,4,7,2,1,1,2,5,8,8.5,11,Corie Blount
2000-05-07,31-124,PHO,AWAY,LAL,L (-28),0,14:40,2,3,0.667,0,0,,0,0,,2,5,7,0,1,0,2,4,4,3.0,-8,Corie Blount
2000-05-10,31-127,PHO,AWAY,LAL,L (-1),0,15:58,1,3,0.333,0,0,,1,2,0.5,6,3,9,0,0,0,0,5,3,4.0,3,Corie Blount
2000-05-12,31-129,PHO,HOME,LAL,L (-6),0,11:51,0,0,,0,0,,2,4,0.5,0,3,3,0,0,0,0,3,2,0.9,-2,Corie Blount
2000-05-14,31-131,PHO,HOME,LAL,W (+19),0,19:01,3,4,0.75,0,0,,1,1,1.0,3,3,6,0,0,0,3,5,7,3.4,25,Corie Blount
2000-05-16,31-133,PHO,AWAY,LAL,L (-22),0,13:21,0,2,0.0,0,0,,0,0,,3,2,5,1,0,0,1,2,0,0.2,-16,Corie Blount
