DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2001-04-22,30-226,NYK,HOME,TOR,W (+7),1,39:08,4,12,0.333,0,1,0.0,5,6,0.833,1,4,5,2,1,0,3,0,13,7.1,4,Latrell Sprewell
2001-04-26,30-230,NYK,HOME,TOR,L (-20),1,38:44,3,12,0.25,0,1,0.0,0,0,,0,1,1,4,1,0,2,4,6,-0.7,-16,Latrell Sprewell
2001-04-29,30-233,NYK,AWAY,TOR,W (+8),1,47:03,6,18,0.333,0,3,0.0,8,10,0.8,0,1,1,5,0,0,5,4,20,6.2,7,Latrell Sprewell
2001-05-02,30-236,NYK,AWAY,TOR,L (-7),1,40:49,10,21,0.476,1,5,0.2,3,4,0.75,0,4,4,3,1,1,6,5,24,9.9,-10,Latrell Sprewell
2001-05-04,30-238,NYK,HOME,TOR,L (-4),1,46:22,12,23,0.522,2,4,0.5,3,5,0.6,2,2,4,3,2,0,4,4,29,17.4,-1,Latrell Sprewell
2004-04-18,33-223,MIN,HOME,DEN,W (+14),1,39:28,2,11,0.182,0,3,0.0,7,8,0.875,2,2,4,4,3,1,2,1,11,9.8,24,Latrell Sprewell
2004-04-21,33-226,MIN,HOME,DEN,W (+14),1,35:55,11,17,0.647,7,8,0.875,2,3,0.667,0,0,0,2,0,0,3,4,31,19.9,-1,Latrell Sprewell
2004-04-24,33-229,MIN,AWAY,DEN,L (-21),1,42:34,8,16,0.5,3,8,0.375,6,7,0.857,1,3,4,1,1,3,1,1,25,20.6,-18,Latrell Sprewell
2004-04-27,33-232,MIN,AWAY,DEN,W (+2),1,39:12,6,16,0.375,1,1,1.0,0,2,0.0,0,6,6,4,1,1,2,2,13,6.9,0,Latrell Sprewell
2004-04-30,33-235,MIN,HOME,DEN,W (+11),1,45:50,8,18,0.444,3,5,0.6,0,1,0.0,1,3,4,5,4,1,2,2,19,16.2,22,Latrell Sprewell
2004-05-04,33-239,MIN,HOME,SAC,L (-6),1,43:08,2,14,0.143,1,7,0.143,0,0,,1,4,5,4,1,1,1,3,5,0.2,-2,Latrell Sprewell
2004-05-08,33-243,MIN,HOME,SAC,W (+5),1,40:18,6,13,0.462,1,3,0.333,2,4,0.5,0,3,3,3,0,2,3,3,15,7.7,1,Latrell Sprewell
2004-05-10,33-245,MIN,AWAY,SAC,W (+1),1,48:35,9,22,0.409,1,5,0.2,6,6,1.0,1,8,9,6,2,2,4,2,25,19.1,5,Latrell Sprewell
