SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2001-02,22.0,HOU,NBA,SG,40.0,403.0,0.426,0.445,0.43700000000000006,0.465,0.33299999999999996,0.354,0.44299999999999995,0.47700000000000004,0.75,0.752,0.483,0.52,0.243,0.293,0.10400000000000001,0.18100000000000002,96.0,94.0,94.0,93.0,100.0,93.0,83.0,57.0,-7.7,-9.5,Tierre Brown
2002-03,23.0,CLE,NBA,PG,15.0,168.0,0.45799999999999996,0.442,0.466,0.46299999999999997,0.0,0.349,0.45799999999999996,0.474,0.7859999999999999,0.758,0.499,0.519,0.237,0.302,0.017,0.182,104.0,101.0,0.0,97.0,104.0,96.0,78.0,9.0,-1.9,-2.7,Tierre Brown
2003-04,24.0,NOH,NBA,PG,3.0,17.0,0.5,0.439,0.5,0.46,0.0,0.34700000000000003,0.5,0.47100000000000003,0.5,0.752,0.521,0.516,1.0,0.303,0.0,0.187,114.0,109.0,0.0,106.0,67.0,101.0,330.0,0.0,0.2,0.1,Tierre Brown
2004-05,25.0,LAL,NBA,PG,76.0,1066.0,0.35600000000000004,0.447,0.355,0.47,0.361,0.35600000000000004,0.39399999999999996,0.48200000000000004,0.787,0.7559999999999999,0.43700000000000006,0.529,0.21600000000000003,0.324,0.207,0.196,80.0,76.0,102.0,82.0,104.0,83.0,66.0,106.0,-61.7,-70.4,Tierre Brown
1997-98,23.0,POR,NBA,C,74.0,1007.0,0.428,0.45,0.434,0.47,0.0,0.34600000000000003,0.428,0.478,0.688,0.737,0.496,0.524,0.546,0.33,0.013000000000000001,0.159,95.0,92.0,0.0,90.0,93.0,95.0,166.0,8.0,-22.9,-15.4,Kelvin Cato
1998-99,24.0,POR,NBA,C,43.0,545.0,0.45,0.43700000000000006,0.445,0.457,1.0,0.33899999999999997,0.45299999999999996,0.466,0.507,0.728,0.47600000000000003,0.511,0.519,0.33,0.008,0.168,103.0,97.0,295.0,97.0,70.0,93.0,157.0,5.0,-3.1,-11.1,Kelvin Cato
1999-00,25.0,HOU,NBA,C,65.0,1581.0,0.537,0.449,0.5429999999999999,0.46799999999999997,0.0,0.353,0.537,0.478,0.649,0.75,0.574,0.523,0.517,0.308,0.01,0.16699999999999998,120.0,116.0,0.0,112.0,87.0,110.0,168.0,6.0,47.6,50.9,Kelvin Cato
2000-01,26.0,HOU,NBA,C,35.0,624.0,0.5770000000000001,0.44299999999999995,0.5770000000000001,0.461,0.0,0.354,0.5770000000000001,0.473,0.649,0.748,0.606,0.518,0.514,0.309,0.0,0.17,130.0,125.0,0.0,122.0,87.0,117.0,166.0,0.0,23.0,24.1,Kelvin Cato
2001-02,27.0,HOU,NBA,C,75.0,1917.0,0.583,0.445,0.585,0.465,0.0,0.354,0.583,0.47700000000000004,0.5820000000000001,0.752,0.599,0.52,0.595,0.293,0.003,0.18100000000000002,131.0,126.0,0.0,122.0,77.0,115.0,203.0,2.0,68.9,64.9,Kelvin Cato
2002-03,28.0,HOU,NBA,C,73.0,1247.0,0.52,0.442,0.528,0.46299999999999997,0.0,0.349,0.52,0.474,0.532,0.758,0.535,0.519,0.484,0.302,0.016,0.182,118.0,114.0,0.0,110.0,70.0,103.0,160.0,9.0,23.4,9.4,Kelvin Cato
2003-04,29.0,HOU,NBA,PF,69.0,1743.0,0.447,0.439,0.447,0.46,0.0,0.34700000000000003,0.447,0.47100000000000003,0.6759999999999999,0.752,0.495,0.516,0.39399999999999996,0.303,0.0,0.187,102.0,97.0,0.0,95.0,90.0,96.0,130.0,0.0,-17.2,-18.2,Kelvin Cato
2004-05,30.0,ORL,NBA,C,62.0,1525.0,0.539,0.447,0.539,0.47,0.0,0.35600000000000004,0.539,0.48200000000000004,0.7829999999999999,0.7559999999999999,0.6,0.529,0.48100000000000004,0.324,0.0,0.196,120.0,115.0,0.0,112.0,104.0,113.0,148.0,0.0,33.5,50.9,Kelvin Cato
2005-06,31.0,TOT,NBA,C,27.0,333.0,0.429,0.45399999999999996,0.429,0.478,0.0,0.358,0.429,0.49,0.743,0.745,0.493,0.536,0.41700000000000004,0.33299999999999996,0.0,0.20199999999999999,94.0,90.0,0.0,87.0,100.0,92.0,125.0,0.0,-10.3,-8.5,Kelvin Cato
2005-06,31.0,ORL,NBA,C,23.0,299.0,0.431,0.45399999999999996,0.431,0.478,0.0,0.358,0.431,0.49,0.743,0.745,0.503,0.536,0.486,0.33299999999999996,0.0,0.20199999999999999,95.0,90.0,0.0,88.0,100.0,94.0,146.0,0.0,-8.6,-5.6,Kelvin Cato
2005-06,31.0,DET,NBA,C,4.0,34.0,0.41700000000000004,0.45399999999999996,0.41700000000000004,0.478,0.0,0.358,0.41700000000000004,0.49,0.0,0.745,0.41700000000000004,0.536,0.0,0.33299999999999996,0.0,0.20199999999999999,92.0,87.0,0.0,85.0,0.0,78.0,0.0,0.0,-1.8,-2.9,Kelvin Cato
2006-07,32.0,NYK,NBA,C,18.0,95.0,0.318,0.45799999999999996,0.318,0.485,0.0,0.358,0.318,0.496,0.667,0.752,0.40299999999999997,0.541,0.545,0.327,0.0,0.213,69.0,66.0,0.0,64.0,89.0,74.0,167.0,0.0,-7.8,-7.5,Kelvin Cato
2000-01,23.0,HOU,NBA,C,23.0,222.0,0.38,0.44299999999999995,0.386,0.461,0.0,0.354,0.38,0.473,0.708,0.748,0.435,0.518,0.33799999999999997,0.309,0.013999999999999999,0.17,86.0,84.0,0.0,80.0,95.0,84.0,110.0,8.0,-13.1,-13.5,Jason Collier
2001-02,24.0,HOU,NBA,C,25.0,365.0,0.43200000000000005,0.445,0.436,0.465,0.0,0.354,0.43200000000000005,0.47700000000000004,0.75,0.752,0.486,0.52,0.337,0.293,0.011000000000000001,0.18100000000000002,97.0,94.0,0.0,90.0,100.0,93.0,115.0,6.0,-8.7,-7.5,Jason Collier
2002-03,25.0,HOU,NBA,C,13.0,104.0,0.47200000000000003,0.442,0.47200000000000003,0.46299999999999997,0.0,0.349,0.47200000000000003,0.474,1.0,0.758,0.488,0.519,0.055999999999999994,0.302,0.0,0.182,107.0,102.0,0.0,100.0,132.0,94.0,18.0,0.0,-0.1,-2.3,Jason Collier
2003-04,26.0,ATL,NBA,C,20.0,545.0,0.479,0.439,0.484,0.46,0.25,0.34700000000000003,0.48200000000000004,0.47100000000000003,0.7879999999999999,0.752,0.5579999999999999,0.516,0.515,0.303,0.024,0.187,109.0,105.0,72.0,102.0,105.0,108.0,170.0,13.0,3.5,17.0,Jason Collier
2004-05,27.0,ATL,NBA,C,70.0,942.0,0.46299999999999997,0.447,0.46399999999999997,0.47,0.429,0.35600000000000004,0.47100000000000003,0.48200000000000004,0.6759999999999999,0.7559999999999999,0.494,0.529,0.18899999999999997,0.324,0.037000000000000005,0.196,103.0,99.0,121.0,98.0,89.0,93.0,58.0,19.0,-8.7,-29.2,Jason Collier
1999-00,22.0,HOU,NBA,PG,77.0,2776.0,0.445,0.449,0.483,0.46799999999999997,0.345,0.353,0.493,0.478,0.7859999999999999,0.75,0.5429999999999999,0.523,0.327,0.308,0.278,0.16699999999999998,99.0,103.0,98.0,103.0,105.0,104.0,106.0,166.0,32.8,52.1,Steve Francis
2000-01,23.0,HOU,NBA,PG,80.0,3194.0,0.451,0.44299999999999995,0.47200000000000003,0.461,0.396,0.354,0.506,0.473,0.8170000000000001,0.748,0.563,0.518,0.359,0.309,0.276,0.17,102.0,102.0,112.0,107.0,109.0,109.0,116.0,162.0,80.2,128.9,Steve Francis
2001-02,24.0,HOU,NBA,PG,57.0,2343.0,0.41700000000000004,0.445,0.442,0.465,0.324,0.354,0.451,0.47700000000000004,0.773,0.752,0.517,0.52,0.419,0.293,0.209,0.18100000000000002,94.0,95.0,92.0,94.0,103.0,99.0,143.0,115.0,-52.9,-7.1,Steve Francis
2002-03,25.0,HOU,NBA,PG,81.0,3318.0,0.435,0.442,0.45299999999999996,0.46299999999999997,0.354,0.349,0.46799999999999997,0.474,0.8,0.758,0.541,0.519,0.45399999999999996,0.302,0.183,0.182,98.0,98.0,101.0,99.0,106.0,104.0,150.0,101.0,-16.5,68.3,Steve Francis
2003-04,26.0,HOU,NBA,PG,79.0,3194.0,0.40299999999999997,0.439,0.435,0.46,0.292,0.34700000000000003,0.436,0.47100000000000003,0.775,0.752,0.501,0.516,0.389,0.303,0.22399999999999998,0.187,92.0,95.0,84.0,92.0,103.0,97.0,128.0,120.0,-79.4,-40.8,Steve Francis
