SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2001-02,21.0,NJN,NBA,SG,35.0,0.0,5.6,0.8,2.4,0.318,0.1,0.5,0.294,0.6,1.9,0.324,0.347,0.1,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.0,0.2,0.7,1.8,Brandon Armstrong
2002-03,22.0,NJN,NBA,SG,17.0,0.0,4.1,0.5,1.6,0.333,0.1,0.4,0.167,0.5,1.2,0.381,0.352,0.3,0.4,0.833,0.0,0.2,0.2,0.1,0.2,0.1,0.3,0.5,1.4,Brandon Armstrong
2003-04,23.0,NJN,NBA,SG,56.0,0.0,7.8,1.2,3.1,0.371,0.3,0.9,0.365,0.8,2.2,0.374,0.426,0.0,0.1,0.5,0.2,0.6,0.8,0.3,0.2,0.0,0.4,0.9,2.7,Brandon Armstrong
2001-02,23.0,NJN,NBA,C,77.0,9.0,18.3,1.5,3.6,0.421,0.0,0.0,0.5,1.5,3.6,0.42,0.423,1.5,2.1,0.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,2.2,4.5,Jason Collins
2002-03,24.0,NJN,NBA,C,81.0,66.0,23.5,1.7,4.2,0.414,0.0,0.0,0.0,1.7,4.1,0.419,0.414,2.2,2.9,0.763,1.7,2.9,4.5,1.1,0.6,0.5,1.0,3.1,5.7,Jason Collins
2003-04,25.0,NJN,NBA,C,78.0,78.0,28.5,2.1,4.9,0.424,0.0,0.0,0.0,2.1,4.9,0.427,0.424,1.7,2.4,0.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2,5.9,Jason Collins
2004-05,26.0,NJN,NBA,C,80.0,80.0,31.8,2.3,5.6,0.412,0.0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4.0,6.4,Jason Collins
2005-06,27.0,NJN,NBA,C,71.0,70.0,26.7,1.5,3.7,0.397,0.0,0.2,0.25,1.4,3.5,0.404,0.403,0.6,1.2,0.512,1.3,3.5,4.8,1.0,0.6,0.6,0.9,3.5,3.6,Jason Collins
2006-07,28.0,NJN,NBA,PF,80.0,78.0,23.1,0.7,1.9,0.364,0.0,0.0,0.0,0.7,1.9,0.369,0.364,0.7,1.6,0.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,2.1,Jason Collins
2007-08,29.0,TOT,NBA,C,74.0,26.0,15.8,0.7,1.5,0.469,0.0,0.0,0.0,0.7,1.5,0.473,0.469,0.5,1.0,0.459,0.9,1.5,2.4,0.3,0.3,0.3,0.6,2.6,1.9,Jason Collins
2007-08,29.0,NJN,NBA,C,43.0,23.0,15.9,0.5,1.3,0.426,0.0,0.0,0.0,0.5,1.3,0.426,0.426,0.3,0.8,0.389,0.8,1.3,2.1,0.4,0.3,0.2,0.5,2.6,1.4,Jason Collins
2007-08,29.0,MEM,NBA,C,31.0,3.0,15.7,1.0,1.9,0.508,0.0,0.0,0.0,1.0,1.9,0.517,0.508,0.6,1.2,0.526,0.9,1.9,2.9,0.2,0.4,0.5,0.8,2.7,2.6,Jason Collins
2008-09,30.0,MIN,NBA,C,31.0,22.0,13.6,0.7,2.3,0.314,0.0,0.0,0.0,0.7,2.3,0.314,0.314,0.4,0.9,0.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8,Jason Collins
2009-10,31.0,ATL,NBA,C,24.0,0.0,4.8,0.3,1.0,0.348,0.0,0.0,0.0,0.3,0.9,0.364,0.348,0.0,0.1,0.0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,Jason Collins
2010-11,32.0,ATL,NBA,C,49.0,28.0,12.1,0.7,1.4,0.479,0.0,0.0,1.0,0.7,1.4,0.471,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2.0,2.0,Jason Collins
2011-12,33.0,ATL,NBA,C,30.0,10.0,10.3,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,Jason Collins
2012-13,34.0,TOT,NBA,C,38.0,9.0,10.1,0.2,0.8,0.31,0.0,0.0,0.0,0.2,0.8,0.31,0.31,0.6,0.8,0.719,0.6,1.0,1.6,0.2,0.3,0.3,0.5,2.2,1.1,Jason Collins
2012-13,34.0,BOS,NBA,C,32.0,7.0,10.3,0.3,0.7,0.348,0.0,0.0,0.0,0.3,0.7,0.348,0.348,0.7,0.9,0.7,0.7,1.0,1.6,0.2,0.3,0.2,0.5,2.3,1.2,Jason Collins
2012-13,34.0,WAS,NBA,C,6.0,2.0,9.0,0.2,1.0,0.167,0.0,0.0,0.0,0.2,1.0,0.167,0.167,0.3,0.3,1.0,0.2,1.2,1.3,0.3,0.3,0.7,0.3,1.8,0.7,Jason Collins
2013-14,35.0,BRK,NBA,C,22.0,1.0,7.8,0.5,1.1,0.458,0.0,0.1,0.0,0.5,1.0,0.524,0.458,0.1,0.2,0.75,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,1.1,Jason Collins
1999-00,24.0,SAS,NBA,SG,8,0,11.9,2.1,5.8,.370,0.4,1.5,.250,1.8,4.3,.412,.402,0.4,0.6,.600,1.8,1.5,3.3,0.6,0.1,0.1,0.8,1.3,5.0,Derrick Dial
2000-01,25.0,SAS,NBA,SG,33,0,6.3,1.1,2.5,.434,0.1,0.3,.200,1.0,2.2,.466,.446,0.4,0.6,.571,0.4,0.8,1.2,0.6,0.1,0.2,0.4,0.7,2.6,Derrick Dial
2001-02,26.0,TOT,NBA,SG,32,0,9.3,1.3,3.8,.342,0.0,0.3,.091,1.3,3.4,.367,.346,0.6,0.8,.750,0.4,1.3,1.8,1.1,0.3,0.1,0.5,0.4,3.2,Derrick Dial
2001-02,26.0,NJN,NBA,SG,25,0,10.0,1.2,3.8,.319,0.0,0.3,.000,1.2,3.5,.345,.319,0.5,0.7,.722,0.5,1.3,1.8,1.2,0.3,0.2,0.5,0.5,2.9,Derrick Dial
2001-02,26.0,TOR,NBA,SG,7,0,7.1,1.6,3.7,.423,0.1,0.6,.250,1.4,3.1,.455,.442,0.7,0.9,.833,0.3,1.3,1.6,0.6,0.3,0.0,0.4,0.1,4.0,Derrick Dial
2002-03,27.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Derrick Dial
2003-04,28.0,ORL,NBA,SG,9,0,9.6,1.0,3.1,.321,0.2,1.0,.222,0.8,2.1,.368,.357,0.7,0.9,.750,0.6,0.9,1.4,0.2,0.7,0.0,0.1,0.7,2.9,Derrick Dial
2000-01,24.0,CHI,NBA,PF,12.0,0.0,11.1,0.6,1.5,0.389,0.1,0.3,0.333,0.5,1.3,0.4,0.417,0.3,0.6,0.571,0.6,1.2,1.8,0.5,0.2,0.1,0.7,1.2,1.6,Steve Goodrich
2001-02,25.0,NJN,NBA,SF,9.0,0.0,5.6,0.2,1.1,0.2,0.0,0.0,0.0,0.2,1.1,0.2,0.2,0.1,0.2,0.5,0.1,0.4,0.6,0.6,0.1,0.2,0.3,1.1,0.6,Steve Goodrich
1993-94,23.0,DAL,NBA,SG,77.0,0.0,15.1,2.1,5.0,0.421,0.1,0.4,0.212,2.0,4.6,0.44,0.43,1.1,1.5,0.731,0.6,1.5,2.0,1.4,0.6,0.1,1.0,1.5,5.4,Lucious Harris
1994-95,24.0,DAL,NBA,SG,79.0,31.0,21.5,3.5,7.7,0.459,0.7,1.8,0.387,2.8,5.9,0.481,0.504,1.7,2.2,0.8,1.1,1.7,2.8,1.7,0.7,0.2,1.0,1.3,9.5,Lucious Harris
1995-96,25.0,DAL,NBA,SG,61.0,1.0,16.7,3.0,6.5,0.461,0.8,2.0,0.376,2.2,4.5,0.5,0.52,1.1,1.4,0.782,0.7,1.3,2.0,1.3,0.6,0.0,0.8,0.9,7.9,Lucious Harris
1996-97,26.0,PHI,NBA,SG,54.0,3.0,15.1,2.1,5.4,0.381,0.7,1.8,0.364,1.4,3.6,0.39,0.442,0.6,0.9,0.702,0.5,0.8,1.3,0.9,0.8,0.1,0.6,0.8,5.4,Lucious Harris
1997-98,27.0,NJN,NBA,SG,50.0,0.0,13.4,1.4,3.5,0.39,0.2,0.8,0.308,1.1,2.8,0.413,0.424,0.8,1.1,0.745,0.4,0.6,1.0,0.8,0.8,0.1,0.4,1.5,3.8,Lucious Harris
1998-99,28.0,NJN,NBA,SG,36.0,5.0,16.7,2.0,5.0,0.403,0.3,1.4,0.22,1.7,3.6,0.473,0.434,1.0,1.3,0.75,0.6,1.3,1.9,0.9,0.5,0.2,0.5,1.4,5.4,Lucious Harris
1999-00,29.0,NJN,NBA,SG,77.0,11.0,19.6,2.6,6.0,0.428,0.5,1.5,0.33,2.1,4.5,0.46,0.469,1.0,1.3,0.798,0.7,1.7,2.4,1.3,0.8,0.1,0.5,1.3,6.7,Lucious Harris
2000-01,30.0,NJN,NBA,SG,73.0,50.0,28.4,3.6,8.5,0.425,0.6,1.8,0.348,3.0,6.7,0.445,0.462,1.5,1.9,0.77,1.0,3.0,3.9,1.8,1.0,0.2,0.9,1.7,9.4,Lucious Harris
2001-02,31.0,NJN,NBA,SG,74.0,0.0,21.0,3.4,7.3,0.464,0.6,1.6,0.373,2.8,5.7,0.489,0.505,1.8,2.1,0.842,0.7,2.1,2.8,1.6,0.7,0.1,0.8,1.3,9.1,Lucious Harris
2002-03,32.0,NJN,NBA,SG,77.0,25.0,25.6,3.9,9.4,0.413,0.6,1.8,0.346,3.3,7.6,0.429,0.446,2.0,2.5,0.804,0.8,2.2,3.0,2.0,0.7,0.1,0.9,1.2,10.3,Lucious Harris
2003-04,33.0,NJN,NBA,PG,69.0,15.0,21.8,2.7,6.7,0.404,0.6,1.5,0.376,2.2,5.2,0.412,0.445,1.0,1.1,0.846,0.6,1.5,2.0,2.0,0.6,0.0,0.8,1.1,6.9,Lucious Harris
2004-05,34.0,CLE,NBA,SG,73.0,4.0,15.5,1.6,4.1,0.395,0.3,0.9,0.323,1.3,3.2,0.415,0.43,0.8,0.9,0.812,0.5,1.1,1.7,0.7,0.4,0.1,0.4,0.9,4.3,Lucious Harris
2001-02,21.0,NJN,NBA,SF,79.0,9.0,24.3,3.4,7.5,0.457,0.2,0.7,0.232,3.3,6.8,0.48,0.468,2.4,3.4,0.713,1.1,2.6,3.7,1.8,0.8,0.6,1.4,2.7,9.4,Richard Jefferson
2002-03,22.0,NJN,NBA,SF,80.0,80.0,36.0,5.7,11.4,0.501,0.1,0.3,0.25,5.6,11.1,0.507,0.504,4.1,5.5,0.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5,Richard Jefferson
2003-04,23.0,NJN,NBA,SF,82.0,82.0,38.2,6.8,13.6,0.498,0.6,1.6,0.364,6.2,12.0,0.516,0.519,4.4,5.7,0.763,1.3,4.3,5.7,3.8,1.1,0.3,2.4,2.7,18.5,Richard Jefferson
2004-05,24.0,NJN,NBA,SF,33.0,33.0,41.1,7.2,17.1,0.422,0.9,2.7,0.337,6.3,14.4,0.438,0.449,6.9,8.2,0.844,1.5,5.8,7.3,4.0,1.0,0.5,4.0,3.3,22.2,Richard Jefferson
2005-06,25.0,NJN,NBA,SF,78.0,78.0,39.2,6.3,12.9,0.493,0.8,2.4,0.319,5.6,10.5,0.532,0.522,6.0,7.4,0.812,1.2,5.6,6.8,3.8,0.8,0.2,2.2,2.5,19.5,Richard Jefferson
2006-07,26.0,NJN,NBA,SF,55.0,53.0,35.6,5.5,12.1,0.456,0.9,2.6,0.359,4.6,9.5,0.483,0.495,4.3,5.9,0.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3,Richard Jefferson
2007-08,27.0,NJN,NBA,SF,82.0,82.0,39.0,7.5,16.2,0.466,0.9,2.6,0.362,6.6,13.6,0.486,0.495,6.6,8.3,0.798,1.1,3.0,4.2,3.1,0.9,0.3,2.4,2.7,22.6,Richard Jefferson
2008-09,28.0,MIL,NBA,SF,82.0,82.0,35.8,6.5,14.9,0.439,1.4,3.6,0.397,5.1,11.3,0.453,0.487,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1,19.6,Richard Jefferson
2009-10,29.0,SAS,NBA,SF,81.0,70.0,31.1,4.5,9.6,0.467,0.7,2.3,0.316,3.7,7.3,0.515,0.505,2.6,3.5,0.735,0.7,3.7,4.4,2.0,0.6,0.5,1.3,2.2,12.3,Richard Jefferson
2010-11,30.0,SAS,NBA,SF,81.0,81.0,30.4,3.8,7.9,0.474,1.7,3.8,0.44,2.1,4.1,0.504,0.579,1.8,2.4,0.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,11.0,Richard Jefferson
2011-12,31.0,TOT,NBA,SF,63.0,44.0,27.7,3.2,7.7,0.416,1.8,4.3,0.42,1.4,3.5,0.411,0.532,0.9,1.3,0.694,0.4,3.1,3.5,1.4,0.6,0.3,0.8,1.9,9.2,Richard Jefferson
2011-12,31.0,SAS,NBA,SF,41.0,41.0,28.5,3.2,7.8,0.414,2.0,4.6,0.421,1.3,3.1,0.403,0.539,0.9,1.2,0.7,0.4,3.0,3.5,1.3,0.6,0.3,0.8,2.0,9.2,Richard Jefferson
2011-12,31.0,GSW,NBA,SF,22.0,3.0,26.4,3.2,7.7,0.42,1.5,3.6,0.418,1.7,4.1,0.422,0.518,1.1,1.6,0.686,0.4,3.1,3.5,1.5,0.5,0.3,0.8,1.7,9.0,Richard Jefferson
2012-13,32.0,GSW,NBA,SF,56.0,1.0,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1,Richard Jefferson
2013-14,33.0,UTA,NBA,SF,82.0,78.0,27.0,3.6,8.0,0.45,1.5,3.7,0.409,2.1,4.3,0.484,0.544,1.5,2.0,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,Richard Jefferson
2014-15,34.0,DAL,NBA,SF,74.0,18.0,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,2.3,0.462,0.546,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,Richard Jefferson
2015-16,35.0,CLE,NBA,SF,74.0,5.0,17.9,1.9,4.2,0.458,0.9,2.3,0.382,1.0,1.9,0.554,0.564,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,Richard Jefferson
2016-17,36.0,CLE,NBA,SF,79.0,13.0,20.4,1.9,4.3,0.446,0.8,2.4,0.333,1.2,2.0,0.58,0.536,1.0,1.4,0.741,0.4,2.2,2.6,1.0,0.3,0.1,0.7,1.9,5.7,Richard Jefferson
2017-18,37.0,DEN,NBA,SF,20.0,0.0,8.2,0.6,1.4,0.444,0.1,0.4,0.286,0.5,1.0,0.5,0.481,0.2,0.4,0.571,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5,Richard Jefferson
