# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
1.0,0.0,0.129,0.094,0.506,0.8,0.071,0.2,0.412,0.012,0.273,0.375,0.326,0.682,0.324,0.333,0.8,0.294,0.286,21.0,0.0,16.2,0.318,35.0,NBA,196.0,SG,2001-02,NJN,Brandon Armstrong
0.0,0.0,0.148,0.111,0.481,0.778,0.037,0.222,0.167,0.0,0.5,0.333,0.385,0.625,0.381,0.0,1.0,0.167,0.0,22.0,0.0,16.9,0.333,17.0,NBA,69.0,SG,2002-03,NJN,Brandon Armstrong
0.0,0.0,0.126,0.103,0.451,0.703,0.023,0.297,0.404,0.0,0.545,0.389,0.342,0.761,0.374,0.0,0.684,0.365,0.333,23.0,0.0,17.4,0.371,56.0,NBA,434.0,SG,2003-04,NJN,Brandon Armstrong
8.0,0.0,0.475,0.173,0.169,0.993,0.176,0.007,0.0,0.029,0.53,0.333,0.298,0.448,0.42,0.327,1.0,0.5,0.0,23.0,0.0,6.9,0.421,77.0,NBA,1407.0,C,2001-02,NJN,Jason Collins
13.0,0.0,0.503,0.163,0.175,0.988,0.148,0.012,0.5,0.044,0.494,0.418,0.339,0.679,0.419,0.26,0.0,0.0,0.0,24.0,1.0,6.8,0.414,81.0,NBA,1900.0,C,2002-03,NJN,Jason Collins
22.0,0.0,0.458,0.208,0.203,0.995,0.125,0.005,0.0,0.063,0.517,0.425,0.295,0.675,0.427,0.313,0.0,0.0,0.0,25.0,0.0,7.5,0.424,78.0,NBA,2220.0,C,2003-04,NJN,Jason Collins
17.0,0.0,0.361,0.191,0.33,0.987,0.104,0.013,0.0,0.038,0.479,0.314,0.423,0.75,0.413,0.34,1.0,0.333,0.0,26.0,1.0,9.9,0.412,80.0,NBA,2542.0,C,2004-05,NJN,Jason Collins
8.0,0.0,0.275,0.13,0.5,0.954,0.05,0.046,0.333,0.031,0.444,0.382,0.42,0.911,0.404,0.077,1.0,0.25,0.5,27.0,2.0,13.1,0.397,71.0,NBA,1895.0,C,2005-06,NJN,Jason Collins
6.0,0.0,0.503,0.093,0.305,0.987,0.086,0.013,0.0,0.053,0.461,0.071,0.326,0.764,0.369,0.308,0.0,0.0,0.0,28.0,0.0,7.9,0.364,80.0,NBA,1844.0,PF,2006-07,NJN,Jason Collins
7.0,0.0,0.558,0.106,0.177,0.991,0.15,0.009,0.0,0.08,0.556,0.25,0.35,0.679,0.473,0.471,0.0,0.0,0.0,29.0,0.0,5.9,0.469,74.0,NBA,1172.0,C,2007-08,TOT,Jason Collins
4.0,0.0,0.611,0.056,0.204,1.0,0.13,0.0,0.0,0.074,0.545,0.0,0.182,0.783,0.426,0.429,0.0,0.0,0.0,29.0,0.0,5.4,0.426,43.0,NBA,684.0,C,2007-08,NJN,Jason Collins
3.0,0.0,0.508,0.153,0.153,0.983,0.169,0.017,0.0,0.085,0.567,0.333,0.556,0.6,0.517,0.5,0.0,0.0,0.0,29.0,0.0,6.4,0.508,31.0,NBA,488.0,C,2007-08,MEM,Jason Collins
3.0,0.0,0.386,0.214,0.257,1.0,0.143,0.0,0.0,0.057,0.556,0.133,0.167,0.591,0.314,0.2,0.0,0.0,0.0,30.0,0.0,8.3,0.314,31.0,NBA,422.0,C,2008-09,MIN,Jason Collins
0.0,0.0,0.174,0.087,0.609,0.957,0.087,0.043,0.0,0.0,0.25,0.0,0.5,1.0,0.364,0.0,0.0,0.0,0.0,31.0,0.0,14.7,0.348,24.0,NBA,115.0,C,2009-10,ATL,Jason Collins
6.0,0.0,0.38,0.085,0.366,0.986,0.155,0.014,1.0,0.099,0.63,0.167,0.462,0.848,0.471,0.273,1.0,1.0,1.0,32.0,0.0,9.4,0.479,49.0,NBA,593.0,C,2010-11,ATL,Jason Collins
4.0,0.0,0.5,0.1,0.35,1.0,0.05,0.0,0.0,0.1,0.6,0.25,0.143,0.938,0.4,0.5,0.0,0.0,0.0,33.0,0.0,8.7,0.4,30.0,NBA,308.0,C,2011-12,ATL,Jason Collins
