2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
215.0,0.485,443.0,129.0,0.392,329.0,25.0,258.0,16.0,192.0,344.0,0.446,772.0,100.0,0.84,119.0,78.0,53.0,NBA,2175.0,31.0,172.0,SG,917.0,2017-18,72.0,SAC,125.0,223.0,0.529,Bogdan Bogdanović
227.0,0.462,491.0,134.0,0.36,372.0,26.0,267.0,15.0,203.0,361.0,0.418,863.0,134.0,0.827,162.0,70.0,17.0,NBA,1947.0,40.0,142.0,SG,990.0,2018-19,72.0,SAC,117.0,243.0,0.496,Bogdan Bogdanović
173.0,0.532,325.0,164.0,0.372,441.0,27.0,207.0,15.0,181.0,337.0,0.44,766.0,86.0,0.741,116.0,61.0,28.0,NBA,1766.0,26.0,133.0,SG,924.0,2019-20,64.0,SAC,102.0,207.0,0.547,Bogdan Bogdanović
121.0,0.522,232.0,146.0,0.438,333.0,28.0,147.0,13.0,140.0,267.0,0.473,565.0,40.0,0.909,44.0,44.0,27.0,NBA,1305.0,20.0,99.0,SG,720.0,2020-21,49.0,ATL,54.0,160.0,0.602,Bogdan Bogdanović
173.0,0.516,335.0,169.0,0.368,459.0,29.0,194.0,14.0,221.0,342.0,0.431,794.0,97.0,0.843,115.0,63.0,27.0,NBA,1848.0,29.0,132.0,SG,950.0,2021-22,68.0,ATL,70.0,250.0,0.537,Bogdan Bogdanović
127.0,0.506,251.0,146.0,0.406,360.0,30.0,150.0,18.0,142.0,273.0,0.447,611.0,64.0,0.831,77.0,54.0,9.0,NBA,1508.0,23.0,86.0,SG,756.0,2022-23,43.0,ATL,65.0,165.0,0.566,Bogdan Bogdanović
14.0,0.483,29.0,0.0,0.0,0.0,20.0,2.0,9.0,26.0,14.0,0.483,29.0,4.0,0.174,23.0,12.0,0.0,NBA,90.0,10.0,14.0,C,32.0,2014-15,1.0,HOU,5.0,36.0,0.483,Clint Capela
231.0,0.583,396.0,0.0,0.0,1.0,21.0,47.0,92.0,300.0,231.0,0.582,397.0,80.0,0.379,211.0,77.0,35.0,NBA,1471.0,194.0,190.0,C,542.0,2015-16,59.0,HOU,60.0,494.0,0.582,Clint Capela
362.0,0.643,563.0,0.0,0.0,0.0,22.0,63.0,79.0,348.0,362.0,0.643,563.0,94.0,0.531,177.0,65.0,59.0,NBA,1551.0,178.0,179.0,C,818.0,2016-17,34.0,HOU,87.0,526.0,0.643,Clint Capela
441.0,0.653,675.0,0.0,0.0,1.0,23.0,68.0,137.0,561.0,441.0,0.652,676.0,144.0,0.56,257.0,74.0,74.0,NBA,2034.0,241.0,185.0,C,1026.0,2017-18,58.0,HOU,103.0,802.0,0.652,Clint Capela
474.0,0.648,732.0,0.0,0.0,0.0,24.0,96.0,102.0,550.0,474.0,0.648,732.0,166.0,0.636,261.0,67.0,67.0,NBA,2249.0,298.0,168.0,C,1114.0,2018-19,44.0,HOU,94.0,848.0,0.648,Clint Capela
244.0,0.629,388.0,0.0,0.0,0.0,25.0,48.0,72.0,369.0,244.0,0.629,388.0,55.0,0.529,104.0,39.0,39.0,NBA,1279.0,168.0,102.0,C,543.0,2019-20,33.0,HOU,63.0,537.0,0.629,Clint Capela
413.0,0.594,695.0,0.0,0.0,0.0,26.0,49.0,129.0,606.0,413.0,0.594,695.0,130.0,0.573,227.0,63.0,63.0,NBA,1898.0,297.0,145.0,C,956.0,2020-21,44.0,ATL,73.0,903.0,0.594,Clint Capela
370.0,0.614,603.0,0.0,0.0,1.0,27.0,92.0,93.0,598.0,370.0,0.613,604.0,80.0,0.473,169.0,74.0,73.0,NBA,2042.0,279.0,166.0,C,820.0,2021-22,55.0,ATL,44.0,877.0,0.613,Clint Capela
350.0,0.654,535.0,0.0,0.0,1.0,28.0,58.0,79.0,459.0,350.0,0.653,536.0,79.0,0.603,131.0,65.0,63.0,NBA,1730.0,258.0,139.0,C,779.0,2022-23,45.0,ATL,54.0,717.0,0.653,Clint Capela
298.0,0.598,498.0,16.0,0.34,47.0,20.0,98.0,80.0,365.0,314.0,0.576,545.0,133.0,0.715,186.0,74.0,26.0,NBA,1785.0,176.0,215.0,PF,777.0,2017-18,47.0,ATL,105.0,541.0,0.591,John Collins
410.0,0.609,673.0,55.0,0.348,158.0,21.0,121.0,39.0,376.0,465.0,0.56,831.0,203.0,0.763,266.0,61.0,59.0,NBA,1829.0,219.0,199.0,PF,1188.0,2018-19,22.0,ATL,120.0,595.0,0.593,John Collins
294.0,0.642,458.0,59.0,0.401,147.0,22.0,60.0,66.0,300.0,353.0,0.583,605.0,120.0,0.8,150.0,41.0,41.0,NBA,1363.0,116.0,138.0,PF,885.0,2019-20,31.0,ATL,75.0,416.0,0.632,John Collins
346.0,0.615,563.0,83.0,0.399,208.0,23.0,78.0,63.0,349.0,429.0,0.556,771.0,170.0,0.833,204.0,63.0,63.0,NBA,1848.0,118.0,193.0,PF,1111.0,2020-21,34.0,ATL,84.0,467.0,0.61,John Collins
275.0,0.588,468.0,64.0,0.364,176.0,24.0,98.0,56.0,329.0,339.0,0.526,644.0,134.0,0.793,169.0,54.0,53.0,NBA,1663.0,93.0,164.0,PF,876.0,2021-22,33.0,ATL,60.0,422.0,0.576,John Collins
289.0,0.619,467.0,70.0,0.292,240.0,25.0,85.0,73.0,385.0,359.0,0.508,707.0,143.0,0.803,178.0,71.0,71.0,NBA,2130.0,77.0,220.0,PF,931.0,2022-23,42.0,ATL,79.0,462.0,0.557,John Collins
97.0,0.404,240.0,21.0,0.288,73.0,22.0,188.0,36.0,142.0,118.0,0.377,313.0,36.0,0.61,59.0,78.0,7.0,NBA,1333.0,24.0,178.0,PG,293.0,2016-17,78.0,MIN,89.0,166.0,0.411,Kris Dunn
