2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
14.0,0.467,30.0,1.0,0.143,7.0,22.0,8.0,2.0,21.0,15.0,0.405,37.0,8.0,0.8,10.0,19.0,0.0,NBA,141.0,7.0,17.0,SF,39.0,2005-06,9.0,CHI,9.0,28.0,0.419,Eddie Basden
19.0,0.432,44.0,2.0,0.2,10.0,23.0,7.0,2.0,22.0,21.0,0.389,54.0,14.0,0.933,15.0,22.0,0.0,NBA,175.0,5.0,31.0,SG,58.0,2005-06,5.0,TOT,13.0,27.0,0.407,Stephen Graham
5.0,0.455,11.0,1.0,0.2,5.0,23.0,3.0,0.0,6.0,6.0,0.375,16.0,4.0,1.0,4.0,6.0,0.0,NBA,38.0,1.0,5.0,SG,17.0,2005-06,2.0,HOU,5.0,7.0,0.406,Stephen Graham
0.0,0.0,1.0,1.0,0.25,4.0,23.0,1.0,0.0,3.0,1.0,0.2,5.0,2.0,1.0,2.0,3.0,0.0,NBA,20.0,0.0,3.0,SG,5.0,2005-06,0.0,CHI,1.0,3.0,0.3,Stephen Graham
14.0,0.438,32.0,0.0,0.0,1.0,23.0,3.0,2.0,13.0,14.0,0.424,33.0,8.0,0.889,9.0,13.0,0.0,NBA,117.0,4.0,23.0,SG,36.0,2005-06,3.0,CLE,7.0,17.0,0.424,Stephen Graham
14.0,0.483,29.0,3.0,0.273,11.0,24.0,5.0,1.0,15.0,17.0,0.425,40.0,8.0,0.889,9.0,14.0,1.0,NBA,165.0,6.0,25.0,SG,45.0,2006-07,4.0,POR,13.0,21.0,0.463,Stephen Graham
27.0,0.614,44.0,7.0,0.5,14.0,25.0,9.0,1.0,18.0,34.0,0.586,58.0,12.0,0.75,16.0,22.0,0.0,NBA,128.0,4.0,14.0,SF,87.0,2007-08,4.0,IND,10.0,22.0,0.647,Stephen Graham
86.0,0.453,190.0,20.0,0.303,66.0,26.0,33.0,4.0,75.0,106.0,0.414,256.0,50.0,0.806,62.0,52.0,6.0,NBA,684.0,21.0,82.0,SG,282.0,2008-09,10.0,IND,45.0,96.0,0.453,Stephen Graham
103.0,0.542,190.0,16.0,0.32,50.0,27.0,23.0,10.0,111.0,119.0,0.496,240.0,42.0,0.646,65.0,70.0,8.0,NBA,804.0,24.0,94.0,SG,296.0,2009-10,20.0,CHA,36.0,135.0,0.529,Stephen Graham
76.0,0.425,179.0,5.0,0.238,21.0,28.0,40.0,1.0,106.0,81.0,0.405,200.0,31.0,0.816,38.0,59.0,28.0,NBA,959.0,17.0,106.0,SG,198.0,2010-11,14.0,NJN,38.0,123.0,0.418,Stephen Graham
1.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,NBA,11.0,1.0,2.0,SF,2.0,2005-06,0.0,CHI,0.0,1.0,1.0,Randy Holcomb
16.0,0.615,26.0,0.0,0.0,0.0,23.0,7.0,3.0,21.0,16.0,0.615,26.0,4.0,0.308,13.0,20.0,0.0,NBA,149.0,8.0,21.0,C,36.0,2005-06,1.0,CHI,5.0,29.0,0.615,Luke Schenscher
7.0,0.304,23.0,0.0,0.0,0.0,24.0,1.0,4.0,15.0,7.0,0.304,23.0,5.0,0.714,7.0,11.0,0.0,NBA,118.0,10.0,25.0,C,19.0,2006-07,2.0,POR,4.0,25.0,0.304,Luke Schenscher
