DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2017-10-18,28-221,ATL,AWAY,DAL,W (+6),0,11:19,.625,.625,0.0,9.4,4.7,0.0,0.0,0.0,20.0,18.7,99,121,1.9,-8.9,Malcolm Delaney
2017-10-20,28-223,ATL,AWAY,CHO,L (-18),0,22:52,.218,.167,0.0,9.5,4.4,24.8,2.0,4.2,0.0,12.7,67,105,3.5,-2.6,Malcolm Delaney
2017-10-22,28-225,ATL,AWAY,BRK,L (-12),0,22:04,.370,.300,4.0,9.7,6.6,29.2,0.0,0.0,12.9,13.4,92,116,4.2,-2.8,Malcolm Delaney
2017-10-23,28-226,ATL,AWAY,MIA,L (-11),1,33:04,.465,.389,0.0,12.9,7.1,4.6,3.0,0.0,21.8,19.2,77,103,3.4,-7.3,Malcolm Delaney
2017-10-26,28-229,ATL,AWAY,CHI,L (-5),1,35:22,.273,.273,0.0,5.3,2.7,19.4,1.5,0.0,0.0,15.4,71,109,2.3,-11.8,Malcolm Delaney
2017-10-27,28-230,ATL,HOME,DEN,L (-5),0,18:48,.875,.875,0.0,5.9,2.9,34.8,0.0,0.0,20.0,12.0,150,117,7.5,4.2,Malcolm Delaney
2017-10-29,28-232,ATL,HOME,MIL,L (-11),0,7:09,.000,.000,16.4,0.0,9.1,37.3,0.0,0.0,33.3,19.3,59,126,-0.3,-15.1,Malcolm Delaney
2017-11-01,28-235,ATL,AWAY,PHI,L (-10),0,9:12,1.163,1.167,0.0,10.0,5.1,20.6,9.6,0.0,22.5,18.7,164,95,8.7,25.1,Malcolm Delaney
2017-11-03,28-237,ATL,HOME,HOU,L (-15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Malcolm Delaney
2017-11-06,28-240,ATL,HOME,BOS,L (-3),0,27:52,.781,.786,4.3,13.6,8.8,5.4,3.6,0.0,19.4,17.1,121,113,10.8,4.0,Malcolm Delaney
