DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2014-10-29,38-163,BRK,AWAY,BOS,L (-16),1,22:41,.625,.625,0.0,32.6,17.2,22.3,0.0,0.0,33.3,22.8,88,123,5.5,-4.6,Kevin Garnett
2014-11-01,38-166,BRK,AWAY,DET,W (+12),1,35:02,.537,.467,3.2,38.7,21.6,0.0,3.2,2.3,15.2,26.9,98,91,13.4,0.8,Kevin Garnett
2014-11-03,38-168,BRK,HOME,OKC,W (+31),1,19:44,.375,.375,0.0,30.4,17.0,13.3,2.7,0.0,11.1,21.8,81,86,3.2,-8.5,Kevin Garnett
2014-11-05,38-170,BRK,HOME,MIN,L (-7),1,25:08,.143,.143,4.2,39.8,22.6,11.2,0.0,0.0,0.0,12.4,54,96,1.4,-7.2,Kevin Garnett
2014-11-07,38-172,BRK,HOME,NYK,W (+11),1,13:15,.667,.667,0.0,36.2,21.3,11.8,0.0,5.1,40.0,17.9,83,96,2.4,-4.6,Kevin Garnett
2014-11-09,38-174,BRK,HOME,ORL,W (+8),1,28:28,.405,.333,8.4,28.1,17.7,33.8,1.8,0.0,16.8,18.7,104,105,8.4,1.3,Kevin Garnett
2014-11-12,38-177,BRK,AWAY,PHO,L (-8),1,27:12,.676,.625,8.8,34.4,21.8,13.5,0.0,0.0,18.4,17.9,122,113,10.4,1.0,Kevin Garnett
2014-11-13,38-178,BRK,AWAY,GSW,L (-8),1,12:48,.400,.400,0.0,31.3,17.4,11.9,0.0,0.0,0.0,17.1,89,107,1.6,-4.9,Kevin Garnett
2014-11-15,38-180,BRK,AWAY,POR,L (-10),1,27:29,.676,.625,7.6,39.7,23.3,0.0,0.0,0.0,0.0,14.7,146,102,11.6,4.6,Kevin Garnett
2014-11-17,38-182,BRK,HOME,MIA,L (-12),1,25:04,.500,.500,9.1,39.4,22.7,0.0,0.0,4.3,20.0,10.2,94,112,5.2,-6.1,Kevin Garnett
