DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2008-10-29,23-142,MIN,HOME,SAC,W (+2),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Sebastian Telfair
2008-11-01,23-145,MIN,HOME,DAL,L (-10),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Sebastian Telfair
2008-11-05,23-149,MIN,HOME,SAS,L (-4),0,30:07,.581,.500,0.0,13.1,6.2,46.7,1.7,0.0,12.7,11.8,134,117,10.5,-0.3,Sebastian Telfair
2008-11-07,23-151,MIN,AWAY,SAC,L (-12),1,28:32,.545,.458,3.8,4.9,4.3,42.7,1.9,0.0,0.0,21.7,139,135,14.7,3.0,Sebastian Telfair
2008-11-08,23-152,MIN,AWAY,POR,L (-4),1,26:04,.394,.313,0.0,4.6,2.2,23.5,0.0,0.0,18.4,19.0,85,123,2.5,-8.7,Sebastian Telfair
2008-11-11,23-155,MIN,AWAY,GSW,L (-3),1,14:14,.000,.000,6.4,9.8,7.8,15.8,0.0,0.0,16.7,17.6,29,117,-2.5,-20.7,Sebastian Telfair
2008-11-15,23-159,MIN,HOME,POR,L (-5),1,14:27,.333,.333,0.0,9.2,4.5,10.8,0.0,0.0,25.0,14.1,59,111,-0.1,-12.0,Sebastian Telfair
2008-11-16,23-160,MIN,AWAY,DEN,L (-6),1,5:06,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,37,108,-2.5,-36.1,Sebastian Telfair
2008-11-19,23-163,MIN,HOME,PHI,W (+6),0,14:14,.532,.000,9.6,0.0,4.6,71.0,0.0,0.0,61.5,16.1,101,109,3.8,-2.7,Sebastian Telfair
2008-11-21,23-165,MIN,HOME,BOS,L (-17),0,27:46,.650,.650,6.8,0.0,4.0,33.2,3.7,0.0,28.6,22.4,95,102,9.1,4.2,Sebastian Telfair
2008-11-23,23-167,MIN,AWAY,DET,W (+26),0,24:47,.429,.429,0.0,8.4,4.8,24.1,2.1,0.0,36.4,20.9,72,88,2.2,-7.7,Sebastian Telfair
2008-11-26,23-170,MIN,HOME,PHO,L (-8),0,20:30,.342,.333,0.0,7.6,2.8,27.3,2.4,0.0,21.5,18.0,77,114,1.3,-9.9,Sebastian Telfair
2008-11-28,23-172,MIN,AWAY,OKC,W (+2),0,19:07,.900,.900,0.0,6.8,3.3,34.1,0.0,0.0,16.7,14.1,158,117,8.4,9.2,Sebastian Telfair
2008-11-29,23-173,MIN,HOME,DEN,L (-9),0,25:01,.125,.125,0.0,18.7,9.2,14.7,0.0,0.0,20.0,17.2,41,115,-2.7,-17.9,Sebastian Telfair
2008-12-01,23-175,MIN,AWAY,CHA,L (-10),0,8:38,.000,.000,0.0,0.0,0.0,18.5,12.7,0.0,0.0,16.2,23,96,0.6,-2.9,Sebastian Telfair
2008-12-03,23-177,MIN,AWAY,ORL,L (-11),0,13:33,.300,.300,0.0,24.4,9.7,27.9,4.0,0.0,28.6,46.2,54,109,-0.8,-17.3,Sebastian Telfair
2008-12-05,23-179,MIN,AWAY,NJN,L (-29),0,40:56,.492,.450,0.0,3.6,1.6,14.5,2.7,0.0,7.6,16.0,100,129,8.4,-3.7,Sebastian Telfair
2008-12-06,23-180,MIN,HOME,LAC,L (-23),0,16:28,.500,.500,6.1,0.0,3.2,53.8,0.0,0.0,0.0,8.3,144,128,5.1,0.5,Sebastian Telfair
2008-12-09,23-183,MIN,HOME,UTA,L (-3),0,10:01,.000,.000,9.6,29.0,17.3,14.5,5.1,0.0,0.0,4.1,85,98,1.5,-1.9,Sebastian Telfair
2008-12-10,23-184,MIN,AWAY,DEN,L (-11),0,12:35,.085,.000,9.8,0.0,4.8,29.3,0.0,0.0,0.0,19.6,62,131,-0.9,-16.4,Sebastian Telfair
2008-12-12,23-186,MIN,HOME,SAS,L (-12),0,11:59,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,74,121,-0.1,-11.7,Sebastian Telfair
2008-12-14,23-188,MIN,AWAY,LAL,L (-12),0,15:22,.425,.300,5.9,6.8,6.3,34.9,3.4,0.0,25.4,22.3,86,105,3.2,-1.5,Sebastian Telfair
2008-12-15,23-189,MIN,AWAY,SAC,L (-15),0,3:39,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.7,0,121,-1.7,-31.2,Sebastian Telfair
2008-12-23,23-197,MIN,AWAY,SAS,L (-6),0,30:56,.463,.250,0.0,4.2,2.1,5.7,3.4,0.0,10.4,29.9,91,107,6.6,-4.5,Sebastian Telfair
2008-12-26,23-200,MIN,AWAY,NYK,W (+13),0,32:18,.598,.455,0.0,3.0,1.8,38.9,4.6,2.5,10.7,26.9,127,109,19.9,6.5,Sebastian Telfair
