DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2013-10-30,25-361,DEN,AWAY,SAC,L (-2),1,35:47,.540,.400,0.0,15.2,8.2,39.3,2.9,0.0,17.8,28.9,104,96,16.2,6.6,Ty Lawson
2013-11-01,25-363,DEN,HOME,POR,L (-15),1,35:57,.538,.500,2.3,10.5,6.1,30.1,1.4,0.0,0.0,22.1,131,122,17.3,6.7,Ty Lawson
2013-11-05,26-002,DEN,HOME,SAS,L (-8),1,37:23,.455,.361,0.0,6.0,3.1,37.6,1.3,0.0,8.3,27.0,104,103,13.8,3.7,Ty Lawson
2013-11-07,26-004,DEN,HOME,ATL,W (+2),1,39:02,.664,.656,2.9,15.4,9.5,31.8,0.0,0.0,14.8,22.8,126,113,19.7,3.1,Ty Lawson
2013-11-08,26-005,DEN,AWAY,PHO,L (-11),1,41:00,.591,.524,2.7,2.9,2.8,19.3,3.4,0.0,14.0,29.7,108,111,19.9,3.9,Ty Lawson
2013-11-11,26-008,DEN,AWAY,UTA,W (+19),1,32:02,.543,.462,3.8,15.6,10.3,55.5,1.7,0.0,6.0,23.5,133,89,18.7,12.3,Ty Lawson
2013-11-13,26-010,DEN,HOME,LAL,W (+12),1,34:18,.463,.412,7.6,7.8,7.7,32.4,4.4,1.9,4.6,24.2,118,102,18.9,8.7,Ty Lawson
2013-11-15,26-012,DEN,HOME,MIN,W (+4),1,35:28,.415,.375,3.0,9.4,6.2,34.8,1.3,0.0,26.2,25.5,85,112,7.6,-8.5,Ty Lawson
2013-11-16,26-013,DEN,AWAY,HOU,L (-11),1,39:22,.647,.632,0.0,6.6,2.7,65.6,2.4,2.0,18.8,27.1,127,122,27.3,13.1,Ty Lawson
2013-11-18,26-015,DEN,AWAY,OKC,L (-2),1,36:39,.651,.559,0.0,9.7,5.3,37.1,0.0,0.0,4.3,27.0,140,123,24.9,7.6,Ty Lawson
2013-11-21,26-018,DEN,HOME,CHI,W (+10),1,34:51,.465,.389,5.6,2.4,3.9,28.5,1.4,0.0,21.8,17.4,100,98,8.3,-3.1,Ty Lawson
2013-11-23,26-020,DEN,HOME,DAL,W (+2),1,38:10,.619,.600,0.0,8.8,4.5,39.4,1.3,0.0,19.8,23.0,114,104,16.8,4.1,Ty Lawson
2013-11-25,26-022,DEN,AWAY,DAL,W (+14),1,30:20,.696,.727,0.0,11.3,6.1,58.2,0.0,0.0,6.8,23.1,152,112,19.7,11.1,Ty Lawson
2013-11-27,26-024,DEN,AWAY,MIN,W (+7),1,33:24,.593,.500,0.0,6.8,3.5,16.5,2.9,0.0,9.3,27.7,119,114,17.1,2.7,Ty Lawson
2013-11-29,26-026,DEN,HOME,NYK,W (+2),1,35:33,.720,.600,3.5,5.7,4.7,44.5,0.0,0.0,11.6,23.3,143,108,21.1,9.4,Ty Lawson
2013-12-01,26-028,DEN,AWAY,TOR,W (+14),1,29:03,.542,.500,0.0,14.1,7.4,29.1,1.8,0.0,25.3,29.6,96,107,9.5,-5.2,Ty Lawson
2013-12-03,26-030,DEN,AWAY,BRK,W (+24),1,26:31,.587,.500,12.6,0.0,5.8,30.4,0.0,0.0,21.3,23.7,120,108,11.1,0.4,Ty Lawson
2013-12-04,26-031,DEN,AWAY,CLE,L (-10),1,34:41,.140,.077,0.0,5.8,2.7,44.0,4.6,1.8,17.3,22.0,56,107,3.9,-6.1,Ty Lawson
2013-12-06,26-033,DEN,AWAY,BOS,L (-8),1,28:15,.601,.500,0.0,18.4,8.6,28.6,0.0,0.0,10.7,30.5,128,124,13.8,4.1,Ty Lawson
2013-12-07,26-034,DEN,AWAY,PHI,W (+11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Ty Lawson
2013-12-09,26-036,DEN,AWAY,WAS,W (+1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Ty Lawson
2013-12-13,26-040,DEN,HOME,UTA,L (-10),1,26:44,.000,.000,0.0,8.0,4.0,20.0,0.0,0.0,25.0,13.9,28,124,-3.2,-21.7,Ty Lawson
2013-12-15,26-042,DEN,HOME,NOP,W (+9),1,32:30,.558,.500,3.9,6.6,5.3,38.0,3.2,2.4,8.5,15.3,136,98,15.5,9.3,Ty Lawson
2013-12-17,26-044,DEN,HOME,OKC,L (-12),1,37:08,.644,.591,0.0,9.2,4.0,59.5,5.2,0.0,23.3,19.9,116,101,20.9,11.4,Ty Lawson
2013-12-20,26-047,DEN,HOME,PHO,L (-4),1,34:08,.448,.273,0.0,11.0,5.8,32.0,0.0,0.0,25.6,24.1,83,108,5.6,-7.4,Ty Lawson
