DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2008-10-28,33-145,CLE,AWAY,BOS,L (-5),1,30:24,.798,.600,13.9,18.4,16.4,6.5,0.0,0.0,29.9,20.4,121,100,11.4,4.7,Zydrunas Ilgauskas
2008-10-30,33-147,CLE,HOME,CHA,W (+17),1,30:11,.511,.444,0.0,10.2,6.0,0.0,3.8,5.1,8.5,18.7,105,91,8.4,-0.8,Zydrunas Ilgauskas
2008-11-01,33-149,CLE,AWAY,NOH,L (-12),1,31:11,.705,.727,9.1,12.2,10.7,19.5,1.7,4.9,19.0,24.2,118,110,15.3,8.0,Zydrunas Ilgauskas
2008-11-03,33-151,CLE,AWAY,DAL,W (+19),1,31:51,.535,.533,10.3,28.0,19.1,13.1,0.0,5.4,5.9,24.7,120,95,14.8,5.0,Zydrunas Ilgauskas
2008-11-05,33-153,CLE,HOME,CHI,W (+14),1,24:18,.444,.406,15.6,32.2,24.4,0.0,0.0,6.8,10.6,34.4,94,97,8.6,-4.6,Zydrunas Ilgauskas
2008-11-07,33-155,CLE,HOME,IND,W (+4),1,29:12,.679,.556,0.0,15.7,8.9,5.2,0.0,7.6,7.4,21.3,133,113,14.1,2.6,Zydrunas Ilgauskas
2008-11-08,33-156,CLE,AWAY,CHI,W (+9),1,21:43,.542,.462,20.1,16.2,17.9,17.9,0.0,3.1,6.3,33.1,126,113,12.6,5.1,Zydrunas Ilgauskas
2008-11-11,33-159,CLE,HOME,MIL,W (+6),1,24:27,.663,.600,10.9,34.9,24.2,25.4,0.0,3.1,8.1,25.4,134,98,14.8,10.4,Zydrunas Ilgauskas
2008-11-13,33-161,CLE,HOME,DEN,W (+11),1,23:35,.625,.625,12.3,6.0,9.1,5.5,4.7,3.8,0.0,16.9,138,108,10.7,4.9,Zydrunas Ilgauskas
2008-11-15,33-163,CLE,HOME,UTA,W (+12),1,27:03,.627,.545,13.0,19.7,16.1,21.0,2.1,0.0,23.9,29.0,111,108,11.5,-0.8,Zydrunas Ilgauskas
2008-11-18,33-166,CLE,AWAY,NJN,W (+24),1,32:30,.391,.286,11.1,18.1,14.9,21.8,0.0,2.3,15.3,28.0,93,93,7.2,-5.5,Zydrunas Ilgauskas
2008-11-19,33-167,CLE,AWAY,DET,L (-7),1,28:07,.547,.500,4.5,24.4,14.0,7.6,0.0,5.4,0.0,20.7,123,110,11.2,5.1,Zydrunas Ilgauskas
2008-11-22,33-170,CLE,HOME,ATL,W (+14),1,32:27,.618,.583,16.4,10.6,13.3,0.0,0.0,2.2,6.8,22.0,131,114,13.2,-0.2,Zydrunas Ilgauskas
2008-11-25,33-173,CLE,AWAY,NYK,W (+18),1,20:44,.481,.455,11.0,37.8,25.4,19.1,0.0,0.0,14.9,28.9,103,102,8.4,-3.3,Zydrunas Ilgauskas
2008-11-26,33-174,CLE,HOME,OKC,W (+35),1,13:24,.860,.833,39.8,30.5,33.9,36.0,0.0,0.0,0.0,34.7,180,88,17.8,28.3,Zydrunas Ilgauskas
2008-11-28,33-176,CLE,HOME,GSW,W (+15),1,19:25,.733,.692,5.3,10.5,7.9,0.0,2.5,0.0,12.3,35.0,128,101,15.4,9.2,Zydrunas Ilgauskas
2008-11-29,33-177,CLE,AWAY,MIL,W (+12),1,31:37,.643,.647,21.3,37.0,28.4,13.6,1.7,5.2,14.4,28.2,121,85,23.4,14.1,Zydrunas Ilgauskas
2008-12-03,33-181,CLE,HOME,NYK,W (+36),1,23:19,.467,.467,33.4,16.5,23.7,7.2,0.0,0.0,16.7,32.4,99,92,9.4,-8.0,Zydrunas Ilgauskas
2008-12-05,33-183,CLE,HOME,IND,W (+24),1,27:58,.567,.567,4.9,27.9,17.6,7.1,0.0,5.7,6.3,29.4,107,85,12.8,2.9,Zydrunas Ilgauskas
2008-12-06,33-184,CLE,AWAY,CHA,W (+20),1,20:58,.444,.429,20.8,45.8,34.5,0.0,0.0,16.6,0.0,18.4,114,72,9.0,4.4,Zydrunas Ilgauskas
2008-12-09,33-187,CLE,HOME,TOR,W (+20),1,23:13,.630,.556,5.4,25.8,15.9,6.3,0.0,3.8,8.8,21.6,127,102,10.1,0.3,Zydrunas Ilgauskas
2008-12-10,33-188,CLE,AWAY,PHI,W (+8),1,23:10,.362,.333,19.3,9.4,14.3,19.6,2.3,0.0,28.7,33.8,73,103,2.9,-9.1,Zydrunas Ilgauskas
2008-12-19,33-197,CLE,AWAY,DEN,W (+17),1,27:31,.730,.714,0.0,26.8,13.8,14.4,1.8,0.0,11.3,28.8,130,92,17.0,12.4,Zydrunas Ilgauskas
2008-12-21,33-199,CLE,AWAY,OKC,W (+11),1,27:55,.333,.333,0.0,8.8,4.7,13.4,0.0,0.0,25.0,14.7,71,115,0.9,-8.7,Zydrunas Ilgauskas
2008-12-23,33-201,CLE,HOME,HOU,W (+9),1,27:06,.611,.611,0.0,14.0,7.3,6.1,0.0,7.4,0.0,16.0,131,102,7.3,2.2,Zydrunas Ilgauskas
2008-12-25,33-203,CLE,HOME,WAS,W (+4),1,30:14,.370,.200,7.9,26.5,17.4,5.4,1.8,5.1,30.7,15.3,70,93,4.3,-5.9,Zydrunas Ilgauskas
2008-12-28,33-206,CLE,HOME,MIA,W (+7),1,27:01,.465,.389,8.1,15.8,12.0,0.0,0.0,2.7,21.8,23.0,82,96,2.8,-7.2,Zydrunas Ilgauskas
2008-12-30,33-208,CLE,AWAY,MIA,L (-9),1,24:32,.667,.667,4.9,22.4,13.0,0.0,0.0,10.1,0.0,12.4,137,117,8.2,2.3,Zydrunas Ilgauskas
2009-01-30,33-239,CLE,HOME,LAC,W (+17),1,28:33,.625,.625,17.7,28.0,23.1,0.0,0.0,0.0,11.1,29.5,119,107,15.3,-1.6,Zydrunas Ilgauskas
2009-02-01,33-241,CLE,AWAY,DET,W (+10),1,34:24,.385,.375,7.5,20.9,14.5,0.0,0.0,0.0,0.0,24.7,93,100,4.6,-7.0,Zydrunas Ilgauskas
2009-02-03,33-243,CLE,HOME,TOR,W (+18),1,23:19,.375,.375,12.1,32.5,22.9,0.0,0.0,6.2,0.0,17.4,95,94,4.2,-6.1,Zydrunas Ilgauskas
