DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM,PLAYER
2014-11-03,23-232,LAC,HOME,UTA,W (+6),0,18:02,.857,.857,0.0,13.6,6.8,8.8,0.0,0.0,12.5,21.6,127,113,8.2,8.2,Reggie Bullock
2014-11-05,23-234,LAC,AWAY,GSW,L (-17),0,12:07,1.500,1.500,0.0,27.3,11.5,11.6,0.0,0.0,0.0,3.7,272,126,3.6,5.1,Reggie Bullock
2014-11-15,23-244,LAC,HOME,PHO,W (+13),0,7:02,1.500,1.500,0.0,23.1,15.2,0.0,0.0,9.9,0.0,6.4,300,100,4.0,19.4,Reggie Bullock
2014-11-17,23-246,LAC,HOME,CHI,L (-16),0,12:56,.000,.000,0.0,18.6,8.7,0.0,0.0,0.0,0.0,7.2,0,119,-1.2,-11.6,Reggie Bullock
2014-11-19,23-248,LAC,AWAY,ORL,W (+24),0,3:36,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,200,107,1.7,4.8,Reggie Bullock
2014-11-20,23-249,LAC,AWAY,MIA,W (+17),0,4:14,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.3,0,112,-1.7,-29.6,Reggie Bullock
2014-11-23,23-252,LAC,AWAY,MEM,L (-16),0,2:45,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0,121,-1.4,-33.2,Reggie Bullock
2014-11-24,23-253,LAC,AWAY,CHO,W (+21),1,19:19,.500,.500,0.0,12.4,6.5,0.0,0.0,0.0,0.0,7.4,101,106,1.5,-3.0,Reggie Bullock
2014-11-26,23-255,LAC,AWAY,DET,W (+6),1,16:37,.509,.417,0.0,13.8,7.5,0.0,6.5,0.0,0.0,19.6,112,100,5.4,1.4,Reggie Bullock
2014-11-28,23-257,LAC,AWAY,HOU,W (+17),0,5:20,1.042,1.000,0.0,20.0,10.6,0.0,0.0,0.0,0.0,12.9,220,97,3.0,10.1,Reggie Bullock
2014-11-29,23-258,LAC,AWAY,UTA,W (+16),0,4:40,.000,.000,0.0,25.7,13.9,0.0,11.7,0.0,0.0,10.5,0,84,0.2,-3.6,Reggie Bullock
2014-12-01,23-260,LAC,HOME,MIN,W (+26),0,13:49,.500,.500,0.0,7.4,4.2,0.0,0.0,0.0,16.7,19.0,78,107,1.2,-10.8,Reggie Bullock
2014-12-15,23-274,LAC,HOME,DET,W (+22),0,2:22,,,0.0,44.1,24.7,0.0,0.0,0.0,,0.0,0,92,0.3,-1.8,Reggie Bullock
2014-12-20,23-279,LAC,HOME,MIL,W (+4),0,14:27,1.000,1.000,0.0,0.0,0.0,9.9,0.0,0.0,0.0,3.2,210,117,2.4,-1.5,Reggie Bullock
2014-12-22,23-281,LAC,AWAY,SAS,L (-7),0,10:44,1.500,1.500,0.0,33.1,13.0,0.0,0.0,8.3,0.0,4.1,300,129,3.6,6.8,Reggie Bullock
2014-12-23,23-282,LAC,AWAY,ATL,L (-3),0,11:19,.000,.000,0.0,9.6,4.5,0.0,0.0,0.0,0.0,3.7,0,120,-1.2,-13.4,Reggie Bullock
2014-12-25,23-284,LAC,HOME,GSW,W (+14),0,11:21,.000,.000,0.0,0.0,0.0,0.0,8.7,0.0,0.0,3.7,0,79,0.9,2.5,Reggie Bullock
2014-12-27,23-286,LAC,HOME,TOR,L (-12),0,10:00,.500,.500,0.0,31.3,16.7,0.0,5.3,0.0,33.3,14.2,60,108,1.9,-3.3,Reggie Bullock
2014-12-29,23-288,LAC,HOME,UTA,W (+4),0,11:54,,,0.0,15.5,8.7,0.0,0.0,0.0,,0.0,0,106,0.2,-6.5,Reggie Bullock
2014-12-31,23-290,LAC,HOME,NYK,W (+21),0,11:16,.000,.000,0.0,41.0,23.7,11.8,0.0,0.0,33.3,12.7,21,84,-0.2,-10.7,Reggie Bullock
2015-01-03,23-293,LAC,HOME,PHI,W (+36),0,18:57,1.025,1.125,0.0,20.7,11.5,13.2,5.4,0.0,0.0,11.8,192,88,12.2,17.6,Reggie Bullock
2015-01-05,23-295,LAC,HOME,ATL,L (-9),0,10:05,1.000,1.000,0.0,43.3,22.1,0.0,4.8,0.0,0.0,13.0,167,96,6.5,21.1,Reggie Bullock
2015-01-07,23-297,LAC,HOME,LAL,W (+25),0,15:32,.250,.250,0.0,7.2,3.5,0.0,0.0,0.0,0.0,11.9,52,103,-0.5,-13.4,Reggie Bullock
2015-01-10,23-300,LAC,HOME,DAL,W (+20),0,7:27,.333,.333,0.0,14.0,7.4,0.0,0.0,0.0,25.0,24.0,49,111,-0.4,-18.3,Reggie Bullock
2015-01-11,23-301,LAC,HOME,MIA,L (-14),0,6:46,.000,.000,0.0,19.7,9.7,0.0,0.0,0.0,0.0,7.4,0,121,-0.4,-9.5,Reggie Bullock
2015-01-25,23-315,PHO,HOME,LAC,L (-20),0,2:31,.000,.000,0.0,0.0,0.0,0.0,0.0,29.8,0.0,18.5,0,117,0.0,-4.1,Reggie Bullock
2015-02-05,23-326,PHO,AWAY,POR,L (-21),0,1:55,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,0.0,-5.6,Reggie Bullock
2015-02-20,23-341,PHO,AWAY,MIN,L (-2),0,1:51,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,0.0,-7.5,Reggie Bullock
2015-02-25,23-346,PHO,AWAY,DEN,W (+14),0,0:30,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,200,109,1.7,83.2,Reggie Bullock
2015-02-28,23-349,PHO,HOME,SAS,L (-27),0,14:03,.000,.000,0.0,0.0,0.0,13.7,0.0,4.7,50.0,6.1,17,104,-0.7,-5.4,Reggie Bullock
