SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2022-23,19.0,SAS,NBA,SG,66.0,1550.0,0.44,0.475,0.539,0.548,0.302,0.361,0.503,0.545,0.829,0.782,0.524,0.581,0.115,0.266,0.417,0.387,93.0,98.0,84.0,92.0,106.0,90.0,43.0,108.0,-51.3,-73.1,Malaki Branham
2022-23,19.0,SAS,NBA,PF,56.0,1458.0,0.453,0.475,0.519,0.548,0.246,0.361,0.483,0.545,0.698,0.782,0.509,0.581,0.21,0.266,0.243,0.387,95.0,95.0,68.0,89.0,89.0,88.0,79.0,63.0,-69.0,-87.0,Jeremy Sochan
2022-23,19.0,SAS,NBA,SG,37.0,669.0,0.321,0.475,0.301,0.548,0.385,0.361,0.367,0.545,0.591,0.782,0.393,0.581,0.205,0.266,0.242,0.387,68.0,55.0,107.0,67.0,76.0,68.0,77.0,62.0,-76.5,-88.4,Blake Wesley
2021-22,21.0,PHI,NBA,C,23.0,168.0,0.638,0.461,0.698,0.533,0.0,0.354,0.638,0.532,0.75,0.775,0.66,0.566,0.255,0.248,0.085,0.399,138.0,131.0,0.0,120.0,97.0,117.0,103.0,21.0,10.0,9.8,Charles Bassey
2022-23,22.0,SAS,NBA,C,35.0,508.0,0.644,0.475,0.661,0.548,0.375,0.361,0.656,0.545,0.595,0.782,0.658,0.581,0.274,0.266,0.059,0.387,136.0,121.0,104.0,120.0,76.0,113.0,103.0,15.0,29.8,23.1,Charles Bassey
2022-23,19.0,SAS,NBA,PF,28.0,408.0,0.535,0.475,0.561,0.548,0.0,0.361,0.535,0.545,0.72,0.782,0.567,0.581,0.291,0.266,0.047,0.387,113.0,102.0,0.0,98.0,92.0,98.0,109.0,12.0,-1.8,-2.8,Dominick Barlow
2021-22,22.0,MIL,NBA,PF,41.0,407.0,0.496,0.461,0.556,0.533,0.423,0.354,0.591,0.532,0.818,0.775,0.618,0.566,0.191,0.248,0.452,0.399,107.0,104.0,120.0,111.0,106.0,109.0,77.0,113.0,13.7,12.9,Sandro Mamukelashvili
2022-23,23.0,TOT,NBA,C,43.0,660.0,0.422,0.475,0.511,0.548,0.303,0.361,0.487,0.545,0.684,0.782,0.516,0.581,0.248,0.266,0.43,0.387,89.0,93.0,84.0,89.0,88.0,89.0,93.0,111.0,-26.8,-33.5,Sandro Mamukelashvili
2022-23,23.0,MIL,NBA,C,24.0,217.0,0.328,0.475,0.462,0.548,0.219,0.361,0.388,0.545,0.667,0.782,0.432,0.581,0.31,0.266,0.552,0.387,69.0,84.0,61.0,71.0,85.0,74.0,116.0,142.0,-18.2,-19.6,Sandro Mamukelashvili
2022-23,23.0,SAS,NBA,C,19.0,443.0,0.453,0.475,0.524,0.548,0.343,0.361,0.52,0.545,0.692,0.782,0.545,0.581,0.227,0.266,0.39,0.387,95.0,96.0,95.0,95.0,89.0,94.0,85.0,101.0,-8.6,-13.9,Sandro Mamukelashvili
2021-22,20.0,TOR,NBA,SF,36.0,281.0,0.463,0.461,0.538,0.533,0.357,0.354,0.537,0.532,1.0,0.775,0.571,0.566,0.134,0.248,0.418,0.399,100.0,101.0,101.0,101.0,129.0,101.0,54.0,105.0,0.8,0.7,Julian Champagnie
2022-23,21.0,TOT,NBA,SF,5.0,34.0,0.333,0.475,0.4,0.548,0.2,0.361,0.367,0.545,0.0,0.782,0.367,0.581,0.0,0.266,0.333,0.387,70.0,73.0,55.0,67.0,0.0,63.0,0.0,86.0,-5.4,-6.4,Julian Champagnie
2022-23,21.0,TOR,NBA,SF,3.0,11.0,1.0,0.475,1.0,0.548,0.0,0.361,1.0,0.545,0.0,0.782,1.0,0.581,0.0,0.266,0.0,0.387,210.0,183.0,0.0,183.0,0.0,172.0,0.0,0.0,2.7,2.5,Julian Champagnie
2022-23,21.0,BOS,NBA,SF,2.0,23.0,0.167,0.475,0.143,0.548,0.2,0.361,0.208,0.545,0.0,0.782,0.208,0.581,0.0,0.266,0.417,0.387,35.0,26.0,55.0,38.0,0.0,36.0,0.0,108.0,-8.1,-9.0,Julian Champagnie
