SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2016-17,19.0,PHO,NBA,PF,43.0,0.0,574.0,3.6,10.1,0.354,1.8,6.3,0.277,1.8,3.8,0.483,0.3,0.7,0.364,1.4,5.0,6.5,1.4,0.6,1.4,2.0,4.6,9.2,Dragan Bender
2017-18,20.0,PHO,NBA,PF,82.0,37.0,2069.0,3.3,8.4,0.386,2.1,5.6,0.366,1.2,2.8,0.426,0.7,0.9,0.765,0.7,5.6,6.3,2.3,0.4,0.9,1.9,2.9,9.2,Dragan Bender
2018-19,21.0,PHO,NBA,PF,46.0,27.0,826.0,3.8,8.6,0.447,1.0,4.4,0.218,2.9,4.2,0.688,1.4,2.4,0.593,1.5,6.5,8.0,2.4,0.8,1.0,1.6,3.9,10.0,Dragan Bender
2019-20,22.0,TOT,NBA,"C,PF",16.0,3.0,286.0,5.2,11.6,0.446,1.9,5.4,0.349,3.3,6.2,0.531,1.3,1.8,0.714,2.0,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5,Dragan Bender
2019-20,22.0,MIL,NBA,C,7.0,0.0,91.0,4.0,8.3,0.476,1.6,3.6,0.444,2.4,4.7,0.5,0.8,1.2,0.667,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3,Dragan Bender
2019-20,22.0,GSW,NBA,PF,9.0,3.0,195.0,5.7,13.1,0.437,2.0,6.3,0.324,3.7,6.8,0.541,1.5,2.0,0.727,3.0,6.8,9.8,3.5,0.7,0.7,3.0,4.8,15.0,Dragan Bender
2010-11,21.0,LAC,NBA,PG,81.0,25.0,1841.0,4.0,9.5,0.424,0.6,2.3,0.276,3.4,7.2,0.47,1.9,2.6,0.744,1.3,3.0,4.4,5.7,1.8,0.5,3.8,2.5,10.6,Eric Bledsoe
2011-12,22.0,LAC,NBA,PG,40.0,1.0,464.0,3.8,9.8,0.389,0.5,2.3,0.2,3.3,7.4,0.448,2.2,3.4,0.636,1.7,3.3,5.0,5.1,2.4,1.1,3.6,4.5,10.2,Eric Bledsoe
2012-13,23.0,LAC,NBA,PG,76.0,12.0,1553.0,5.9,13.2,0.445,0.7,1.8,0.397,5.1,11.4,0.453,2.5,3.1,0.791,1.8,3.4,5.2,5.4,2.5,1.3,3.2,2.6,14.9,Eric Bledsoe
2013-14,24.0,PHO,NBA,PG,43.0,40.0,1416.0,6.7,14.1,0.477,1.3,3.6,0.357,5.5,10.6,0.517,4.7,6.0,0.772,0.7,4.4,5.1,6.0,1.8,0.4,3.6,2.5,19.4,Eric Bledsoe
2014-15,25.0,PHO,NBA,PG,81.0,81.0,2800.0,6.0,13.4,0.447,1.1,3.5,0.324,4.9,10.0,0.491,4.5,5.7,0.8,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,Eric Bledsoe
2015-16,26.0,PHO,NBA,PG,31.0,31.0,1059.0,7.6,16.7,0.453,1.6,4.4,0.372,5.9,12.3,0.482,4.7,5.8,0.802,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5,Eric Bledsoe
