PLAYER,BIRTH_DATE
Jordan Adams,1994-07-08
Tony Allen,1982-01-11
Nick Calathes,1989-02-07
Vince Carter,1977-01-26
Mike Conley,1987-10-11
Marc Gasol,1985-01-29
JaMychal Green,1990-06-21
Jeff Green,1986-08-28
Kosta Koufos,1989-02-24
Courtney Lee,1985-10-03
Jon Leuer,1989-05-14
Kalin Lucas,1989-05-24
Quincy Pondexter,1988-03-10
Tayshaun Prince,1980-02-28
Zach Randolph,1981-07-16
Russ Smith,1991-04-19
Jarnell Stokes,1994-01-07
Tyrus Thomas,1986-08-17
Beno Udrih,1982-07-05
