SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2009-10,24.0,OKC,NBA,SF,1.0,0.0,15.0,3.4,10.3,0.333,0.0,0.0,0.0,3.4,10.3,0.333,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,3.4,3.4,6.9,66.0,114.0,Antonio Anderson
2004-05,24.0,SEA,NBA,C,82.0,4.0,1396.0,7.4,13.8,0.537,0.0,0.1,0.0,7.4,13.7,0.541,3.2,4.6,0.703,6.1,8.6,14.7,1.3,1.3,2.0,2.4,9.9,18.1,117.0,107.0,Nick Collison
2005-06,25.0,SEA,NBA,PF,66.0,27.0,1448.0,7.5,14.3,0.525,0.0,0.1,0.0,7.5,14.1,0.529,2.9,4.1,0.699,5.2,8.1,13.3,2.7,0.8,1.3,2.8,7.7,17.8,112.0,114.0,Nick Collison
2006-07,26.0,SEA,NBA,C,82.0,56.0,2378.0,7.0,14.0,0.5,0.0,0.0,0.0,7.0,13.9,0.502,3.4,4.4,0.774,5.0,9.6,14.6,1.8,1.1,1.5,2.7,6.4,17.4,110.0,109.0,Nick Collison
2007-08,27.0,SEA,NBA,PF,78.0,35.0,2223.0,7.2,14.4,0.502,0.0,0.0,0.0,7.2,14.3,0.504,2.8,3.7,0.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,109.0,107.0,Nick Collison
2008-09,28.0,OKC,NBA,C,71.0,40.0,1831.0,6.8,12.0,0.568,0.0,0.1,0.0,6.8,11.9,0.57,2.7,3.8,0.721,5.1,8.6,13.7,1.8,1.4,1.4,2.0,6.7,16.4,119.0,108.0,Nick Collison
2009-10,29.0,OKC,NBA,C,75.0,5.0,1557.0,6.0,10.2,0.589,0.0,0.1,0.25,6.0,10.1,0.593,2.5,3.5,0.692,5.0,7.7,12.7,1.3,1.2,1.6,2.1,7.6,14.5,120.0,105.0,Nick Collison
2010-11,30.0,OKC,NBA,C,71.0,2.0,1524.0,4.7,8.2,0.566,0.0,0.0,0.0,4.7,8.2,0.566,1.9,2.5,0.753,4.0,6.7,10.7,2.3,1.4,1.1,1.9,7.1,11.2,120.0,108.0,Nick Collison
2011-12,31.0,OKC,NBA,PF,63.0,0.0,1307.0,4.7,7.9,0.597,0.0,0.0,0.0,4.7,7.9,0.6,1.7,2.4,0.71,4.7,6.1,10.8,3.2,1.3,1.1,2.4,6.0,11.2,121.0,105.0,Nick Collison
2012-13,32.0,OKC,NBA,C,81.0,2.0,1583.0,5.7,9.6,0.595,0.0,0.1,0.0,5.7,9.5,0.603,1.9,2.5,0.769,4.0,6.8,10.8,3.9,1.7,1.0,2.2,6.4,13.4,123.0,104.0,Nick Collison
