# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
31.0,0.0,0.352,0.116,0.271,0.819,0.079,0.181,0.393,0.05,0.639,0.24,0.394,0.663,0.472,0.333,0.871,0.265,0.326,19.0,0.0,11.7,0.434,61.0,NBA,1663.0,SF,2004-05,CHI,Luol Deng
40.0,0.0,0.355,0.117,0.333,0.918,0.112,0.082,0.705,0.044,0.628,0.384,0.384,0.691,0.481,0.402,1.0,0.269,0.327,20.0,2.0,10.8,0.463,78.0,NBA,2604.0,SF,2005-06,CHI,Luol Deng
90.0,0.0,0.369,0.103,0.418,0.994,0.105,0.006,0.286,0.076,0.668,0.416,0.438,0.693,0.519,0.422,1.0,0.143,0.5,21.0,2.0,10.3,0.517,82.0,NBA,3071.0,SF,2006-07,CHI,Luol Deng
43.0,0.0,0.364,0.122,0.373,0.975,0.117,0.025,0.455,0.05,0.62,0.349,0.425,0.672,0.482,0.371,0.75,0.364,0.5,22.0,1.0,10.3,0.479,63.0,NBA,2128.0,SF,2007-08,CHI,Luol Deng
25.0,0.0,0.328,0.088,0.455,0.966,0.095,0.034,0.55,0.046,0.613,0.385,0.383,0.724,0.45,0.268,0.875,0.4,0.455,23.0,0.0,11.6,0.448,49.0,NBA,1665.0,SF,2008-09,CHI,Luol Deng
33.0,0.0,0.294,0.089,0.421,0.918,0.114,0.082,0.783,0.035,0.621,0.422,0.391,0.583,0.474,0.44,0.969,0.386,0.415,24.0,1.0,12.2,0.466,70.0,NBA,2651.0,SF,2009-10,CHI,Luol Deng
33.0,0.0,0.268,0.069,0.217,0.712,0.158,0.288,0.381,0.029,0.667,0.3,0.41,0.62,0.506,0.456,0.974,0.345,0.354,25.0,2.0,13.7,0.46,82.0,NBA,3208.0,SF,2010-11,CHI,Luol Deng
14.0,0.0,0.232,0.053,0.269,0.715,0.162,0.285,0.33,0.019,0.646,0.125,0.355,0.53,0.43,0.344,0.987,0.367,0.366,26.0,4.0,14.4,0.412,54.0,NBA,2129.0,SF,2011-12,CHI,Luol Deng
15.0,0.0,0.305,0.086,0.254,0.787,0.142,0.213,0.24,0.014,0.619,0.362,0.353,0.645,0.455,0.342,0.933,0.322,0.339,27.0,2.0,12.7,0.426,75.0,NBA,2903.0,SF,2012-13,CHI,Luol Deng
15.0,1.0,0.265,0.099,0.244,0.78,0.172,0.22,0.323,0.017,0.645,0.329,0.41,0.58,0.468,0.358,0.93,0.302,0.328,28.0,2.0,12.8,0.431,63.0,NBA,2213.0,SF,2013-14,TOT,Luol Deng
6.0,1.0,0.28,0.102,0.271,0.825,0.172,0.175,0.258,0.017,0.707,0.389,0.385,0.566,0.49,0.361,0.882,0.274,0.375,28.0,1.0,12.4,0.452,23.0,NBA,860.0,SF,2013-14,CHI,Luol Deng
9.0,0.0,0.255,0.097,0.225,0.749,0.172,0.251,0.354,0.018,0.597,0.286,0.43,0.591,0.451,0.356,0.95,0.315,0.311,28.0,1.0,13.1,0.417,40.0,NBA,1353.0,SF,2013-14,CLE,Luol Deng
21.0,0.0,0.309,0.098,0.192,0.72,0.122,0.28,0.5,0.028,0.646,0.377,0.404,0.595,0.513,0.458,0.974,0.355,0.436,29.0,2.0,12.5,0.469,72.0,NBA,2421.0,SF,2014-15,MIA,Luol Deng
26.0,0.0,0.305,0.059,0.16,0.656,0.136,0.344,0.539,0.035,0.67,0.205,0.378,0.622,0.513,0.446,1.0,0.344,0.362,30.0,1.0,13.0,0.455,74.0,NBA,2394.0,PF,2015-16,MIA,Luol Deng
10.0,0.0,0.283,0.083,0.156,0.611,0.094,0.389,0.339,0.031,0.617,0.286,0.227,0.549,0.436,0.35,0.922,0.309,0.393,31.0,3.0,14.9,0.387,56.0,NBA,1486.0,SF,2016-17,LAL,Luol Deng
0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,32.0,0.0,2.5,0.5,1.0,NBA,13.0,SF,2017-18,LAL,Luol Deng
4.0,0.0,0.356,0.11,0.059,0.627,0.102,0.373,0.455,0.042,0.762,0.385,0.286,0.644,0.608,0.5,0.929,0.318,0.45,33.0,1.0,12.9,0.5,22.0,NBA,392.0,SF,2018-19,MIN,Luol Deng
0.0,0.0,0.254,0.033,0.064,0.457,0.107,0.543,0.143,0.0,0.379,0.313,0.258,0.372,0.35,0.346,0.926,0.355,0.395,22.0,1.0,16.3,0.352,82.0,NBA,2177.0,PG,2004-05,CHI,Chris Duhon
