PLAYER,BIRTH_DATE
Álex Abrines,1993-08-01
Steven Adams,1993-07-20
Carmelo Anthony,1984-05-29
Corey Brewer,1986-03-05
Nick Collison,1980-10-26
PJ Dozier,1996-10-25
Raymond Felton,1984-06-26
Terrance Ferguson,1998-05-17
Paul George,1990-05-02
Jerami Grant,1994-03-12
Daniel Hamilton,1995-08-08
Josh Huestis,1991-12-19
Dakari Johnson,1995-09-22
Patrick Patterson,1989-03-14
Andre Roberson,1991-12-04
Kyle Singler,1988-05-04
Russell Westbrook,1988-11-12
