PLAYER,BIRTH_DATE
LaMarcus Aldridge,1985-07-19
Nicolas Batum,1988-12-14
Jerryd Bayless,1988-08-20
Steve Blake,1980-02-26
Ike Diogu,1983-09-11
Rudy Fernández,1985-04-04
Channing Frye,1983-05-17
Greg Oden,1988-01-22
Travis Outlaw,1984-09-18
Joel Przybilla,1979-10-10
Shavlik Randolph,1983-11-24
Sergio Rodríguez,1986-06-12
Brandon Roy,1984-07-23
Michael Ruffin,1977-01-21
Martell Webster,1986-12-04
