PLAYER,BIRTH_DATE
Ray Allen,1975-07-20
Kenny Anderson,1970-10-09
Brent Barry,1971-12-31
Calvin Booth,1976-05-07
Elden Campbell,1968-07-23
Predrag Drobnjak,1975-10-27
Reggie Evans,1980-05-18
Joseph Forte,1981-03-23
Jerome James,1975-11-17
Rashard Lewis,1979-08-08
Desmond Mason,1977-10-11
Ronald Murray,1979-07-29
Kevin Ollie,1972-12-27
Gary Payton,1968-07-23
Vitaly Potapenko,1975-03-21
Vladimir Radmanović,1980-11-19
Ansu Sesay,1976-07-29
