SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2005-06,23.0,ORL,NBA,PG,23.0,246.0,0.42,0.454,0.333,0.478,0.439,0.358,0.601,0.49,0.833,0.745,0.614,0.536,0.087,0.333,0.826,0.202,93.0,70.0,122.0,123.0,112.0,115.0,26.0,408.0,15.4,11.3,Travis Diener
2006-07,24.0,ORL,NBA,PG,26.0,288.0,0.425,0.458,0.533,0.485,0.36,0.358,0.538,0.496,0.8,0.752,0.566,0.541,0.188,0.327,0.625,0.213,93.0,110.0,101.0,108.0,106.0,104.0,57.0,294.0,6.6,4.2,Travis Diener
2007-08,25.0,IND,NBA,PG,66.0,1356.0,0.37,0.457,0.431,0.484,0.318,0.362,0.456,0.497,0.901,0.755,0.494,0.54,0.165,0.306,0.542,0.222,81.0,89.0,88.0,92.0,119.0,91.0,54.0,244.0,-35.8,-42.4,Travis Diener
2008-09,26.0,IND,NBA,PG,55.0,719.0,0.413,0.459,0.459,0.485,0.39,0.367,0.542,0.5,0.8,0.771,0.555,0.544,0.084,0.306,0.659,0.224,90.0,95.0,106.0,108.0,104.0,102.0,27.0,294.0,15.1,3.9,Travis Diener
2009-10,27.0,TOT,NBA,PG,9.0,51.0,0.2,0.461,0.333,0.492,0.143,0.355,0.25,0.501,0.25,0.759,0.255,0.543,0.4,0.3,0.7,0.222,43.0,68.0,40.0,50.0,33.0,47.0,133.0,315.0,-5.0,-6.8,Travis Diener
2009-10,27.0,IND,NBA,PG,4.0,25.0,0.167,0.461,0.0,0.492,0.2,0.355,0.25,0.501,0.0,0.759,0.218,0.543,0.333,0.3,0.833,0.222,36.0,0.0,56.0,50.0,0.0,40.0,111.0,375.0,-3.0,-4.5,Travis Diener
2009-10,27.0,POR,NBA,PG,5.0,26.0,0.25,0.461,0.5,0.492,0.0,0.355,0.25,0.501,0.5,0.759,0.307,0.543,0.5,0.3,0.5,0.222,54.0,102.0,0.0,50.0,66.0,57.0,166.0,225.0,-2.0,-2.3,Travis Diener
2005-06,23.0,TOT,NBA,SG,22.0,175.0,0.389,0.454,0.432,0.478,0.2,0.358,0.407,0.49,0.933,0.745,0.479,0.536,0.278,0.333,0.185,0.202,86.0,90.0,56.0,83.0,125.0,89.0,83.0,92.0,-8.9,-6.9,Stephen Graham
2005-06,23.0,HOU,NBA,SG,6.0,38.0,0.375,0.454,0.455,0.478,0.2,0.358,0.406,0.49,1.0,0.745,0.479,0.536,0.25,0.333,0.313,0.202,83.0,95.0,56.0,83.0,134.0,89.0,75.0,154.0,-2.7,-2.0,Stephen Graham
2005-06,23.0,CHI,NBA,SG,3.0,20.0,0.2,0.454,0.0,0.478,0.25,0.358,0.3,0.49,1.0,0.745,0.425,0.536,0.4,0.333,0.8,0.202,44.0,0.0,70.0,61.0,134.0,79.0,120.0,395.0,-1.9,-1.3,Stephen Graham
2005-06,23.0,CLE,NBA,SG,13.0,117.0,0.424,0.454,0.438,0.478,0.0,0.358,0.424,0.49,0.889,0.745,0.487,0.536,0.273,0.333,0.03,0.202,94.0,92.0,0.0,87.0,119.0,91.0,82.0,15.0,-4.3,-3.6,Stephen Graham
2006-07,24.0,POR,NBA,SG,14.0,165.0,0.425,0.458,0.483,0.485,0.273,0.358,0.463,0.496,0.889,0.752,0.512,0.541,0.225,0.327,0.275,0.213,93.0,99.0,76.0,93.0,118.0,95.0,69.0,129.0,-2.7,-2.6,Stephen Graham
2007-08,25.0,IND,NBA,SF,22.0,128.0,0.586,0.457,0.614,0.484,0.5,0.362,0.647,0.497,0.75,0.755,0.669,0.54,0.276,0.306,0.241,0.222,128.0,127.0,138.0,130.0,99.0,124.0,90.0,109.0,17.3,16.7,Stephen Graham
