# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
0.0,0.0,0.14,0.088,0.105,0.404,0.07,0.596,0.235,0.0,0.25,0.2,0.0,0.2,0.217,0.5,1.0,0.294,0.375,23.0,0.0,18.6,0.263,12.0,NBA,177.0,PG,2007-08,MIA,Blake Ahearn
0.0,0.0,0.167,0.0,0.0,0.333,0.167,0.667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,24.0,0.0,18.4,0.333,3.0,NBA,19.0,PG,2008-09,SAS,Blake Ahearn
0.0,0.0,0.0,0.214,0.143,0.357,0.0,0.643,0.556,0.0,0.0,0.333,0.5,0.5,0.4,0.0,0.5,0.222,0.0,27.0,0.0,21.0,0.286,4.0,NBA,30.0,PG,2011-12,UTA,Blake Ahearn
9.0,0.0,0.201,0.117,0.352,0.801,0.132,0.199,0.272,0.019,0.602,0.519,0.552,0.635,0.561,0.557,1.0,0.424,0.44,24.0,0.0,14.3,0.533,82.0,NBA,1553.0,C,2004-05,TOR,Matt Bonner
5.0,0.0,0.118,0.086,0.197,0.48,0.079,0.52,0.202,0.013,0.6,0.375,0.478,0.636,0.478,0.405,1.0,0.42,0.327,25.0,1.0,18.6,0.448,78.0,NBA,1710.0,PF,2005-06,TOR,Matt Bonner
4.0,0.0,0.181,0.101,0.122,0.603,0.198,0.397,0.191,0.017,0.628,0.458,0.483,0.586,0.49,0.383,0.972,0.383,0.278,26.0,0.0,15.1,0.447,56.0,NBA,653.0,PF,2006-07,SAS,Matt Bonner
3.0,0.0,0.131,0.086,0.162,0.529,0.151,0.471,0.212,0.01,0.763,0.36,0.383,0.68,0.487,0.432,1.0,0.336,0.345,27.0,0.0,17.0,0.416,68.0,NBA,853.0,PF,2007-08,SAS,Matt Bonner
4.0,0.0,0.131,0.103,0.151,0.5,0.116,0.5,0.231,0.009,0.6,0.491,0.556,0.682,0.552,0.548,1.0,0.44,0.452,28.0,0.0,17.4,0.496,81.0,NBA,1928.0,PF,2008-09,SAS,Matt Bonner
3.0,0.0,0.081,0.062,0.073,0.379,0.164,0.621,0.121,0.008,0.667,0.478,0.481,0.5,0.539,0.525,0.989,0.39,0.393,29.0,0.0,18.7,0.446,65.0,NBA,1161.0,PF,2009-10,SAS,Matt Bonner
3.0,0.0,0.084,0.07,0.111,0.38,0.116,0.62,0.243,0.008,0.71,0.462,0.512,0.582,0.475,0.279,1.0,0.457,0.375,30.0,0.0,19.3,0.464,66.0,NBA,1432.0,PF,2010-11,SAS,Matt Bonner
1.0,0.0,0.037,0.046,0.083,0.286,0.12,0.714,0.204,0.006,0.769,0.313,0.517,0.653,0.49,0.452,0.99,0.42,0.49,31.0,0.0,20.8,0.44,65.0,NBA,1326.0,PF,2011-12,SAS,Matt Bonner
1.0,0.0,0.052,0.078,0.152,0.478,0.196,0.522,0.2,0.004,0.583,0.556,0.571,0.746,0.536,0.489,1.0,0.442,0.417,32.0,0.0,18.4,0.487,68.0,NBA,909.0,PF,2012-13,SAS,Matt Bonner
0.0,0.0,0.043,0.061,0.085,0.402,0.213,0.598,0.194,0.0,0.714,0.2,0.643,0.774,0.47,0.429,0.976,0.429,0.579,33.0,0.0,18.9,0.445,61.0,NBA,690.0,PF,2013-14,SAS,Matt Bonner
1.0,0.0,0.048,0.07,0.065,0.452,0.27,0.548,0.159,0.004,0.727,0.563,0.2,0.625,0.462,0.452,1.0,0.365,0.35,34.0,1.0,17.5,0.409,72.0,NBA,935.0,PF,2014-15,SAS,Matt Bonner
0.0,0.0,0.123,0.07,0.105,0.404,0.105,0.596,0.147,0.0,0.429,0.75,0.5,0.714,0.609,0.833,1.0,0.441,0.4,35.0,1.0,19.2,0.509,30.0,NBA,206.0,C,2015-16,SAS,Matt Bonner
0.0,0.0,0.2,0.0,0.267,0.467,0.0,0.533,0.25,0.0,0.333,0.0,0.5,0.333,0.429,0.0,0.5,0.25,0.0,25.0,0.0,19.0,0.333,8.0,NBA,32.0,SG,2006-07,SEA,Desmon Farmer
0.0,0.0,0.143,0.0,0.0,0.143,0.0,0.857,0.667,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.25,0.0,27.0,0.0,20.5,0.286,3.0,NBA,54.0,SG,2008-09,SAS,Desmon Farmer
8.0,0.0,0.531,0.061,0.306,0.98,0.082,0.02,1.0,0.163,0.654,1.0,0.2,0.583,0.5,0.25,0.0,0.0,0.0,21.0,0.0,8.2,0.49,15.0,NBA,155.0,SG,2008-09,SAS,Malik Hairston
10.0,0.0,0.566,0.013,0.237,0.855,0.039,0.145,0.727,0.132,0.698,1.0,0.333,0.658,0.585,0.333,1.0,0.182,0.25,22.0,0.0,9.0,0.526,47.0,NBA,317.0,SG,2009-10,SAS,Malik Hairston
10.0,0.0,0.363,0.073,0.261,0.804,0.108,0.196,0.438,0.03,0.578,0.333,0.278,0.452,0.421,0.3,0.792,0.329,0.438,22.0,3.0,12.0,0.403,77.0,NBA,1270.0,PG,2008-09,SAS,George Hill
12.0,0.0,0.325,0.1,0.226,0.745,0.093,0.255,0.787,0.016,0.65,0.351,0.437,0.406,0.505,0.333,0.96,0.399,0.446,23.0,2.0,12.7,0.478,78.0,NBA,2276.0,PG,2009-10,SAS,George Hill
5.0,0.0,0.212,0.114,0.163,0.678,0.19,0.322,0.613,0.011,0.604,0.472,0.369,0.405,0.49,0.475,0.818,0.377,0.416,24.0,1.0,14.0,0.453,76.0,NBA,2148.0,PG,2010-11,SAS,George Hill
10.0,0.0,0.205,0.082,0.187,0.613,0.139,0.387,0.265,0.026,0.615,0.484,0.394,0.342,0.489,0.434,0.648,0.367,0.385,25.0,2.0,15.6,0.442,50.0,NBA,1274.0,PG,2011-12,IND,George Hill
8.0,0.0,0.188,0.111,0.169,0.595,0.126,0.405,0.218,0.009,0.677,0.454,0.347,0.301,0.494,0.455,0.738,0.368,0.286,26.0,4.0,16.2,0.443,76.0,NBA,2620.0,PG,2012-13,IND,George Hill
7.0,0.0,0.183,0.102,0.156,0.578,0.136,0.422,0.204,0.011,0.69,0.349,0.323,0.362,0.497,0.548,0.842,0.365,0.34,27.0,2.0,16.2,0.442,76.0,NBA,2434.0,PG,2013-14,IND,George Hill
