DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2008-10-29,30-304,DEN,AWAY,UTA,L (-4),1,33:12,7,13,.538,0,1,.000,4,8,.500,3,3,6,1,2,2,0,5,18,15.2,-12,Kenyon Martin
2008-10-31,30-306,DEN,AWAY,LAC,W (+10),1,39:05,4,14,.286,1,1,1.000,4,4,1.000,2,11,13,2,1,0,4,4,13,6.3,+7,Kenyon Martin
2008-11-01,30-307,DEN,HOME,LAL,L (-7),1,28:54,7,13,.538,1,1,1.000,3,3,1.000,1,4,5,0,2,1,3,2,18,12.5,-2,Kenyon Martin
2008-11-05,30-311,DEN,AWAY,GSW,L (-10),1,33:31,4,8,.500,0,0,,3,5,.600,1,6,7,2,2,1,2,4,11,9.2,+5,Kenyon Martin
2008-11-07,30-313,DEN,HOME,DAL,W (+3),1,34:55,2,7,.286,0,0,,4,4,1.000,0,7,7,1,4,2,2,3,8,8.9,+7,Kenyon Martin
2008-11-09,30-315,DEN,HOME,MEM,W (+10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Kenyon Martin
2008-11-11,30-317,DEN,AWAY,CHA,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Kenyon Martin
2008-11-13,30-319,DEN,AWAY,CLE,L (-11),1,35:44,5,11,.455,0,0,,2,2,1.000,3,7,10,0,2,0,3,3,12,8.3,+1,Kenyon Martin
2008-11-14,30-320,DEN,AWAY,BOS,W (+9),1,36:45,8,16,.500,0,1,.000,0,0,,1,3,4,1,2,1,4,3,16,7.8,-6,Kenyon Martin
2008-11-16,30-322,DEN,HOME,MIN,W (+6),1,33:21,3,8,.375,0,0,,4,4,1.000,0,7,7,4,2,3,0,3,10,13.4,+13,Kenyon Martin
2008-11-18,30-324,DEN,HOME,MIL,W (+9),1,23:46,4,6,.667,0,0,,2,2,1.000,0,3,3,3,1,2,2,3,10,9.6,+8,Kenyon Martin
2008-11-19,30-325,DEN,AWAY,SAS,W (+10),1,34:27,9,14,.643,0,0,,0,1,.000,1,6,7,1,2,0,0,3,18,15.4,+25,Kenyon Martin
2008-11-21,30-327,DEN,AWAY,LAL,L (-14),1,36:20,3,9,.333,0,0,,0,2,.000,1,5,6,4,3,0,1,2,6,6.3,-6,Kenyon Martin
2008-11-23,30-329,DEN,HOME,CHI,W (+13),1,32:18,10,10,1.000,1,1,1.000,5,8,.625,2,6,8,2,1,2,2,4,26,25.2,+13,Kenyon Martin
2008-11-26,30-332,DEN,AWAY,LAC,W (+1),1,37:06,7,10,.700,0,0,,3,4,.750,3,7,10,2,3,2,3,3,17,18.2,+2,Kenyon Martin
2008-11-27,30-333,DEN,HOME,NOH,L (-4),1,34:54,3,7,.429,0,0,,0,0,,1,5,6,3,0,5,4,4,6,4.5,-19,Kenyon Martin
2008-11-29,30-335,DEN,AWAY,MIN,W (+9),1,26:42,2,5,.400,0,0,,0,2,.000,1,5,6,4,4,0,0,1,4,9.1,+16,Kenyon Martin
2008-11-30,30-336,DEN,HOME,HOU,W (+10),1,33:38,7,12,.583,1,2,.500,0,0,,0,4,4,3,0,4,2,3,15,12.3,+11,Kenyon Martin
2008-12-02,30-338,DEN,HOME,TOR,W (+39),1,27:00,5,8,.625,0,0,,1,3,.333,0,4,4,1,1,0,2,4,11,5.9,+34,Kenyon Martin
2008-12-04,30-340,DEN,HOME,SAS,L (-17),1,30:36,4,7,.571,0,0,,4,8,.500,2,3,5,3,1,2,2,3,12,10.7,-15,Kenyon Martin
2008-12-06,30-342,DEN,AWAY,SAC,W (+33),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Kenyon Martin
2008-12-10,30-346,DEN,HOME,MIN,W (+11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Kenyon Martin
2008-12-13,30-349,DEN,HOME,GSW,W (+18),1,24:36,6,9,.667,0,0,,3,4,.750,2,4,6,4,1,1,1,2,15,16.0,+26,Kenyon Martin
2008-12-15,30-351,DEN,AWAY,DAL,W (+10),1,37:56,2,7,.286,2,2,1.000,1,2,.500,0,10,10,6,1,1,1,4,7,8.8,+18,Kenyon Martin
2008-12-16,30-352,DEN,AWAY,HOU,L (-12),1,26:14,3,6,.500,0,0,,0,0,,2,6,8,0,0,0,2,3,6,3.0,-21,Kenyon Martin
2008-12-19,30-355,DEN,HOME,CLE,L (-17),1,29:44,4,13,.308,0,0,,0,2,.000,2,4,6,1,0,1,2,1,8,1.3,-15,Kenyon Martin
2008-12-20,30-356,DEN,AWAY,PHO,L (-7),1,37:51,6,15,.400,0,0,,1,2,.500,3,5,8,3,1,2,0,4,13,11.0,-12,Kenyon Martin
2008-12-22,30-358,DEN,HOME,POR,W (+8),1,35:43,3,10,.300,0,1,.000,2,6,.333,2,10,12,3,2,3,3,3,8,7.0,+11,Kenyon Martin
2008-12-23,30-359,DEN,AWAY,POR,L (-9),1,35:55,5,15,.333,0,1,.000,4,6,.667,2,2,4,2,3,1,1,3,14,9.6,0,Kenyon Martin
2008-12-26,30-362,DEN,HOME,PHI,W (+4),1,34:59,6,10,.600,0,0,,0,0,,1,6,7,2,0,1,3,5,12,7.0,-4,Kenyon Martin
2008-12-28,30-364,DEN,AWAY,NYK,W (+7),1,31:08,5,10,.500,0,1,.000,1,2,.500,0,4,4,0,0,0,2,2,11,4.0,+3,Kenyon Martin
2008-12-29,30-365,DEN,AWAY,ATL,L (-18),1,36:31,8,13,.615,0,0,,3,4,.750,0,3,3,1,0,0,0,2,19,13.5,-21,Kenyon Martin
2008-12-31,31-001,DEN,AWAY,TOR,W (+7),1,37:53,7,9,.778,0,0,,1,3,.333,2,5,7,3,3,1,0,4,15,17.8,+7,Kenyon Martin
2009-01-02,31-003,DEN,AWAY,OKC,W (+2),1,32:58,6,11,.545,0,0,,1,2,.500,1,3,4,2,2,1,1,4,13,10.4,+14,Kenyon Martin
2009-01-03,31-004,DEN,HOME,NOH,W (+5),1,33:02,4,9,.444,1,2,.500,4,8,.500,4,2,6,4,2,0,1,4,13,12.3,-6,Kenyon Martin
2009-01-05,31-006,DEN,HOME,IND,W (+20),1,34:37,9,13,.692,1,1,1.000,6,7,.857,1,6,7,3,0,2,1,5,25,22.1,+10,Kenyon Martin
2009-01-07,31-008,DEN,HOME,MIA,W (+11),1,36:17,4,8,.500,2,2,1.000,4,6,.667,0,8,8,2,3,3,0,1,14,17.7,+7,Kenyon Martin
2009-01-09,31-010,DEN,HOME,DET,L (-3),1,38:17,6,15,.400,0,1,.000,2,2,1.000,1,5,6,0,1,0,4,3,14,3.9,+2,Kenyon Martin
2009-01-13,31-014,DEN,HOME,DAL,W (+2),1,30:08,2,7,.286,0,0,,1,2,.500,3,4,7,1,0,0,1,6,5,1.1,-5,Kenyon Martin
2009-01-15,31-016,DEN,HOME,PHO,W (+6),1,41:25,11,23,.478,1,2,.500,1,5,.200,3,5,8,2,7,1,2,3,24,20.2,0,Kenyon Martin
2009-01-17,31-018,DEN,HOME,ORL,L (-18),1,34:14,5,15,.333,0,0,,0,4,.000,3,2,5,4,2,1,1,1,10,6.7,-9,Kenyon Martin
2009-01-19,31-020,DEN,AWAY,HOU,L (-2),1,37:32,9,17,.529,1,2,.500,3,5,.600,2,3,5,5,0,0,3,5,22,13.7,-10,Kenyon Martin
2009-01-20,31-021,DEN,HOME,SAC,W (+19),1,31:11,6,10,.600,1,2,.500,3,6,.500,0,1,1,3,0,1,3,3,16,9.1,+5,Kenyon Martin
2009-01-25,31-026,DEN,HOME,UTA,W (+20),1,30:24,2,9,.222,0,1,.000,0,2,.000,0,6,6,3,1,1,1,2,4,1.5,+15,Kenyon Martin
2009-01-27,31-028,DEN,AWAY,MEM,W (+15),1,35:48,6,12,.500,0,1,.000,0,0,,2,8,10,4,5,3,1,2,12,17.9,+22,Kenyon Martin
2009-01-28,31-029,DEN,AWAY,NOH,L (-13),1,38:21,10,12,.833,0,1,.000,2,5,.400,1,5,6,1,0,2,2,3,22,17.5,-11,Kenyon Martin
2009-01-30,31-031,DEN,HOME,CHA,W (+11),1,28:26,3,6,.500,1,1,1.000,1,2,.500,0,5,5,3,3,1,3,5,8,6.9,+9,Kenyon Martin
2009-02-03,31-035,DEN,HOME,SAS,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Kenyon Martin
2009-02-06,31-038,DEN,AWAY,WAS,W (+21),1,26:58,5,8,.625,0,1,.000,1,2,.500,1,6,7,0,0,0,1,0,11,8.5,+40,Kenyon Martin
2009-02-07,31-039,DEN,AWAY,NJN,L (-44),1,27:45,2,7,.286,0,1,.000,0,0,,1,2,3,2,1,0,0,2,4,2.8,-24,Kenyon Martin
2009-02-10,31-042,DEN,AWAY,MIA,W (+17),1,37:05,9,14,.643,0,1,.000,0,0,,3,7,10,2,4,1,0,1,18,21.7,+25,Kenyon Martin
2009-02-11,31-043,DEN,AWAY,ORL,W (+9),1,36:08,5,9,.556,0,0,,3,3,1.000,0,4,4,0,3,0,3,4,13,8.3,+7,Kenyon Martin
2009-02-18,31-050,DEN,AWAY,PHI,W (+12),1,34:01,2,6,.333,0,1,.000,7,7,1.000,1,5,6,1,0,0,2,3,11,7.3,+8,Kenyon Martin
2009-02-20,31-052,DEN,AWAY,CHI,L (-17),1,18:22,3,6,.500,0,0,,0,0,,2,2,4,3,0,1,2,1,6,5.4,-2,Kenyon Martin
2009-02-23,31-055,DEN,HOME,BOS,L (-38),1,27:54,2,6,.333,0,1,.000,1,2,.500,0,4,4,2,1,1,3,3,5,1.3,-15,Kenyon Martin
2009-02-25,31-057,DEN,HOME,ATL,W (+1),1,36:39,5,10,.500,0,0,,0,0,,1,6,7,4,1,0,1,4,10,8.7,+7,Kenyon Martin
2009-02-27,31-059,DEN,HOME,LAL,W (+11),1,26:54,2,6,.333,0,0,,3,3,1.000,0,2,2,1,1,0,2,2,7,3.1,-11,Kenyon Martin
2009-03-01,31-061,DEN,AWAY,IND,L (-6),1,32:54,3,10,.300,0,0,,2,2,1.000,1,6,7,1,0,1,0,2,8,5.3,+3,Kenyon Martin
2009-03-03,31-063,DEN,AWAY,DET,L (-5),1,33:10,3,13,.231,0,0,,0,2,.000,1,2,3,4,0,0,0,3,6,0.2,-2,Kenyon Martin
