DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2000-11-02,32-249,DAL,HOME,IND,W (+6),0,16:10,2,4,.500,0,0,,0,0,,0,1,1,0,1,0,1,5,4,0.3,-13,Loy Vaught
2000-11-04,32-251,DAL,HOME,UTA,L (-6),0,11:36,1,2,.500,0,0,,0,0,,1,2,3,0,0,1,0,3,2,1.8,+3,Loy Vaught
2000-11-06,32-253,DAL,AWAY,DEN,W (+12),0,7:32,0,0,,0,0,,0,0,,0,3,3,1,0,0,1,1,0,0.2,+5,Loy Vaught
2000-11-08,32-255,DAL,HOME,VAN,L (-27),0,19:08,4,9,.444,0,0,,0,0,,3,0,3,0,1,1,3,2,8,3.3,-17,Loy Vaught
2000-11-12,32-259,DAL,AWAY,SAC,L (-25),0,18:01,4,6,.667,0,0,,0,0,,1,7,8,2,1,0,0,0,8,10.6,+4,Loy Vaught
2000-11-15,32-262,DAL,AWAY,PHO,L (-21),0,13:13,2,3,.667,0,0,,0,0,,0,1,1,0,0,1,0,1,4,3.3,-3,Loy Vaught
2000-11-17,32-264,DAL,AWAY,SEA,W (+4),0,4:10,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,2,2,1.2,-4,Loy Vaught
2000-11-25,32-272,DAL,HOME,DEN,W (+24),0,18:04,3,7,.429,0,0,,0,0,,4,5,9,0,0,1,0,4,6,5.7,+5,Loy Vaught
2000-11-28,32-275,DAL,HOME,TOR,W (+14),0,19:21,1,5,.200,0,0,,1,1,1.000,1,6,7,0,0,0,1,1,3,1.0,+4,Loy Vaught
2000-11-30,32-277,DAL,AWAY,POR,L (-11),1,28:36,3,6,.500,0,0,,0,0,,2,5,7,1,1,0,2,3,6,4.4,-13,Loy Vaught
2000-12-02,32-279,DAL,AWAY,GSW,W (+19),0,11:28,2,4,.500,0,0,,0,0,,1,2,3,1,1,0,1,3,4,2.8,-1,Loy Vaught
2000-12-03,32-280,DAL,AWAY,LAL,L (-2),0,13:13,2,5,.400,0,0,,0,0,,1,4,5,2,0,0,0,2,4,3.8,-7,Loy Vaught
