DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2007-01-09,23-320,ATL,AWAY,IND,L (-19),0,5:56,2,3,.667,0,0,,3,3,1.000,0,0,0,0,0,0,0,0,7,5.7,-1,Dijon Thompson
2007-01-10,23-321,ATL,HOME,NOK,L (-19),0,18:12,3,6,.500,0,2,.000,0,0,,2,5,7,2,0,0,0,0,6,7.3,-1,Dijon Thompson
2007-01-17,23-328,ATL,AWAY,MIN,W (+17),0,2:28,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-7,Dijon Thompson
2007-01-19,23-330,ATL,HOME,CHA,L (-21),0,6:00,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,+3,Dijon Thompson
2007-01-20,23-331,ATL,AWAY,CHA,L (-19),0,7:55,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,0,3,2.7,-5,Dijon Thompson
2007-01-23,23-334,ATL,AWAY,CHI,L (-8),0,9:40,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-2.2,+2,Dijon Thompson
2005-11-30,22-280,PHO,HOME,IND,W (+18),0,2:07,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,0,Dijon Thompson
2005-12-04,22-284,PHO,HOME,ATL,W (+18),0,7:09,0,3,.000,0,1,.000,1,1,1.000,0,0,0,0,0,0,1,2,1,-2.9,-15,Dijon Thompson
2005-12-06,22-286,PHO,HOME,POR,W (+45),0,7:38,4,6,.667,2,2,1.000,0,0,,2,2,4,0,0,0,1,3,10,7.2,+2,Dijon Thompson
2005-12-12,22-292,PHO,HOME,NOK,L (-4),0,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,Dijon Thompson
2005-12-20,22-300,PHO,HOME,SEA,W (+28),0,3:42,1,2,.500,0,1,.000,0,0,,0,2,2,1,1,0,0,0,2,3.3,+5,Dijon Thompson
2006-01-04,22-315,PHO,HOME,PHI,W (+20),0,5:02,2,5,.400,1,3,.333,0,0,,0,0,0,0,1,1,0,0,5,4.0,-5,Dijon Thompson
2006-01-06,22-317,PHO,HOME,MIA,W (+18),0,2:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,Dijon Thompson
2006-01-10,22-321,PHO,AWAY,DEN,L (-2),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Dijon Thompson
2006-01-17,22-328,PHO,AWAY,SAC,L (-29),0,8:34,2,5,.400,0,1,.000,1,1,1.000,1,1,2,0,1,0,0,0,5,4.3,+4,Dijon Thompson
2006-01-31,22-342,PHO,AWAY,PHI,W (+24),0,3:01,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+1,Dijon Thompson
2006-02-04,22-346,PHO,HOME,CHI,W (+17),0,2:47,1,2,.500,1,2,.500,0,0,,1,2,3,0,0,0,0,0,3,3.3,-3,Dijon Thompson
2006-03-12,23-017,PHO,AWAY,POR,L (-10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Dijon Thompson
2006-03-14,23-019,PHO,AWAY,SEA,W (+9),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Dijon Thompson
2006-03-15,23-020,PHO,HOME,LAC,W (+31),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Dijon Thompson
2006-03-17,23-022,PHO,AWAY,SAS,L (-6),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Dijon Thompson
