DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2005-11-02,22-238,MIA,AWAY,MEM,W (+19),0,1:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,Wayne Simien
2005-11-09,22-245,MIA,AWAY,IND,L (-5),0,16:52,3,5,.600,0,0,,3,4,.750,2,4,6,0,1,0,0,3,9,8.7,-14,Wayne Simien
2005-11-10,22-246,MIA,HOME,HOU,W (+4),0,15:08,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,0,4,4,2.4,-5,Wayne Simien
2005-11-12,22-248,MIA,HOME,CHA,W (+9),0,17:24,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,1,6,4,0.3,-14,Wayne Simien
2005-11-20,22-256,MIA,AWAY,TOR,L (-13),0,8:52,0,2,.000,0,0,,0,0,,2,1,3,0,0,0,1,4,0,-2.3,+1,Wayne Simien
2005-11-23,22-259,MIA,HOME,POR,W (+21),0,23:49,3,6,.500,0,0,,2,2,1.000,0,3,3,0,0,0,1,4,8,3.3,+7,Wayne Simien
2005-11-25,22-261,MIA,HOME,DAL,L (-13),0,10:27,0,1,.000,0,0,,0,0,,3,3,6,0,0,0,0,0,0,2.3,-7,Wayne Simien
2005-11-26,22-262,MIA,AWAY,ORL,L (-3),0,6:40,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,2,4,0,-4.7,0,Wayne Simien
2005-11-30,22-266,MIA,AWAY,ATL,W (+22),0,1:31,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,Wayne Simien
2005-12-03,22-269,MIA,AWAY,DEN,L (-2),0,8:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+6,Wayne Simien
2005-12-07,22-273,MIA,AWAY,SAS,L (-14),0,5:50,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,0,1,2,1.9,0,Wayne Simien
2005-12-09,22-275,MIA,HOME,DEN,L (-8),0,9:08,2,3,.667,0,0,,0,0,,1,3,4,1,1,0,1,3,4,3.8,-1,Wayne Simien
2005-12-11,22-277,MIA,HOME,WAS,W (+3),0,1:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4,Wayne Simien
2005-12-20,22-286,MIA,HOME,ATL,W (+19),0,8:18,2,4,.500,0,0,,0,0,,0,2,2,0,0,0,0,3,4,1.4,-8,Wayne Simien
2005-12-30,22-296,MIA,AWAY,WAS,W (+15),0,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,Wayne Simien
2006-01-01,22-298,MIA,HOME,MIN,W (+27),0,3:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,Wayne Simien
2006-01-04,22-301,MIA,AWAY,NOK,L (-15),0,2:41,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,4,1.9,+4,Wayne Simien
2006-01-06,22-303,MIA,AWAY,PHO,L (-18),0,15:47,4,7,.571,0,0,,1,1,1.000,1,0,1,0,0,0,0,1,9,6.0,-2,Wayne Simien
2006-01-08,22-305,MIA,AWAY,POR,W (+29),0,12:58,2,5,.400,0,0,,0,0,,0,3,3,0,0,0,1,4,4,-0.4,+12,Wayne Simien
2006-01-11,22-308,MIA,AWAY,GSW,W (+14),0,4:30,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,+5,Wayne Simien
2006-01-13,22-310,MIA,AWAY,SEA,W (+13),0,7:51,2,2,1.000,0,0,,0,0,,1,0,1,0,1,0,0,1,4,4.7,+4,Wayne Simien
2006-01-14,22-311,MIA,AWAY,UTA,W (+6),0,7:20,1,2,.500,0,0,,0,0,,2,1,3,0,1,0,1,0,2,2.7,-2,Wayne Simien
2006-01-22,22-319,MIA,HOME,SAC,W (+20),0,2:31,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,0,Wayne Simien
2006-01-27,22-324,MIA,AWAY,CHA,W (+6),0,6:01,0,0,,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,1,1.7,-3,Wayne Simien
2006-02-02,22-330,MIA,HOME,CLE,W (+28),0,2:59,1,3,.333,0,0,,0,0,,1,0,1,0,1,0,0,0,2,2.0,0,Wayne Simien
2006-02-04,22-332,MIA,AWAY,NJN,L (-13),1,16:54,2,3,.667,0,0,,2,2,1.000,2,0,2,1,2,0,0,0,6,8.8,-5,Wayne Simien
2006-02-06,22-334,MIA,HOME,BOS,W (+16),0,6:58,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,3,2,-0.2,-2,Wayne Simien
2006-02-09,22-337,MIA,AWAY,DAL,L (-36),0,10:04,2,6,.333,0,0,,0,0,,0,0,0,0,1,0,0,0,4,1.6,-8,Wayne Simien
2006-02-22,22-350,MIA,AWAY,NYK,W (+20),0,4:07,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-1.5,-3,Wayne Simien
2006-03-14,23-005,MIA,HOME,UTA,W (+38),0,9:54,2,4,.500,0,0,,3,4,.750,1,3,4,0,0,0,0,0,7,6.2,-1,Wayne Simien
2006-03-24,23-015,MIA,HOME,CHA,W (+21),0,5:35,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,0,4,3.7,+3,Wayne Simien
2006-03-27,23-018,MIA,HOME,IND,W (+5),0,23:08,3,8,.375,0,0,,0,0,,5,1,6,1,0,0,0,3,6,4.9,-2,Wayne Simien
