DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2018-10-19,26-021,ORL,HOME,CHO,L (-32),0,10:04,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+1,Khem Birch
2018-10-27,26-029,ORL,AWAY,MIL,L (-22),0,6:49,2,3,.667,0,0,,0,0,,0,1,1,0,2,0,0,0,4,5.0,+5,Khem Birch
2018-11-02,26-035,ORL,HOME,LAC,L (-25),0,5:31,1,1,1.000,0,0,,0,0,,0,4,4,0,0,0,0,0,2,2.9,-1,Khem Birch
2018-11-11,26-044,ORL,AWAY,NYK,W (+26),0,5:14,2,3,.667,0,0,,0,0,,3,2,5,1,2,0,2,1,4,5.7,-7,Khem Birch
2018-11-12,26-045,ORL,AWAY,WAS,L (-8),0,4:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-1,Khem Birch
2018-11-17,26-050,ORL,HOME,LAL,W (+13),0,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2,Khem Birch
2018-11-23,26-056,ORL,AWAY,DEN,L (-25),0,5:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,Khem Birch
2018-12-07,26-070,ORL,HOME,IND,L (-22),0,4:08,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,2,0,0,4,5.7,+3,Khem Birch
2018-12-10,26-073,ORL,AWAY,DAL,L (-25),0,22:01,4,8,.500,0,0,,0,0,,3,3,6,1,0,0,1,3,8,5.5,-11,Khem Birch
2018-12-19,26-082,ORL,HOME,SAS,L (-39),0,19:13,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,4,2,-0.3,-15,Khem Birch
2018-12-23,26-086,ORL,HOME,MIA,L (-24),0,3:46,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-4,Khem Birch
2018-12-28,26-091,ORL,HOME,TOR,W (+29),0,3:22,1,2,.500,0,0,,0,0,,1,0,1,2,0,1,0,0,2,3.8,+3,Khem Birch
2018-12-31,26-094,ORL,AWAY,CHO,L (-25),0,6:39,0,1,.000,0,1,.000,4,4,1.000,1,1,2,0,1,0,0,0,4,5.3,+5,Khem Birch
2019-01-04,26-098,ORL,AWAY,MIN,L (-17),0,3:45,0,1,.000,0,0,,2,4,.500,0,2,2,0,0,0,0,0,2,1.1,+4,Khem Birch
2019-01-06,26-100,ORL,AWAY,LAC,L (-10),0,1:55,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,+5,Khem Birch
2019-01-07,26-101,ORL,AWAY,SAC,L (-16),0,10:36,0,1,.000,0,0,,0,0,,0,5,5,0,0,0,0,1,0,0.4,+12,Khem Birch
2019-01-09,26-103,ORL,AWAY,UTA,L (-13),0,17:23,2,4,.500,0,0,,3,4,.750,2,2,4,0,1,2,0,0,7,9.0,-11,Khem Birch
2019-01-12,26-106,ORL,HOME,BOS,W (+2),0,17:31,2,2,1.000,0,0,,0,0,,2,8,10,1,0,4,0,2,4,9.9,+23,Khem Birch
2019-01-13,26-107,ORL,HOME,HOU,W (+7),0,12:54,3,4,.750,0,0,,1,1,1.000,2,1,3,2,0,0,1,2,7,6.7,-8,Khem Birch
2019-01-16,26-110,ORL,AWAY,DET,L (-5),0,15:07,1,3,.333,0,0,,1,2,.500,1,0,1,3,0,1,0,0,3,4.4,-4,Khem Birch
