DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2020-12-29,19-267,NOP,AWAY,PHO,L (-25),0,9:38,2,7,.286,0,2,.000,0,0,,0,0,0,1,1,0,0,0,4,1.6,+10,Kira Lewis Jr.
2020-12-31,19-269,NOP,AWAY,OKC,W (+33),0,3:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6,Kira Lewis Jr.
2021-01-13,19-282,NOP,AWAY,LAC,L (-5),0,15:34,3,6,.500,2,3,.667,2,2,1.000,0,2,2,0,0,1,1,2,10,6.5,-6,Kira Lewis Jr.
2021-01-15,19-284,NOP,AWAY,LAL,L (-17),0,10:42,2,8,.250,0,3,.000,0,0,,0,0,0,2,0,0,0,1,4,0.2,+2,Kira Lewis Jr.
2021-01-17,19-286,NOP,AWAY,SAC,W (+5),0,15:06,1,5,.200,0,0,,1,2,.500,0,2,2,5,0,0,0,3,3,2.4,+9,Kira Lewis Jr.
2021-01-19,19-288,NOP,AWAY,UTA,L (-16),0,3:39,1,3,.333,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,2.3,0,Kira Lewis Jr.
2021-01-21,19-290,NOP,AWAY,UTA,L (-11),0,1:59,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+6,Kira Lewis Jr.
2021-01-30,19-299,NOP,HOME,HOU,L (-14),0,9:53,3,5,.600,2,2,1.000,2,4,.500,0,0,0,1,0,0,0,0,10,7.6,+4,Kira Lewis Jr.
2021-02-01,19-301,NOP,HOME,SAC,L (-9),0,15:37,1,6,.167,0,0,,0,0,,0,1,1,1,1,0,0,1,2,-0.2,-10,Kira Lewis Jr.
2021-02-03,19-303,NOP,HOME,PHO,W (+22),0,2:33,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-4,Kira Lewis Jr.
2021-02-06,19-306,NOP,HOME,MEM,W (+9),0,18:51,3,6,.500,0,2,.000,0,0,,0,1,1,4,1,0,2,2,6,4.3,-16,Kira Lewis Jr.
2021-02-09,19-309,NOP,HOME,HOU,W (+29),0,19:51,3,6,.500,0,0,,4,4,1.000,0,2,2,1,0,0,2,3,10,5.1,+12,Kira Lewis Jr.
2021-02-10,19-310,NOP,AWAY,CHI,L (-13),0,23:45,5,7,.714,2,3,.667,2,4,.500,1,1,2,4,2,0,0,2,14,15.3,-5,Kira Lewis Jr.
2021-02-12,19-312,NOP,AWAY,DAL,L (-13),0,16:37,2,5,.400,1,2,.500,0,0,,0,2,2,0,0,0,1,1,5,1.5,-2,Kira Lewis Jr.
2021-02-14,19-314,NOP,AWAY,DET,L (-11),0,16:40,4,9,.444,2,5,.400,0,0,,0,0,0,2,4,0,1,0,10,9.7,-5,Kira Lewis Jr.
2021-02-16,19-316,NOP,AWAY,MEM,W (+31),0,22:11,2,6,.333,0,2,.000,0,0,,0,1,1,4,1,0,1,2,4,2.9,+5,Kira Lewis Jr.
2021-02-17,19-317,NOP,HOME,POR,L (-2),0,17:29,2,6,.333,2,4,.500,0,2,.000,1,1,2,4,0,0,0,0,6,5.6,+11,Kira Lewis Jr.
2021-02-19,19-319,NOP,HOME,PHO,L (-18),0,18:47,0,8,.000,0,4,.000,0,0,,0,1,1,4,1,0,0,2,0,-2.3,-10,Kira Lewis Jr.
2021-02-21,19-321,NOP,HOME,BOS,W (+5),0,6:50,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,0,0,2.1,-7,Kira Lewis Jr.
2021-02-24,19-324,NOP,HOME,DET,W (+10),0,6:50,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,3,5,0.8,-6,Kira Lewis Jr.
2021-03-04,19-332,NOP,HOME,MIA,L (-10),0,17:09,5,9,.556,1,4,.250,0,0,,0,1,1,1,1,0,0,3,11,7.5,+7,Kira Lewis Jr.
