DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2007-11-02,23-111,NYK,AWAY,CLE,L (-4),0,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,-4,Renaldo Balkman
2007-11-04,23-113,NYK,HOME,MIN,W (+4),0,17:21,0,1,.000,0,0,,3,4,.750,0,3,3,2,1,0,2,1,3,2.8,+19,Renaldo Balkman
2007-11-06,23-115,NYK,HOME,DEN,W (+7),0,27:40,5,6,.833,0,0,,1,2,.500,2,2,4,1,1,3,0,4,11,12.6,+11,Renaldo Balkman
2007-11-09,23-118,NYK,HOME,ORL,L (-10),0,10:41,0,1,.000,0,1,.000,0,2,.000,1,3,4,0,1,0,0,4,0,-0.5,-7,Renaldo Balkman
2007-11-11,23-120,NYK,HOME,MIA,L (-3),0,13:12,1,4,.250,0,1,.000,0,0,,3,1,4,0,0,0,1,1,2,0.6,-9,Renaldo Balkman
2007-11-13,23-122,NYK,AWAY,PHO,L (-11),0,22:53,2,5,.400,0,0,,0,2,.000,1,3,4,1,0,1,0,3,4,2.3,-5,Renaldo Balkman
2007-11-17,23-126,NYK,AWAY,DEN,L (-32),0,12:09,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,6,2,-0.7,-3,Renaldo Balkman
2007-11-24,23-133,NYK,HOME,CHI,W (+7),0,18:16,2,3,.667,0,0,,2,4,.500,0,6,6,0,2,0,0,4,6,6.1,-3,Renaldo Balkman
2007-11-26,23-135,NYK,HOME,UTA,W (+4),0,15:14,1,3,.333,0,1,.000,2,2,1.000,1,4,5,3,1,1,0,2,4,7.2,+4,Renaldo Balkman
2007-11-29,23-138,NYK,AWAY,BOS,L (-45),0,20:22,3,5,.600,0,0,,0,0,,1,4,5,0,0,0,1,2,6,3.8,-9,Renaldo Balkman
2007-11-30,23-139,NYK,HOME,MIL,W (+3),0,17:16,2,5,.400,0,0,,0,0,,1,2,3,0,0,0,0,3,4,1.4,-5,Renaldo Balkman
2007-12-02,23-141,NYK,HOME,PHO,L (-11),0,7:01,0,0,,0,0,,0,2,.000,0,1,1,1,0,0,0,0,0,0.2,+2,Renaldo Balkman
2007-12-05,23-144,NYK,AWAY,NJN,W (+7),0,9:49,1,1,1.000,0,0,,0,2,.000,1,1,2,0,0,0,0,4,2,0.3,+1,Renaldo Balkman
2007-12-07,23-146,NYK,AWAY,PHI,L (-11),0,12:50,0,1,.000,0,0,,0,0,,0,3,3,0,0,1,0,0,0,0.9,-1,Renaldo Balkman
2007-12-08,23-147,NYK,HOME,PHI,L (-28),0,15:50,2,2,1.000,0,0,,0,0,,0,2,2,1,0,1,0,1,4,5.0,-4,Renaldo Balkman
2007-12-10,23-149,NYK,HOME,DAL,L (-10),0,8:12,1,1,1.000,0,0,,0,0,,2,0,2,1,0,0,0,1,2,3.4,-5,Renaldo Balkman
2007-12-12,23-151,NYK,HOME,SEA,L (-7),0,5:42,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,Renaldo Balkman
2007-12-14,23-153,NYK,AWAY,CHI,L (-5),0,15:14,2,3,.667,0,0,,0,0,,2,3,5,0,1,2,2,4,4,3.8,+3,Renaldo Balkman
2007-12-15,23-154,NYK,HOME,NJN,W (+8),0,3:13,0,1,.000,0,0,,0,0,,3,0,3,0,0,0,0,2,0,0.6,+5,Renaldo Balkman
2007-12-17,23-156,NYK,HOME,IND,L (-27),0,12:28,0,5,.000,0,0,,0,0,,6,3,9,0,0,0,0,3,0,0.4,-8,Renaldo Balkman
2007-12-19,23-158,NYK,HOME,CLE,W (+18),0,4:18,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,0,0,1.7,0,Renaldo Balkman
2007-12-21,23-160,NYK,AWAY,CHA,L (-10),0,3:04,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,-3,Renaldo Balkman
2007-12-30,23-169,NYK,HOME,CHI,L (-17),0,11:13,0,4,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-5.2,-5,Renaldo Balkman
2008-01-02,23-172,NYK,HOME,SAC,L (-10),0,5:55,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,4,4.1,+10,Renaldo Balkman
2008-01-11,23-181,NYK,HOME,TOR,L (-9),0,24:39,4,5,.800,0,0,,0,1,.000,2,2,4,2,1,0,0,3,8,8.9,+10,Renaldo Balkman
2008-01-13,23-183,NYK,HOME,DET,W (+24),0,20:58,3,5,.600,0,2,.000,1,5,.200,1,2,3,0,3,1,0,1,7,7.7,+1,Renaldo Balkman
2008-01-15,23-185,NYK,HOME,WAS,W (+12),0,17:54,3,6,.500,0,0,,2,3,.667,2,7,9,0,0,0,0,2,8,7.3,+10,Renaldo Balkman
2008-01-16,23-186,NYK,AWAY,NJN,W (+6),0,11:18,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,3,2,-0.2,+6,Renaldo Balkman
2008-01-18,23-188,NYK,AWAY,WAS,L (-13),0,12:33,0,1,.000,0,1,.000,0,0,,0,2,2,1,2,1,1,1,0,1.9,0,Renaldo Balkman
2008-01-19,23-189,NYK,AWAY,MIA,W (+4),0,5:08,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-1.9,-3,Renaldo Balkman
2008-01-21,23-191,NYK,HOME,BOS,L (-16),0,2:21,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,3,0,-1.9,-7,Renaldo Balkman
2008-01-25,23-195,NYK,HOME,PHI,W (+8),0,9:07,1,1,1.000,0,0,,0,0,,2,1,3,1,0,0,1,0,2,3.1,0,Renaldo Balkman
2008-01-27,23-197,NYK,AWAY,GSW,L (-2),0,27:34,4,5,.800,0,0,,3,4,.750,2,2,4,1,2,3,1,3,11,13.3,+6,Renaldo Balkman
2008-01-29,23-199,NYK,AWAY,LAL,L (-11),0,10:49,1,4,.250,1,1,1.000,0,2,.000,1,0,1,0,0,0,1,2,3,-1.3,-4,Renaldo Balkman
