DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2012-11-02,21-161,MIN,HOME,SAC,W (+12),1,21:10,3,12,.250,0,1,.000,2,4,.500,4,3,7,0,0,1,0,1,8,4.0,-11,Derrick Williams
2012-11-04,21-163,MIN,AWAY,TOR,L (-19),1,25:39,3,7,.429,1,1,1.000,2,4,.500,1,7,8,1,0,0,1,1,9,6.6,-5,Derrick Williams
2012-11-05,21-164,MIN,AWAY,BRK,W (+11),1,18:18,3,12,.250,0,1,.000,2,2,1.000,1,1,2,1,0,0,0,0,8,2.5,-12,Derrick Williams
2012-11-07,21-166,MIN,HOME,ORL,W (+15),1,30:00,5,10,.500,2,5,.400,2,2,1.000,2,4,6,1,2,0,0,0,14,14.3,+24,Derrick Williams
2012-11-09,21-168,MIN,HOME,IND,W (+2),1,26:29,6,9,.667,1,2,.500,2,2,1.000,0,1,1,1,0,0,3,1,15,8.7,+7,Derrick Williams
2012-11-10,21-169,MIN,AWAY,CHI,L (-7),1,21:09,0,10,.000,0,1,.000,2,2,1.000,1,5,6,0,0,0,1,1,2,-4.2,-6,Derrick Williams
2012-11-12,21-171,MIN,AWAY,DAL,W (+8),1,12:23,1,2,.500,0,0,,2,2,1.000,0,5,5,0,0,2,3,1,4,2.5,+2,Derrick Williams
2012-11-14,21-173,MIN,HOME,CHA,L (-2),1,23:14,3,12,.250,0,1,.000,4,7,.571,3,6,9,2,0,1,2,1,10,5.2,-6,Derrick Williams
2012-11-16,21-175,MIN,HOME,GSW,L (-8),1,37:01,8,16,.500,1,2,.500,6,6,1.000,1,6,7,2,0,4,3,1,23,18.3,-8,Derrick Williams
2012-11-24,21-183,MIN,AWAY,GSW,L (-11),0,10:40,4,6,.667,2,4,.500,0,0,,0,0,0,0,1,2,1,3,10,7.6,+2,Derrick Williams
2012-11-28,21-187,MIN,AWAY,LAC,L (-6),0,11:54,2,5,.400,0,3,.000,0,0,,1,4,5,0,0,1,2,2,4,1.1,+3,Derrick Williams
2012-11-30,21-189,MIN,HOME,MIL,W (+10),0,15:27,2,4,.500,1,3,.333,2,4,.500,2,8,10,0,0,1,2,0,7,6.7,-2,Derrick Williams
2012-12-04,21-193,MIN,AWAY,PHI,W (+17),0,15:39,3,5,.600,3,4,.750,1,4,.250,0,4,4,0,0,0,0,2,10,6.9,+5,Derrick Williams
2012-12-05,21-194,MIN,AWAY,BOS,L (-10),0,10:11,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,0,1,2,1.5,+4,Derrick Williams
2012-12-12,21-201,MIN,HOME,DEN,W (+3),0,12:30,2,6,.333,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,1,6,2.9,+8,Derrick Williams
