DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2021-12-27,26-359,LAC,HOME,BRK,L (-16),0,12:00,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,0,0,2,3.0,+4,Xavier Moon
2021-12-29,26-361,LAC,AWAY,BOS,W (+9),0,10:40,0,4,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,1,0,-2.3,-5,Xavier Moon
2022-01-01,26-364,LAC,AWAY,BRK,W (+4),0,18:29,4,11,.364,0,3,.000,0,0,,0,1,1,1,0,0,2,1,8,0.5,-12,Xavier Moon
2022-01-03,27-001,LAC,HOME,MIN,L (-18),0,26:07,6,13,.462,1,4,.250,0,0,,1,3,4,4,4,1,0,1,13,15.0,-1,Xavier Moon
2022-01-09,27-007,LAC,HOME,ATL,W (+13),0,1:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,Xavier Moon
2022-01-13,27-011,LAC,AWAY,NOP,L (-24),0,14:37,3,4,.750,2,2,1.000,2,3,.667,0,0,0,4,0,0,1,1,10,9.4,+4,Xavier Moon
2022-04-01,27-089,LAC,AWAY,MIL,W (+34),0,18:43,3,5,.600,1,1,1.000,0,0,,1,1,2,4,0,1,0,3,7,8.0,+6,Xavier Moon
2022-04-03,27-091,LAC,HOME,NOP,W (+19),0,2:32,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,0,Xavier Moon
2022-04-06,27-094,LAC,HOME,PHO,W (+4),0,6:42,0,1,.000,0,0,,1,2,.500,0,0,0,1,1,0,1,1,1,0.2,-17,Xavier Moon
2022-04-10,27-098,LAC,HOME,OKC,W (+50),0,26:00,8,11,.727,1,3,.333,0,0,,0,3,3,7,1,1,2,1,17,17.6,+27,Xavier Moon
2023-03-25,28-082,LAC,HOME,NOP,L (-21),0,6:46,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,0,1,0,-0.1,+1,Xavier Moon
2023-03-27,28-084,LAC,HOME,CHI,W (+12),0,1:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4,Xavier Moon
2023-03-31,28-088,LAC,AWAY,MEM,L (-14),0,9:20,2,6,.333,1,3,.333,0,0,,0,1,1,3,0,0,1,0,5,3.0,,Xavier Moon
2023-04-08,28-096,LAC,HOME,POR,W (+11),0,1:41,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2,Xavier Moon
