SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2003-04,22.0,BOS,NBA,PG,81.0,2.0,1385.0,6.6,16.4,0.4,1.0,3.2,0.314,5.6,13.2,0.421,3.7,4.9,0.756,1.1,3.8,4.9,6.5,3.3,0.5,4.6,6.4,17.9,91.0,103.0,Marcus Banks
2004-05,23.0,BOS,NBA,PG,81.0,2.0,1145.0,5.2,12.9,0.402,0.9,2.7,0.356,4.2,10.2,0.414,5.4,7.3,0.742,1.3,4.4,5.7,7.0,2.8,0.6,3.6,6.6,16.7,104.0,106.0,Marcus Banks
2005-06,24.0,TOT,NBA,PG,58.0,29.0,1497.0,7.9,16.8,0.468,0.8,2.3,0.349,7.1,14.5,0.486,4.2,5.3,0.803,0.8,4.0,4.8,7.9,1.9,0.4,4.3,5.8,20.7,102.0,107.0,Marcus Banks
2005-06,24.0,BOS,NBA,PG,18.0,1.0,269.0,6.4,15.5,0.413,1.2,3.7,0.316,5.2,11.8,0.443,5.2,5.8,0.9,0.8,2.9,3.7,6.2,1.4,0.0,4.5,7.4,19.2,99.0,111.0,Marcus Banks
2005-06,24.0,MIN,NBA,PG,40.0,28.0,1228.0,8.2,17.1,0.479,0.7,1.9,0.364,7.5,15.1,0.494,4.0,5.2,0.778,0.8,4.3,5.1,8.3,2.1,0.5,4.2,5.5,21.1,103.0,106.0,Marcus Banks
2006-07,25.0,PHO,NBA,PG,45.0,1.0,503.0,8.4,19.6,0.429,0.5,2.9,0.172,7.9,16.7,0.473,4.8,6.0,0.8,1.0,2.8,3.8,6.0,2.3,0.3,4.0,7.0,22.1,97.0,108.0,Marcus Banks
2007-08,26.0,TOT,NBA,PG,36.0,3.0,569.0,7.7,17.2,0.45,3.6,9.2,0.392,4.1,8.0,0.517,2.4,3.1,0.771,0.4,3.7,4.0,5.5,1.3,1.2,3.3,5.8,21.5,106.0,111.0,Marcus Banks
2007-08,26.0,PHO,NBA,PG,24.0,1.0,310.0,7.0,17.5,0.404,4.0,10.4,0.385,3.0,7.0,0.432,1.9,2.6,0.75,0.5,2.7,3.2,4.0,1.3,1.3,2.6,6.1,20.0,102.0,111.0,Marcus Banks
2007-08,26.0,MIA,NBA,PG,12.0,2.0,259.0,8.6,16.8,0.512,3.1,7.6,0.405,5.5,9.2,0.6,3.1,3.9,0.789,0.2,4.9,5.1,7.4,1.2,1.0,4.3,5.5,23.4,110.0,112.0,Marcus Banks
2008-09,27.0,TOT,NBA,PG,22.0,0.0,206.0,5.4,14.7,0.368,0.8,4.9,0.158,4.6,9.8,0.474,2.8,4.6,0.611,0.3,4.4,4.6,7.2,2.8,0.5,3.6,6.7,14.4,88.0,108.0,Marcus Banks
2008-09,27.0,MIA,NBA,PG,16.0,0.0,166.0,4.8,12.5,0.385,0.6,4.5,0.143,4.2,8.0,0.52,3.2,4.8,0.667,0.0,4.8,4.8,7.1,3.2,0.6,3.5,6.8,13.5,91.0,106.0,Marcus Banks
2008-09,27.0,TOR,NBA,PG,6.0,0.0,40.0,7.8,23.5,0.333,1.3,6.5,0.2,6.5,17.0,0.385,1.3,3.9,0.333,1.3,2.6,3.9,7.8,1.3,0.0,3.9,6.5,18.3,79.0,114.0,Marcus Banks
2009-10,28.0,TOR,NBA,PG,22.0,0.0,244.0,8.2,15.4,0.534,1.5,5.1,0.292,6.8,10.4,0.653,5.1,6.1,0.828,0.6,4.2,4.9,5.5,2.5,0.4,4.2,6.3,23.0,112.0,112.0,Marcus Banks
2010-11,29.0,TOR,NBA,PG,3.0,0.0,22.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,0.0,14.1,18.8,0.75,0.0,2.3,2.3,7.0,2.3,0.0,4.7,9.4,14.1,99.0,114.0,Marcus Banks
2003-04,23.0,BOS,NBA,PF,36.0,12.0,406.0,6.7,14.7,0.457,0.0,0.4,0.0,6.7,14.3,0.469,2.4,5.5,0.442,6.3,8.6,15.0,2.4,1.6,0.1,2.8,5.1,15.9,98.0,103.0,Brandon Hunter
2004-05,24.0,ORL,NBA,PF,31.0,0.0,224.0,8.4,16.5,0.507,0.0,0.0,0.0,8.4,16.5,0.507,4.8,8.8,0.538,5.7,10.0,15.6,0.7,0.9,1.6,5.0,9.5,21.5,95.0,106.0,Brandon Hunter
2003-04,19.0,BOS,NBA,C,10.0,0.0,35.0,11.8,22.1,0.533,0.0,0.0,0.0,11.8,22.1,0.533,8.8,13.2,0.667,7.4,13.2,20.6,4.4,0.0,2.9,7.4,8.8,32.4,103.0,101.0,Kendrick Perkins
2004-05,20.0,BOS,NBA,C,60.0,3.0,548.0,5.3,11.2,0.471,0.0,0.0,0.0,5.3,11.2,0.471,3.5,5.4,0.638,5.0,11.6,16.5,2.0,0.8,3.5,4.0,9.2,14.0,96.0,102.0,Kendrick Perkins
2005-06,21.0,BOS,NBA,C,68.0,40.0,1332.0,5.4,10.4,0.515,0.0,0.1,0.0,5.4,10.3,0.519,3.1,5.1,0.615,5.5,10.3,15.8,2.7,0.8,4.1,4.2,7.8,13.8,100.0,103.0,Kendrick Perkins
2006-07,22.0,BOS,NBA,C,72.0,53.0,1576.0,4.4,8.9,0.491,0.0,0.1,0.0,4.4,8.8,0.496,2.0,3.3,0.6,3.7,8.6,12.3,3.1,0.8,3.2,3.7,7.1,10.7,94.0,105.0,Kendrick Perkins
2007-08,23.0,BOS,NBA,C,78.0,78.0,1912.0,5.9,9.6,0.615,0.0,0.0,0.0,5.9,9.6,0.617,3.1,5.1,0.623,4.0,9.1,13.1,2.3,0.9,3.1,3.5,6.7,15.0,110.0,97.0,Kendrick Perkins
2008-09,24.0,BOS,NBA,C,76.0,76.0,2253.0,6.5,11.3,0.577,0.0,0.0,0.0,6.5,11.2,0.58,2.3,3.8,0.6,4.8,9.8,14.6,2.3,0.5,3.5,3.9,6.0,15.3,105.0,100.0,Kendrick Perkins
2009-10,25.0,BOS,NBA,C,78.0,78.0,2154.0,7.6,12.7,0.602,0.0,0.1,0.0,7.6,12.6,0.605,4.0,6.8,0.582,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,105.0,101.0,Kendrick Perkins
2010-11,26.0,TOT,NBA,C,29.0,24.0,742.0,4.7,9.2,0.515,0.0,0.0,0.0,4.7,9.2,0.515,2.8,5.1,0.556,4.4,12.0,16.4,1.8,0.6,1.8,3.9,6.4,12.3,95.0,103.0,Kendrick Perkins
2010-11,26.0,BOS,NBA,C,12.0,7.0,313.0,5.4,10.0,0.542,0.0,0.0,0.0,5.4,10.0,0.542,3.9,6.8,0.575,3.9,12.6,16.5,1.7,0.3,1.7,4.2,6.3,14.8,97.0,99.0,Kendrick Perkins
2010-11,26.0,OKC,NBA,C,17.0,17.0,429.0,4.2,8.6,0.493,0.0,0.0,0.0,4.2,8.6,0.493,2.1,3.9,0.531,4.7,11.6,16.3,1.9,0.8,1.9,3.7,6.5,10.5,94.0,105.0,Kendrick Perkins
2011-12,27.0,OKC,NBA,C,65.0,65.0,1744.0,3.8,7.8,0.489,0.0,0.0,0.0,3.8,7.8,0.489,2.2,3.3,0.652,3.6,9.1,12.6,2.3,0.7,2.2,3.5,5.6,9.7,96.0,103.0,Kendrick Perkins
2012-13,28.0,OKC,NBA,C,78.0,78.0,1954.0,3.8,8.2,0.457,0.0,0.0,0.0,3.8,8.2,0.458,1.2,1.9,0.611,2.9,9.4,12.3,2.9,1.1,2.2,2.9,6.0,8.7,94.0,102.0,Kendrick Perkins
2013-14,29.0,OKC,NBA,C,62.0,62.0,1207.0,3.6,8.0,0.451,0.0,0.0,0.0,3.6,8.0,0.453,1.5,2.8,0.552,3.4,9.3,12.7,2.8,1.1,1.3,3.7,7.4,8.8,88.0,104.0,Kendrick Perkins
2014-15,30.0,TOT,NBA,C,68.0,3.0,1148.0,4.5,10.0,0.449,0.0,0.0,0.0,4.5,9.9,0.451,1.8,3.6,0.506,4.0,10.1,14.0,2.2,0.7,1.8,4.2,7.1,10.8,86.0,105.0,Kendrick Perkins
2014-15,30.0,OKC,NBA,C,51.0,3.0,981.0,4.2,9.5,0.441,0.0,0.1,0.0,4.2,9.5,0.443,1.9,3.8,0.507,4.1,10.2,14.3,2.2,0.7,1.9,3.8,6.9,10.3,87.0,104.0,Kendrick Perkins
2014-15,30.0,CLE,NBA,C,17.0,0.0,167.0,6.2,12.8,0.488,0.0,0.0,0.0,6.2,12.8,0.488,1.2,2.5,0.5,3.4,9.3,12.8,2.5,0.6,1.2,6.5,8.4,13.7,78.0,106.0,Kendrick Perkins
2015-16,31.0,NOP,NBA,C,37.0,5.0,542.0,3.7,6.9,0.533,0.0,0.0,0.0,3.7,6.9,0.533,1.0,2.3,0.44,2.3,9.4,11.7,2.8,1.0,1.0,3.8,5.9,8.3,86.0,109.0,Kendrick Perkins
2017-18,33.0,CLE,NBA,C,1.0,0.0,15.0,3.3,6.5,0.5,0.0,0.0,0.0,3.3,6.5,0.5,3.3,6.5,0.5,0.0,3.3,3.3,6.5,3.3,0.0,3.3,3.3,9.8,97.0,111.0,Kendrick Perkins
