SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2004-05,22.0,CHA,NBA,PF,73.0,73.0,2600.0,6.2,13.9,0.447,0.0,0.0,0.0,6.2,13.9,0.447,2.9,4.7,0.609,3.8,7.2,11.0,0.9,0.9,1.7,1.7,3.0,15.3,Emeka Okafor
2005-06,23.0,CHA,NBA,PF,26.0,25.0,874.0,5.4,13.0,0.415,0.0,0.0,0.0,5.4,13.0,0.415,3.4,5.1,0.656,3.9,6.9,10.8,1.3,0.9,2.1,2.2,3.6,14.2,Emeka Okafor
2006-07,24.0,CHA,NBA,C,67.0,65.0,2329.0,6.1,11.4,0.532,0.0,0.0,0.0,6.1,11.4,0.532,2.7,4.6,0.593,4.0,7.7,11.7,1.2,0.9,2.7,1.7,3.2,14.9,Emeka Okafor
2007-08,25.0,CHA,NBA,C,82.0,82.0,2718.0,6.1,11.4,0.535,0.0,0.0,0.0,6.1,11.4,0.535,2.8,5.0,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15.0,Emeka Okafor
2008-09,26.0,CHA,NBA,C,82.0,81.0,2691.0,5.8,10.3,0.561,0.0,0.0,0.0,5.8,10.3,0.561,2.9,4.9,0.593,3.7,7.4,11.1,0.7,0.6,1.8,1.9,3.3,14.5,Emeka Okafor
2009-10,27.0,NOH,NBA,C,82.0,82.0,2370.0,5.3,10.0,0.53,0.0,0.0,0.0,5.3,10.0,0.53,2.3,4.2,0.562,3.8,7.5,11.3,0.8,0.8,1.9,1.7,3.3,12.9,Emeka Okafor
2010-11,28.0,NOH,NBA,C,72.0,72.0,2287.0,4.7,8.2,0.573,0.0,0.0,0.0,4.7,8.2,0.574,2.3,4.1,0.562,3.6,7.1,10.8,0.7,0.6,2.0,1.9,3.6,11.7,Emeka Okafor
2011-12,29.0,NOH,NBA,C,27.0,27.0,781.0,5.3,9.9,0.533,0.0,0.0,0.0,5.3,9.9,0.533,1.8,3.4,0.514,3.2,6.6,9.8,1.1,0.7,1.2,1.7,3.4,12.3,Emeka Okafor
2012-13,30.0,WAS,NBA,C,79.0,77.0,2052.0,5.8,12.1,0.477,0.0,0.0,0.0,5.8,12.1,0.477,1.9,3.4,0.571,3.5,8.6,12.1,1.6,0.8,1.4,1.9,2.5,13.4,Emeka Okafor
2017-18,35.0,NOP,NBA,C,26.0,19.0,353.0,4.9,9.7,0.505,0.0,0.0,0.0,4.9,9.7,0.505,1.8,2.2,0.818,4.8,7.4,12.2,0.8,0.8,2.5,1.3,3.1,11.6,Emeka Okafor
2004-05,24.0,CHA,NBA,SG,31.0,1.0,328.0,4.0,8.9,0.444,0.3,0.9,0.375,3.6,8.0,0.452,2.0,2.9,0.692,1.5,3.7,5.3,3.3,1.2,0.4,2.2,4.6,10.2,Bernard Robinson
2005-06,25.0,CHA,NBA,SF,66.0,18.0,1303.0,4.3,10.1,0.43,0.1,0.6,0.095,4.3,9.5,0.451,2.9,3.7,0.791,1.7,4.3,6.1,2.1,2.2,0.3,2.0,3.9,11.7,Bernard Robinson
2006-07,26.0,TOT,NBA,"SF,SG",31.0,0.0,278.0,2.5,8.0,0.306,0.0,0.3,0.0,2.5,7.8,0.317,3.0,3.5,0.852,1.3,4.9,6.2,2.5,2.2,0.3,2.1,4.1,7.9,Bernard Robinson
2006-07,26.0,CHA,NBA,SG,21.0,0.0,241.0,2.4,8.1,0.296,0.0,0.3,0.0,2.4,7.8,0.308,2.8,3.3,0.864,1.3,4.9,6.3,2.5,1.9,0.1,2.4,4.2,7.6,Bernard Robinson
2006-07,26.0,NJN,NBA,SF,10.0,0.0,37.0,2.9,7.8,0.375,0.0,0.0,0.0,2.9,7.8,0.375,3.9,4.9,0.8,1.0,4.9,5.8,1.9,3.9,1.0,0.0,3.9,9.7,Bernard Robinson
