2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
46.0,0.43,107.0,52.0,0.419,124.0,20.0,69.0,8.0,64.0,98.0,0.424,231.0,28.0,0.718,39.0,60.0,16.0,NBA,988.0,28.0,94.0,PG,276.0,2006-07,23.0,CLE,44.0,92.0,0.537,Daniel Gibson
83.0,0.421,197.0,118.0,0.44,268.0,21.0,145.0,14.0,104.0,201.0,0.432,465.0,85.0,0.81,105.0,58.0,26.0,NBA,1765.0,30.0,163.0,PG,605.0,2007-08,47.0,CLE,76.0,134.0,0.559,Daniel Gibson
98.0,0.402,244.0,108.0,0.382,283.0,22.0,132.0,16.0,124.0,206.0,0.391,527.0,66.0,0.767,86.0,75.0,0.0,NBA,1795.0,31.0,163.0,PG,586.0,2008-09,44.0,CLE,61.0,155.0,0.493,Daniel Gibson
54.0,0.454,119.0,71.0,0.477,149.0,23.0,70.0,7.0,60.0,125.0,0.466,268.0,34.0,0.694,49.0,56.0,10.0,NBA,1068.0,13.0,79.0,PG,355.0,2009-10,25.0,CLE,36.0,73.0,0.599,Daniel Gibson
146.0,0.398,367.0,118.0,0.403,293.0,24.0,201.0,21.0,153.0,264.0,0.4,660.0,134.0,0.822,163.0,67.0,15.0,NBA,1865.0,24.0,154.0,SG,780.0,2010-11,48.0,CLE,80.0,177.0,0.489,Daniel Gibson
32.0,0.294,109.0,55.0,0.396,139.0,25.0,76.0,16.0,90.0,87.0,0.351,248.0,34.0,0.791,43.0,35.0,7.0,NBA,916.0,11.0,69.0,SG,263.0,2011-12,26.0,CLE,45.0,101.0,0.462,Daniel Gibson
28.0,0.333,84.0,56.0,0.344,163.0,26.0,82.0,4.0,55.0,84.0,0.34,247.0,26.0,0.703,37.0,46.0,3.0,NBA,919.0,5.0,89.0,PG,250.0,2012-13,30.0,CLE,31.0,60.0,0.453,Daniel Gibson
100.0,0.515,194.0,0.0,0.0,0.0,20.0,9.0,30.0,113.0,100.0,0.515,194.0,45.0,0.672,67.0,62.0,0.0,NBA,705.0,52.0,81.0,C,245.0,2008-09,14.0,CLE,45.0,165.0,0.515,J.J. Hickson
289.0,0.555,521.0,0.0,0.0,1.0,21.0,40.0,39.0,290.0,289.0,0.554,522.0,111.0,0.681,163.0,81.0,73.0,NBA,1691.0,110.0,132.0,PF,689.0,2009-10,36.0,CLE,92.0,400.0,0.554,J.J. Hickson
429.0,0.461,931.0,0.0,0.0,5.0,22.0,91.0,54.0,478.0,429.0,0.458,936.0,247.0,0.673,367.0,80.0,66.0,NBA,2256.0,217.0,215.0,C,1105.0,2010-11,48.0,CLE,173.0,695.0,0.458,J.J. Hickson
