SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
1996-97,21.0,MIL,NBA,SG,82.0,81.0,2532.0,8.3,19.2,0.43,2.5,6.3,0.393,5.8,12.9,0.448,4.3,5.3,0.823,2.1,4.8,6.9,4.4,1.6,0.2,3.2,4.6,23.3,109.0,110.0,Ray Allen
1997-98,22.0,MIL,NBA,SG,82.0,82.0,3287.0,9.1,21.3,0.428,2.2,6.0,0.364,6.9,15.3,0.453,5.5,6.3,0.875,2.1,4.5,6.6,5.8,1.8,0.2,4.3,4.0,25.9,106.0,108.0,Ray Allen
1998-99,23.0,MIL,NBA,SG,50.0,50.0,1719.0,9.7,21.6,0.45,2.4,6.7,0.356,7.3,14.9,0.492,5.6,6.3,0.903,1.8,5.0,6.8,5.7,1.7,0.2,3.9,3.8,27.5,110.0,106.0,Ray Allen
1999-00,24.0,MIL,NBA,SG,82.0,82.0,3070.0,10.8,23.8,0.455,2.9,6.9,0.423,7.9,16.9,0.468,6.0,6.7,0.887,1.4,4.7,6.1,5.2,1.9,0.3,3.1,3.2,30.5,115.0,110.0,Ray Allen
2000-01,25.0,MIL,NBA,SG,82.0,82.0,3129.0,10.5,21.8,0.48,3.4,7.8,0.433,7.1,14.0,0.506,5.8,6.5,0.888,1.7,5.4,7.1,6.2,2.1,0.3,3.4,3.2,30.1,119.0,106.0,Ray Allen
2001-02,26.0,MIL,NBA,SG,69.0,67.0,2525.0,11.2,24.2,0.462,4.8,11.1,0.434,6.3,13.1,0.485,4.5,5.2,0.873,1.7,4.9,6.6,5.7,1.9,0.4,3.4,3.3,31.7,116.0,109.0,Ray Allen
2002-03,27.0,TOT,NBA,SG,76.0,75.0,2880.0,11.1,25.4,0.439,3.7,9.9,0.377,7.4,15.5,0.478,5.9,6.4,0.916,1.8,5.3,7.1,6.2,1.9,0.3,3.7,4.1,31.9,111.0,108.0,Ray Allen
2002-03,27.0,MIL,NBA,SG,47.0,46.0,1683.0,11.1,25.3,0.437,3.9,9.8,0.395,7.2,15.5,0.463,5.6,6.2,0.913,1.4,5.5,6.9,5.2,1.8,0.3,3.7,4.7,31.6,109.0,110.0,Ray Allen
2002-03,27.0,SEA,NBA,SG,29.0,29.0,1197.0,11.2,25.5,0.441,3.6,10.1,0.351,7.7,15.4,0.5,6.3,6.8,0.92,2.2,5.2,7.4,7.7,2.1,0.1,3.7,3.2,32.3,114.0,105.0,Ray Allen
2003-04,28.0,SEA,NBA,SG,56.0,56.0,2152.0,11.1,25.2,0.44,3.7,9.4,0.392,7.4,15.8,0.468,6.1,6.7,0.904,1.7,5.4,7.1,6.6,1.8,0.3,3.9,3.3,31.9,112.0,110.0,Ray Allen
2004-05,29.0,SEA,NBA,SG,78.0,78.0,3064.0,11.4,26.6,0.428,3.7,9.9,0.376,7.7,16.7,0.459,6.7,7.6,0.883,1.4,4.8,6.2,5.2,1.5,0.1,3.0,3.0,33.3,117.0,112.0,Ray Allen
2005-06,30.0,SEA,NBA,SG,78.0,78.0,3022.0,11.8,26.0,0.454,4.7,11.3,0.412,7.1,14.7,0.486,5.6,6.2,0.903,1.2,4.5,5.8,5.0,1.8,0.3,3.3,2.6,33.9,118.0,116.0,Ray Allen
2006-07,31.0,SEA,NBA,SG,55.0,55.0,2219.0,11.9,27.2,0.438,3.9,10.4,0.372,8.0,16.7,0.479,6.6,7.3,0.903,1.3,4.5,5.8,5.4,1.9,0.3,3.6,2.7,34.3,112.0,112.0,Ray Allen
2007-08,32.0,BOS,NBA,SG,73.0,73.0,2624.0,8.8,19.8,0.445,3.6,9.1,0.398,5.2,10.7,0.485,4.3,4.8,0.907,1.5,3.9,5.4,4.5,1.3,0.3,2.6,3.0,25.6,116.0,103.0,Ray Allen
2008-09,33.0,BOS,NBA,SG,79.0,79.0,2876.0,9.2,19.2,0.48,3.7,9.0,0.409,5.5,10.2,0.542,4.4,4.6,0.952,1.2,3.9,5.1,4.0,1.3,0.2,2.5,2.9,26.5,122.0,106.0,Ray Allen
2009-10,34.0,BOS,NBA,SG,80.0,80.0,2819.0,8.6,18.1,0.477,2.7,7.4,0.363,5.9,10.7,0.556,4.3,4.7,0.913,0.8,3.9,4.7,3.9,1.2,0.5,2.4,3.4,24.2,115.0,108.0,Ray Allen
2010-11,35.0,BOS,NBA,SG,80.0,80.0,2890.0,8.8,18.0,0.491,3.1,6.9,0.444,5.7,11.0,0.52,3.5,4.0,0.881,0.9,4.1,5.0,4.0,1.4,0.3,2.2,2.7,24.3,116.0,104.0,Ray Allen
2011-12,36.0,BOS,NBA,SG,46.0,42.0,1565.0,7.7,16.7,0.458,3.6,7.9,0.453,4.1,8.8,0.463,3.3,3.6,0.915,0.5,4.3,4.8,3.7,1.7,0.3,2.3,2.8,22.2,111.0,101.0,Ray Allen
2012-13,37.0,MIA,NBA,SG,79.0,0.0,2035.0,7.6,16.9,0.449,3.6,8.6,0.419,4.0,8.3,0.48,3.6,4.1,0.886,1.0,4.6,5.6,3.5,1.7,0.4,2.7,3.4,22.5,112.0,107.0,Ray Allen
2013-14,38.0,MIA,NBA,SG,73.0,9.0,1936.0,6.5,14.8,0.442,3.2,8.4,0.375,3.4,6.4,0.53,2.9,3.2,0.905,0.6,4.9,5.6,3.9,1.5,0.2,2.3,3.1,19.1,111.0,109.0,Ray Allen
1991-92,21.0,NJN,NBA,PG,64.0,13.0,1086.0,8.4,21.7,0.39,0.1,0.6,0.231,8.3,21.1,0.394,3.3,4.4,0.745,1.7,4.0,5.7,9.2,3.0,0.4,4.4,3.1,20.3,96.0,109.0,Kenny Anderson
1992-93,22.0,NJN,NBA,PG,55.0,55.0,2010.0,9.2,21.1,0.435,0.2,0.6,0.28,9.0,20.5,0.44,4.5,5.8,0.776,1.3,4.4,5.6,11.2,2.4,0.3,3.8,3.5,23.1,106.0,106.0,Kenny Anderson
1993-94,23.0,NJN,NBA,PG,82.0,82.0,3135.0,9.2,22.1,0.417,0.6,2.1,0.303,8.6,20.0,0.429,5.5,6.8,0.818,1.4,3.7,5.2,12.6,2.5,0.2,4.3,3.2,24.6,106.0,106.0,Kenny Anderson
1994-95,24.0,NJN,NBA,PG,72.0,70.0,2689.0,8.0,19.9,0.399,1.9,5.7,0.33,6.1,14.3,0.426,6.7,8.0,0.841,1.4,3.4,4.8,13.2,2.0,0.3,4.4,3.6,24.5,112.0,111.0,Kenny Anderson
1995-96,25.0,TOT,NBA,PG,69.0,64.0,2344.0,7.8,18.7,0.418,2.1,5.7,0.359,5.8,13.0,0.445,5.8,7.6,0.769,1.4,3.1,4.6,12.9,2.5,0.3,3.3,4.0,23.6,118.0,110.0,Kenny Anderson
