SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1996-97,21.0,MIL,NBA,SG,82.0,81.0,2532.0,5.5,12.9,0.43,1.7,4.2,0.393,3.9,8.7,0.448,2.9,3.5,0.823,1.4,3.3,4.6,3.0,1.1,0.1,2.1,3.1,15.7,Ray Allen
1997-98,22.0,MIL,NBA,SG,82.0,82.0,3287.0,6.2,14.4,0.428,1.5,4.0,0.364,4.7,10.4,0.453,3.7,4.3,0.875,1.4,3.0,4.4,3.9,1.2,0.1,2.9,2.7,17.5,Ray Allen
1998-99,23.0,MIL,NBA,SG,50.0,50.0,1719.0,6.3,14.1,0.45,1.5,4.4,0.356,4.8,9.7,0.492,3.7,4.1,0.903,1.2,3.2,4.4,3.7,1.1,0.1,2.6,2.5,17.9,Ray Allen
1999-00,24.0,MIL,NBA,SG,82.0,82.0,3070.0,7.5,16.5,0.455,2.0,4.8,0.423,5.5,11.8,0.468,4.1,4.7,0.887,1.0,3.2,4.2,3.6,1.3,0.2,2.1,2.2,21.2,Ray Allen
2000-01,25.0,MIL,NBA,SG,82.0,82.0,3129.0,7.2,15.1,0.48,2.3,5.4,0.433,4.9,9.7,0.506,4.0,4.5,0.888,1.2,3.8,4.9,4.3,1.4,0.2,2.3,2.2,20.8,Ray Allen
2001-02,26.0,MIL,NBA,SG,69.0,67.0,2525.0,7.6,16.4,0.462,3.3,7.5,0.434,4.3,8.8,0.485,3.1,3.5,0.873,1.2,3.3,4.4,3.9,1.3,0.3,2.3,2.2,21.4,Ray Allen
2002-03,27.0,TOT,NBA,SG,76.0,75.0,2880.0,7.5,17.0,0.439,2.5,6.7,0.377,5.0,10.4,0.478,3.9,4.3,0.916,1.2,3.6,4.8,4.2,1.3,0.2,2.5,2.7,21.4,Ray Allen
2002-03,27.0,MIL,NBA,SG,47.0,46.0,1683.0,7.5,17.2,0.437,2.6,6.7,0.395,4.9,10.5,0.463,3.8,4.2,0.913,1.0,3.7,4.7,3.5,1.2,0.2,2.5,3.2,21.5,Ray Allen
2002-03,27.0,SEA,NBA,SG,29.0,29.0,1197.0,7.4,16.8,0.441,2.3,6.7,0.351,5.1,10.2,0.5,4.2,4.5,0.92,1.5,3.4,4.9,5.1,1.4,0.1,2.4,2.1,21.4,Ray Allen
2003-04,28.0,SEA,NBA,SG,56.0,56.0,2152.0,7.5,17.0,0.44,2.5,6.3,0.392,5.0,10.7,0.468,4.1,4.5,0.904,1.2,3.6,4.8,4.5,1.2,0.2,2.6,2.2,21.5,Ray Allen
