2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
49.0,0.533,92.0,22.0,0.265,83.0,22.0,29.0,25.0,114.0,71.0,0.406,175.0,44.0,0.8,55.0,55.0,9.0,NBA,647.0,18.0,45.0,SF,208.0,2015-16,19.0,DAL,24.0,132.0,0.469,Justin Anderson
128.0,0.522,245.0,58.0,0.299,194.0,23.0,66.0,23.0,176.0,186.0,0.424,439.0,102.0,0.791,129.0,75.0,10.0,NBA,1228.0,69.0,109.0,SF,532.0,2016-17,41.0,TOT,66.0,245.0,0.49,Justin Anderson
74.0,0.477,155.0,37.0,0.303,122.0,23.0,32.0,16.0,110.0,111.0,0.401,277.0,70.0,0.795,88.0,51.0,2.0,NBA,710.0,39.0,64.0,SF,329.0,2016-17,28.0,DAL,40.0,149.0,0.468,Justin Anderson
54.0,0.6,90.0,21.0,0.292,72.0,23.0,34.0,7.0,66.0,75.0,0.463,162.0,32.0,0.78,41.0,24.0,8.0,NBA,518.0,30.0,45.0,SF,203.0,2016-17,13.0,PHI,26.0,96.0,0.528,Justin Anderson
53.0,0.535,99.0,34.0,0.33,103.0,24.0,25.0,7.0,68.0,87.0,0.431,202.0,28.0,0.737,38.0,38.0,0.0,NBA,519.0,25.0,54.0,SF,236.0,2017-18,15.0,PHI,16.0,93.0,0.515,Justin Anderson
40.0,0.5,80.0,24.0,0.312,77.0,25.0,23.0,13.0,60.0,64.0,0.408,157.0,26.0,0.743,35.0,48.0,4.0,NBA,463.0,24.0,48.0,SF,178.0,2018-19,22.0,ATL,23.0,84.0,0.484,Justin Anderson
4.0,0.444,9.0,6.0,0.207,29.0,26.0,8.0,6.0,20.0,10.0,0.263,38.0,2.0,0.5,4.0,10.0,1.0,NBA,107.0,1.0,13.0,SG,28.0,2019-20,0.0,BRK,4.0,21.0,0.342,Justin Anderson
21.0,0.583,36.0,15.0,0.254,59.0,28.0,33.0,6.0,42.0,36.0,0.379,95.0,15.0,0.789,19.0,16.0,6.0,NBA,316.0,4.0,22.0,SF,102.0,2021-22,8.0,TOT,8.0,46.0,0.458,Justin Anderson
2.0,1.0,2.0,2.0,0.333,6.0,28.0,6.0,0.0,6.0,4.0,0.5,8.0,3.0,0.75,4.0,3.0,0.0,NBA,47.0,0.0,4.0,SF,13.0,2021-22,1.0,CLE,2.0,6.0,0.625,Justin Anderson
19.0,0.559,34.0,13.0,0.245,53.0,28.0,27.0,6.0,36.0,32.0,0.368,87.0,12.0,0.8,15.0,13.0,6.0,NBA,269.0,4.0,18.0,SF,89.0,2021-22,7.0,IND,6.0,40.0,0.443,Justin Anderson
62.0,0.574,108.0,8.0,0.19,42.0,20.0,23.0,37.0,81.0,70.0,0.467,150.0,24.0,0.727,33.0,54.0,2.0,NBA,471.0,25.0,65.0,C,172.0,2019-20,10.0,IND,28.0,106.0,0.493,Goga Bitadze
63.0,0.548,115.0,20.0,0.253,79.0,21.0,37.0,60.0,90.0,83.0,0.428,194.0,45.0,0.738,61.0,45.0,3.0,NBA,561.0,60.0,94.0,C,231.0,2020-21,9.0,IND,17.0,150.0,0.479,Goga Bitadze
108.0,0.628,172.0,23.0,0.288,80.0,22.0,55.0,42.0,98.0,131.0,0.52,252.0,64.0,0.681,94.0,50.0,16.0,NBA,729.0,79.0,107.0,C,349.0,2021-22,21.0,IND,46.0,177.0,0.565,Goga Bitadze
63.0,0.636,99.0,6.0,0.231,26.0,23.0,39.0,26.0,76.0,69.0,0.552,125.0,23.0,0.548,42.0,38.0,1.0,NBA,457.0,61.0,64.0,C,167.0,2022-23,16.0,TOT,22.0,137.0,0.576,Goga Bitadze
23.0,0.605,38.0,4.0,0.286,14.0,23.0,18.0,10.0,24.0,27.0,0.519,52.0,11.0,0.458,24.0,21.0,0.0,NBA,202.0,25.0,34.0,C,69.0,2022-23,9.0,IND,12.0,49.0,0.558,Goga Bitadze
40.0,0.656,61.0,2.0,0.167,12.0,23.0,21.0,16.0,52.0,42.0,0.575,73.0,12.0,0.667,18.0,17.0,1.0,NBA,255.0,36.0,30.0,C,98.0,2022-23,7.0,ORL,10.0,88.0,0.589,Goga Bitadze
10.0,0.476,21.0,3.0,0.2,15.0,21.0,7.0,1.0,17.0,13.0,0.361,36.0,8.0,0.8,10.0,19.0,0.0,NBA,135.0,9.0,18.0,SF,37.0,2019-20,4.0,TOR,7.0,26.0,0.403,Oshae Brissett
40.0,0.548,73.0,33.0,0.423,78.0,22.0,18.0,20.0,86.0,73.0,0.483,151.0,50.0,0.769,65.0,21.0,16.0,NBA,519.0,29.0,32.0,SF,229.0,2020-21,19.0,IND,10.0,115.0,0.593,Oshae Brissett
