SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2017-18,20.0,MIA,NBA,C,69.0,19.0,1368.0,4.6,8.9,0.512,0.0,0.2,0.0,4.6,8.8,0.523,3.4,4.7,0.721,3.1,6.9,10.0,2.7,0.8,1.1,1.7,3.6,12.6,Bam Adebayo
2018-19,21.0,MIA,NBA,C,82.0,28.0,1913.0,5.3,9.1,0.576,0.1,0.3,0.2,5.2,8.9,0.588,3.1,4.3,0.735,3.1,8.1,11.2,3.5,1.3,1.2,2.3,3.8,13.7,Bam Adebayo
2019-20,22.0,MIA,NBA,PF,72.0,72.0,2417.0,6.6,11.8,0.557,0.0,0.2,0.143,6.5,11.6,0.564,3.9,5.7,0.691,2.6,8.3,10.9,5.5,1.2,1.4,3.0,2.7,17.1,Bam Adebayo
2020-21,23.0,MIA,NBA,C,64.0,64.0,2143.0,7.7,13.4,0.57,0.0,0.1,0.25,7.6,13.3,0.573,4.8,5.9,0.799,2.4,7.2,9.6,5.8,1.3,1.1,2.8,2.4,20.1,Bam Adebayo
2021-22,24.0,MIA,NBA,C,56.0,56.0,1825.0,8.0,14.4,0.557,0.0,0.1,0.0,8.0,14.3,0.562,5.0,6.7,0.753,2.7,8.4,11.1,3.7,1.6,0.9,2.9,3.4,21.1,Bam Adebayo
2022-23,25.0,MIA,NBA,C,75.0,75.0,2598.0,8.3,15.4,0.54,0.0,0.2,0.083,8.3,15.3,0.545,4.5,5.6,0.806,2.5,7.0,9.5,3.3,1.2,0.8,2.6,2.9,21.2,Bam Adebayo
2011-12,22.0,CHI,NBA,SG,42.0,0.0,359.0,3.2,7.9,0.405,0.2,1.1,0.182,3.0,6.8,0.441,4.3,5.6,0.768,2.3,3.3,5.6,1.4,1.1,0.5,1.4,2.0,10.9,Jimmy Butler
2012-13,23.0,CHI,NBA,SF,82.0,20.0,2134.0,4.0,8.6,0.467,0.7,1.8,0.381,3.4,6.9,0.489,3.2,3.9,0.803,2.3,3.2,5.5,1.9,1.3,0.5,1.0,1.6,11.9,Jimmy Butler
2013-14,24.0,CHI,NBA,SG,67.0,67.0,2591.0,3.8,9.6,0.397,0.9,3.3,0.283,2.9,6.3,0.457,3.6,4.7,0.769,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2,Jimmy Butler
2014-15,25.0,CHI,NBA,SG,65.0,65.0,2513.0,6.0,13.1,0.462,1.0,2.8,0.378,5.0,10.3,0.484,5.5,6.6,0.834,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6,Jimmy Butler
2015-16,26.0,CHI,NBA,SG,67.0,67.0,2474.0,6.8,15.1,0.454,0.9,3.0,0.312,5.9,12.1,0.489,5.7,6.9,0.832,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4,Jimmy Butler
2016-17,27.0,CHI,NBA,SF,76.0,75.0,2809.0,7.3,16.0,0.455,1.2,3.2,0.367,6.1,12.9,0.477,7.5,8.7,0.865,1.7,4.4,6.0,5.3,1.8,0.4,2.0,1.4,23.3,Jimmy Butler
2017-18,28.0,MIN,NBA,SG,59.0,59.0,2164.0,7.3,15.3,0.474,1.2,3.3,0.35,6.1,12.0,0.509,6.0,7.1,0.854,1.3,3.9,5.2,4.8,1.9,0.4,1.8,1.3,21.7,Jimmy Butler
2018-19,29.0,TOT,NBA,"SF,SG",65.0,65.0,2185.0,6.9,14.9,0.462,1.1,3.2,0.347,5.8,11.7,0.494,5.1,6.0,0.855,2.0,3.6,5.6,4.3,2.0,0.6,1.6,1.8,20.0,Jimmy Butler
