SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
1990-91,21.0,DEN,NBA,PG,67.0,1505.0,0.413,0.474,0.432,0.488,0.24,0.32,0.425,0.487,0.857,0.765,0.448,0.534,0.097,0.32,0.099,0.082,87.0,89.0,75.0,87.0,112.0,84.0,30.0,121.0,-125.4,-182.5,Mahmoud Abdul-Rauf
1991-92,22.0,DEN,NBA,PG,81.0,1538.0,0.421,0.472,0.433,0.486,0.33,0.331,0.44,0.487,0.87,0.759,0.469,0.531,0.128,0.305,0.111,0.087,89.0,89.0,100.0,90.0,115.0,88.0,42.0,127.0,-79.9,-111.5,Mahmoud Abdul-Rauf
1992-93,23.0,DEN,NBA,PG,81.0,2710.0,0.45,0.473,0.465,0.489,0.355,0.336,0.475,0.491,0.935,0.754,0.515,0.536,0.165,0.323,0.14,0.104,95.0,95.0,106.0,97.0,124.0,96.0,51.0,134.0,-45.0,-65.6,Mahmoud Abdul-Rauf
1993-94,24.0,DEN,NBA,PG,80.0,2617.0,0.46,0.466,0.476,0.483,0.316,0.333,0.476,0.485,0.956,0.734,0.521,0.528,0.179,0.315,0.104,0.117,99.0,99.0,95.0,98.0,130.0,99.0,57.0,89.0,-23.2,-19.5,Mahmoud Abdul-Rauf
1994-95,25.0,DEN,NBA,PG,73.0,2082.0,0.47,0.466,0.492,0.491,0.386,0.359,0.511,0.5,0.885,0.737,0.543,0.543,0.155,0.332,0.214,0.188,101.0,100.0,108.0,102.0,120.0,100.0,47.0,114.0,22.3,-0.7,Mahmoud Abdul-Rauf
1995-96,26.0,DEN,NBA,PG,57.0,2029.0,0.434,0.462,0.454,0.486,0.392,0.367,0.497,0.499,0.93,0.74,0.535,0.542,0.164,0.329,0.324,0.2,94.0,93.0,107.0,100.0,126.0,99.0,50.0,162.0,-3.6,-15.1,Mahmoud Abdul-Rauf
1996-97,27.0,SAC,NBA,PG,75.0,2131.0,0.445,0.455,0.468,0.48,0.382,0.36,0.496,0.493,0.846,0.738,0.524,0.536,0.147,0.32,0.266,0.212,98.0,97.0,106.0,101.0,115.0,98.0,46.0,126.0,5.0,-22.9,Mahmoud Abdul-Rauf
1997-98,28.0,SAC,NBA,PG,31.0,530.0,0.377,0.45,0.405,0.47,0.161,0.346,0.386,0.478,1.0,0.737,0.405,0.524,0.059,0.33,0.114,0.159,84.0,86.0,47.0,81.0,136.0,77.0,18.0,71.0,-50.0,-66.2,Mahmoud Abdul-Rauf
2000-01,31.0,VAN,NBA,PG,41.0,486.0,0.488,0.443,0.5,0.461,0.286,0.354,0.496,0.473,0.759,0.748,0.514,0.518,0.118,0.309,0.057,0.17,110.0,108.0,81.0,105.0,101.0,99.0,38.0,33.0,11.4,-2.0,Mahmoud Abdul-Rauf
1996-97,20.0,VAN,NBA,PF,80.0,2802.0,0.453,0.455,0.457,0.48,0.259,0.36,0.456,0.493,0.746,0.738,0.518,0.536,0.428,0.32,0.022,0.212,100.0,95.0,72.0,92.0,101.0,97.0,134.0,11.0,-89.9,-51.1,Shareef Abdur-Rahim
1997-98,21.0,VAN,NBA,SF,82.0,2950.0,0.485,0.45,0.488,0.47,0.412,0.346,0.493,0.478,0.784,0.737,0.562,0.524,0.475,0.33,0.038,0.159,108.0,104.0,119.0,103.0,106.0,107.0,144.0,24.0,39.1,123.6,Shareef Abdur-Rahim
1998-99,22.0,VAN,NBA,SF,50.0,2021.0,0.432,0.437,0.438,0.457,0.306,0.339,0.438,0.466,0.841,0.728,0.53,0.511,0.492,0.33,0.04,0.168,99.0,96.0,90.0,94.0,115.0,104.0,149.0,24.0,-48.4,41.1,Shareef Abdur-Rahim
1999-00,23.0,VAN,NBA,SF,82.0,3223.0,0.465,0.449,0.478,0.468,0.302,0.353,0.477,0.478,0.809,0.75,0.547,0.523,0.431,0.308,0.075,0.167,104.0,102.0,86.0,100.0,108.0,105.0,140.0,45.0,-4.2,74.2,Shareef Abdur-Rahim
2000-01,24.0,VAN,NBA,SF,81.0,3241.0,0.472,0.443,0.487,0.461,0.188,0.354,0.477,0.473,0.834,0.748,0.549,0.518,0.415,0.309,0.05,0.17,107.0,106.0,53.0,101.0,112.0,106.0,134.0,29.0,9.5,95.3,Shareef Abdur-Rahim
2001-02,25.0,ATL,NBA,PF,77.0,2980.0,0.461,0.445,0.47,0.465,0.3,0.354,0.469,0.477,0.801,0.752,0.536,0.52,0.403,0.293,0.054,0.181,104.0,101.0,85.0,98.0,106.0,103.0,138.0,30.0,-20.7,46.9,Shareef Abdur-Rahim
2002-03,26.0,ATL,NBA,PF,81.0,3087.0,0.478,0.442,0.485,0.463,0.35,0.349,0.487,0.474,0.841,0.758,0.566,0.519,0.457,0.302,0.051,0.182,108.0,105.0,100.0,103.0,111.0,109.0,151.0,28.0,31.8,131.9,Shareef Abdur-Rahim
2003-04,27.0,TOT,NBA,PF,85.0,2684.0,0.475,0.439,0.482,0.46,0.265,0.347,0.48,0.471,0.869,0.752,0.557,0.516,0.407,0.303,0.032,0.187,108.0,105.0,76.0,102.0,116.0,108.0,134.0,17.0,17.9,101.0,Shareef Abdur-Rahim
2003-04,27.0,ATL,NBA,PF,53.0,1956.0,0.485,0.439,0.493,0.46,0.217,0.347,0.488,0.471,0.88,0.752,0.568,0.516,0.423,0.303,0.029,0.187,111.0,107.0,63.0,104.0,117.0,110.0,139.0,16.0,26.7,97.7,Shareef Abdur-Rahim
2003-04,27.0,POR,NBA,PF,32.0,728.0,0.447,0.439,0.451,0.46,0.364,0.347,0.455,0.471,0.832,0.752,0.522,0.516,0.36,0.303,0.042,0.187,102.0,98.0,105.0,96.0,111.0,101.0,119.0,22.0,-8.7,3.3,Shareef Abdur-Rahim
2004-05,28.0,POR,NBA,PF,54.0,1867.0,0.503,0.447,0.51,0.47,0.385,0.356,0.514,0.482,0.866,0.756,0.581,0.529,0.379,0.324,0.058,0.196,112.0,109.0,108.0,107.0,115.0,110.0,117.0,30.0,42.7,81.3,Shareef Abdur-Rahim
2005-06,29.0,SAC,NBA,PF,72.0,1961.0,0.525,0.454,0.536,0.478,0.227,0.358,0.529,0.49,0.784,0.745,0.588,0.536,0.44,0.333,0.035,0.202,116.0,112.0,63.0,108.0,105.0,110.0,132.0,17.0,49.7,79.0,Shareef Abdur-Rahim
2006-07,30.0,SAC,NBA,C,80.0,2015.0,0.474,0.458,0.484,0.485,0.15,0.358,0.476,0.496,0.726,0.752,0.524,0.541,0.358,0.327,0.031,0.213,103.0,100.0,42.0,96.0,97.0,97.0,109.0,14.0,-26.2,-26.7,Shareef Abdur-Rahim
2007-08,31.0,SAC,NBA,PF,6.0,51.0,0.214,0.457,0.214,0.484,0.0,0.362,0.214,0.497,1.0,0.755,0.317,0.54,0.286,0.306,0.0,0.222,47.0,44.0,0.0,43.0,132.0,59.0,93.0,0.0,-7.9,-7.0,Shareef Abdur-Rahim
1991-92,22.0,UTA,NBA,C,31.0,112.0,0.457,0.472,0.457,0.486,0.0,0.331,0.457,0.487,0.633,0.759,0.515,0.531,0.652,0.305,0.0,0.087,97.0,94.0,0.0,94.0,83.0,97.0,213.0,0.0,-2.8,-1.9,Isaac Austin
1992-93,23.0,UTA,NBA,C,46.0,306.0,0.446,0.473,0.45,0.489,0.0,0.336,0.446,0.491,0.659,0.754,0.491,0.536,0.393,0.323,0.009,0.104,94.0,92.0,0.0,91.0,87.0,92.0,122.0,9.0,-9.9,-11.9,Isaac Austin
1993-94,24.0,PHI,NBA,C,14.0,201.0,0.439,0.466,0.446,0.483,0.0,0.333,0.439,0.485,0.609,0.734,0.473,0.528,0.348,0.315,0.015,0.117,94.0,92.0,0.0,91.0,83.0,90.0,110.0,13.0,-6.1,-8.4,Isaac Austin
1996-97,27.0,MIA,NBA,C,82.0,1881.0,0.502,0.455,0.505,0.48,0.0,0.36,0.502,0.493,0.664,0.738,0.536,0.536,0.354,0.32,0.005,0.212,110.0,105.0,0.0,102.0,90.0,100.0,111.0,2.0,12.0,1.0,Isaac Austin
1997-98,28.0,TOT,NBA,C,78.0,2266.0,0.466,0.45,0.47,0.47,0.0,0.346,0.466,0.478,0.669,0.737,0.512,0.524,0.417,0.33,0.009,0.159,103.0,100.0,0.0,98.0,91.0,98.0,126.0,6.0,-20.8,-24.3,Isaac Austin
1997-98,28.0,MIA,NBA,C,52.0,1371.0,0.474,0.45,0.476,0.47,0.0,0.346,0.474,0.478,0.68,0.737,0.521,0.524,0.429,0.33,0.006,0.159,105.0,101.0,0.0,99.0,92.0,100.0,130.0,4.0,-4.6,-3.1,Isaac Austin
1997-98,28.0,LAC,NBA,C,26.0,895.0,0.454,0.45,0.461,0.47,0.0,0.346,0.454,0.478,0.652,0.737,0.497,0.524,0.398,0.33,0.015,0.159,101.0,98.0,0.0,95.0,88.0,95.0,121.0,9.0,-16.1,-21.2,Isaac Austin
1998-99,29.0,ORL,NBA,C,49.0,1259.0,0.408,0.437,0.41,0.457,0.286,0.339,0.411,0.466,0.669,0.728,0.457,0.511,0.347,0.33,0.015,0.168,93.0,90.0,84.0,88.0,92.0,89.0,105.0,9.0,-49.8,-57.0,Isaac Austin
1999-00,30.0,WAS,NBA,C,59.0,1173.0,0.429,0.449,0.431,0.468,0.25,0.353,0.43,0.478,0.686,0.75,0.481,0.523,0.389,0.308,0.011,0.167,96.0,92.0,71.0,90.0,91.0,92.0,126.0,7.0,-33.6,-34.1,Isaac Austin
2000-01,31.0,VAN,NBA,C,52.0,845.0,0.356,0.443,0.366,0.461,0.25,0.354,0.367,0.473,0.7,0.748,0.393,0.518,0.148,0.309,0.089,0.17,80.0,79.0,71.0,78.0,94.0,76.0,48.0,52.0,-57.3,-71.9,Isaac Austin
2001-02,32.0,MEM,NBA,C,21.0,307.0,0.391,0.445,0.404,0.465,0.0,0.354,0.391,0.477,1.0,0.752,0.405,0.52,0.043,0.293,0.033,0.181,88.0,87.0,0.0,82.0,133.0,78.0,15.0,18.0,-15.8,-21.6,Isaac Austin
1998-99,20.0,VAN,NBA,PG,50.0,1758.0,0.43,0.437,0.461,0.457,0.203,0.339,0.442,0.466,0.751,0.728,0.487,0.511,0.279,0.33,0.122,0.168,98.0,101.0,60.0,95.0,103.0,95.0,85.0,73.0,-28.3,-32.8,Mike Bibby
1999-00,21.0,VAN,NBA,PG,82.0,3155.0,0.445,0.449,0.466,0.468,0.363,0.353,0.483,0.478,0.78,0.75,0.521,0.523,0.242,0.308,0.206,0.167,99.0,100.0,103.0,101.0,104.0,100.0,79.0,123.0,9.0,-3.1,Mike Bibby
2000-01,22.0,VAN,NBA,PG,82.0,3190.0,0.454,0.443,0.478,0.461,0.379,0.354,0.5,0.473,0.761,0.748,0.525,0.518,0.162,0.309,0.246,0.17,102.0,104.0,107.0,106.0,102.0,101.0,53.0,145.0,63.8,17.0,Mike Bibby
2001-02,23.0,SAC,NBA,PG,80.0,2659.0,0.453,0.445,0.466,0.465,0.37,0.354,0.479,0.477,0.803,0.752,0.513,0.52,0.196,0.293,0.14,0.181,102.0,100.0,105.0,100.0,107.0,99.0,67.0,77.0,3.0,-15.3,Mike Bibby
2002-03,24.0,SAC,NBA,PG,55.0,1835.0,0.47,0.442,0.485,0.463,0.409,0.349,0.51,0.474,0.861,0.758,0.559,0.519,0.267,0.302,0.196,0.182,106.0,105.0,117.0,108.0,114.0,108.0,88.0,108.0,50.6,62.4,Mike Bibby
2003-04,25.0,SAC,NBA,PG,82.0,2980.0,0.45,0.439,0.479,0.46,0.392,0.347,0.514,0.471,0.815,0.752,0.564,0.516,0.319,0.303,0.323,0.187,103.0,104.0,113.0,109.0,108.0,109.0,105.0,173.0,99.6,128.7,Mike Bibby
2004-05,26.0,SAC,NBA,PG,80.0,3084.0,0.443,0.447,0.477,0.47,0.36,0.356,0.495,0.482,0.775,0.756,0.543,0.529,0.327,0.324,0.288,0.196,99.0,101.0,101.0,103.0,102.0,103.0,101.0,147.0,31.6,40.3,Mike Bibby
2005-06,27.0,SAC,NBA,PG,82.0,3167.0,0.432,0.454,0.458,0.478,0.386,0.358,0.501,0.49,0.849,0.745,0.554,0.536,0.292,0.333,0.36,0.202,95.0,96.0,108.0,102.0,114.0,103.0,88.0,178.0,31.7,57.7,Mike Bibby
2006-07,28.0,SAC,NBA,PG,82.0,2784.0,0.404,0.458,0.435,0.485,0.36,0.358,0.478,0.496,0.83,0.752,0.532,0.541,0.298,0.327,0.413,0.213,88.0,90.0,100.0,96.0,110.0,98.0,91.0,194.0,-42.5,-25.0,Mike Bibby
2007-08,29.0,TOT,NBA,PG,48.0,1573.0,0.411,0.457,0.437,0.484,0.375,0.362,0.488,0.497,0.78,0.755,0.515,0.54,0.166,0.306,0.411,0.222,90.0,90.0,104.0,98.0,103.0,95.0,54.0,185.0,-10.9,-32.1,Mike Bibby
2007-08,29.0,SAC,NBA,PG,15.0,473.0,0.406,0.457,0.412,0.484,0.393,0.362,0.469,0.497,0.742,0.755,0.494,0.54,0.161,0.306,0.318,0.222,89.0,85.0,109.0,94.0,98.0,91.0,53.0,143.0,-11.0,-19.2,Mike Bibby
