SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1990-91,21.0,DEN,NBA,PG,67.0,19.0,1505.0,10.0,24.1,0.413,0.6,2.4,0.24,9.4,21.7,0.432,2.0,2.3,0.857,0.8,2.1,2.9,4.9,1.3,0.1,2.6,3.6,22.5,Mahmoud Abdul-Rauf
1991-92,22.0,DEN,NBA,PG,81.0,11.0,1538.0,8.3,19.8,0.421,0.7,2.2,0.33,7.6,17.6,0.433,2.2,2.5,0.87,0.5,2.2,2.7,4.5,1.0,0.1,2.7,3.0,19.6,Mahmoud Abdul-Rauf
1992-93,23.0,DEN,NBA,PG,81.0,81.0,2710.0,8.4,18.7,0.45,0.9,2.6,0.355,7.5,16.1,0.465,2.9,3.1,0.935,0.7,2.3,3.0,4.6,1.1,0.1,2.5,2.4,20.6,Mahmoud Abdul-Rauf
1993-94,24.0,DEN,NBA,PG,80.0,78.0,2617.0,8.1,17.6,0.46,0.6,1.8,0.316,7.5,15.8,0.476,3.0,3.2,0.956,0.4,1.9,2.3,5.0,1.1,0.1,2.1,2.1,19.8,Mahmoud Abdul-Rauf
1994-95,25.0,DEN,NBA,PG,73.0,43.0,2082.0,8.2,17.4,0.47,1.4,3.7,0.386,6.7,13.7,0.492,2.4,2.7,0.885,0.6,1.8,2.4,4.5,1.3,0.2,2.1,2.2,20.1,Mahmoud Abdul-Rauf
1995-96,26.0,DEN,NBA,PG,57.0,53.0,2029.0,7.3,16.9,0.434,2.1,5.5,0.392,5.2,11.5,0.454,2.6,2.8,0.93,0.5,2.0,2.4,6.9,1.1,0.1,2.0,2.1,19.4,Mahmoud Abdul-Rauf
1996-97,27.0,SAC,NBA,PG,75.0,51.0,2131.0,6.9,15.6,0.445,1.6,4.2,0.382,5.4,11.5,0.468,1.9,2.3,0.846,0.3,1.8,2.1,3.2,0.9,0.1,2.0,2.9,17.4,Mahmoud Abdul-Rauf
1997-98,28.0,SAC,NBA,PG,31.0,0.0,530.0,7.0,18.5,0.377,0.3,2.1,0.161,6.7,16.4,0.405,1.1,1.1,1.0,0.4,2.1,2.5,3.9,1.1,0.1,1.3,2.1,15.4,Mahmoud Abdul-Rauf
2000-01,31.0,VAN,NBA,PG,41.0,0.0,486.0,8.9,18.2,0.488,0.3,1.0,0.286,8.6,17.2,0.5,1.6,2.1,0.759,0.4,1.5,1.9,5.6,0.7,0.1,1.9,3.7,19.7,Mahmoud Abdul-Rauf
1996-97,20.0,VAN,NBA,PF,80.0,71.0,2802.0,7.1,15.6,0.453,0.1,0.3,0.259,7.0,15.3,0.457,5.0,6.7,0.746,2.8,4.4,7.1,2.2,1.0,1.0,2.9,2.6,19.2,Shareef Abdur-Rahim
1997-98,21.0,VAN,NBA,SF,82.0,82.0,2950.0,8.0,16.4,0.485,0.3,0.6,0.412,7.7,15.8,0.488,6.1,7.8,0.784,2.8,4.3,7.1,2.6,1.1,0.9,3.1,2.5,22.3,Shareef Abdur-Rahim
1998-99,22.0,VAN,NBA,SF,50.0,50.0,2021.0,6.9,15.9,0.432,0.2,0.6,0.306,6.7,15.3,0.438,6.6,7.8,0.841,2.0,4.6,6.7,3.1,1.2,1.0,3.3,2.4,20.5,Shareef Abdur-Rahim
1999-00,23.0,VAN,NBA,SF,82.0,82.0,3223.0,6.6,14.3,0.465,0.3,1.1,0.302,6.3,13.2,0.478,5.0,6.2,0.809,2.4,6.8,9.2,3.0,1.0,1.0,2.8,2.7,18.6,Shareef Abdur-Rahim
2000-01,24.0,VAN,NBA,SF,81.0,81.0,3241.0,6.7,14.2,0.472,0.1,0.7,0.188,6.6,13.5,0.487,4.9,5.9,0.834,1.9,6.2,8.2,2.8,1.0,0.9,2.6,2.6,18.5,Shareef Abdur-Rahim
2001-02,25.0,ATL,NBA,PF,77.0,77.0,2980.0,7.2,15.7,0.461,0.3,0.8,0.3,7.0,14.8,0.47,5.1,6.3,0.801,2.4,6.0,8.4,2.9,1.2,1.0,3.0,2.6,19.8,Shareef Abdur-Rahim
2002-03,26.0,ATL,NBA,PF,81.0,81.0,3087.0,6.6,13.8,0.478,0.2,0.7,0.35,6.4,13.1,0.485,5.3,6.3,0.841,2.0,5.9,7.9,2.8,1.0,0.4,2.5,2.8,18.8,Shareef Abdur-Rahim
2003-04,27.0,TOT,NBA,PF,85.0,56.0,2684.0,6.7,14.1,0.475,0.1,0.5,0.265,6.6,13.7,0.482,5.0,5.8,0.869,2.5,6.0,8.6,2.3,0.9,0.5,2.5,3.0,18.6,Shareef Abdur-Rahim
