2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
393.0,0.432,909.0,24.0,0.24,100.0,21.0,206.0,4.0,87.0,417.0,0.413,1009.0,84.0,0.857,98.0,67.0,19.0,NBA,1505.0,34.0,149.0,PG,942.0,1990-91,55.0,DEN,110.0,121.0,0.425,Mahmoud Abdul-Rauf
325.0,0.433,751.0,31.0,0.33,94.0,22.0,192.0,4.0,92.0,356.0,0.421,845.0,94.0,0.87,108.0,81.0,11.0,NBA,1538.0,22.0,130.0,PG,837.0,1991-92,44.0,DEN,117.0,114.0,0.44,Mahmoud Abdul-Rauf
563.0,0.465,1210.0,70.0,0.355,197.0,23.0,344.0,8.0,174.0,633.0,0.45,1407.0,217.0,0.935,232.0,81.0,81.0,NBA,2710.0,51.0,179.0,PG,1553.0,1992-93,84.0,DEN,187.0,225.0,0.475,Mahmoud Abdul-Rauf
546.0,0.476,1146.0,42.0,0.316,133.0,24.0,362.0,10.0,141.0,588.0,0.46,1279.0,219.0,0.956,229.0,80.0,78.0,NBA,2617.0,27.0,150.0,PG,1437.0,1993-94,82.0,DEN,151.0,168.0,0.476,Mahmoud Abdul-Rauf
389.0,0.492,790.0,83.0,0.386,215.0,25.0,263.0,9.0,105.0,472.0,0.47,1005.0,138.0,0.885,156.0,73.0,43.0,NBA,2082.0,32.0,126.0,PG,1165.0,1994-95,77.0,DEN,119.0,137.0,0.511,Mahmoud Abdul-Rauf
293.0,0.454,646.0,121.0,0.392,309.0,26.0,389.0,3.0,112.0,414.0,0.434,955.0,146.0,0.93,157.0,57.0,53.0,NBA,2029.0,26.0,117.0,PG,1095.0,1995-96,64.0,DEN,115.0,138.0,0.497,Mahmoud Abdul-Rauf
317.0,0.468,678.0,94.0,0.382,246.0,27.0,189.0,6.0,106.0,411.0,0.445,924.0,115.0,0.846,136.0,75.0,51.0,NBA,2131.0,16.0,174.0,PG,1031.0,1996-97,56.0,SAC,119.0,122.0,0.496,Mahmoud Abdul-Rauf
98.0,0.405,242.0,5.0,0.161,31.0,28.0,58.0,1.0,31.0,103.0,0.377,273.0,16.0,1.0,16.0,31.0,0.0,NBA,530.0,6.0,31.0,PG,227.0,1997-98,16.0,SAC,19.0,37.0,0.386,Mahmoud Abdul-Rauf
116.0,0.5,232.0,4.0,0.286,14.0,31.0,76.0,1.0,20.0,120.0,0.488,246.0,22.0,0.759,29.0,41.0,0.0,NBA,486.0,5.0,50.0,PG,266.0,2000-01,9.0,VAN,26.0,25.0,0.496,Mahmoud Abdul-Rauf
543.0,0.457,1187.0,7.0,0.259,27.0,20.0,175.0,79.0,339.0,550.0,0.453,1214.0,387.0,0.746,519.0,80.0,71.0,NBA,2802.0,216.0,199.0,PF,1494.0,1996-97,79.0,VAN,225.0,555.0,0.456,Shareef Abdur-Rahim
632.0,0.488,1296.0,21.0,0.412,51.0,21.0,213.0,76.0,354.0,653.0,0.485,1347.0,502.0,0.784,640.0,82.0,82.0,NBA,2950.0,227.0,201.0,SF,1829.0,1997-98,89.0,VAN,257.0,581.0,0.493,Shareef Abdur-Rahim
375.0,0.438,857.0,11.0,0.306,36.0,22.0,172.0,55.0,260.0,386.0,0.432,893.0,369.0,0.841,439.0,50.0,50.0,NBA,2021.0,114.0,137.0,SF,1152.0,1998-99,69.0,VAN,186.0,374.0,0.438,Shareef Abdur-Rahim
565.0,0.478,1181.0,29.0,0.302,96.0,23.0,271.0,87.0,607.0,594.0,0.465,1277.0,446.0,0.809,551.0,82.0,82.0,NBA,3223.0,218.0,244.0,SF,1663.0,1999-00,89.0,VAN,249.0,825.0,0.477,Shareef Abdur-Rahim
592.0,0.487,1216.0,12.0,0.188,64.0,24.0,250.0,77.0,560.0,604.0,0.472,1280.0,443.0,0.834,531.0,81.0,81.0,NBA,3241.0,175.0,238.0,SF,1663.0,2000-01,90.0,VAN,231.0,735.0,0.477,Shareef Abdur-Rahim
577.0,0.47,1227.0,21.0,0.3,70.0,25.0,239.0,81.0,498.0,598.0,0.461,1297.0,419.0,0.801,523.0,77.0,77.0,NBA,2980.0,198.0,214.0,PF,1636.0,2001-02,98.0,ATL,250.0,696.0,0.469,Shareef Abdur-Rahim
545.0,0.485,1123.0,21.0,0.35,60.0,26.0,242.0,38.0,502.0,566.0,0.478,1183.0,455.0,0.841,541.0,81.0,81.0,NBA,3087.0,175.0,240.0,PF,1608.0,2002-03,87.0,ATL,212.0,677.0,0.487,Shareef Abdur-Rahim
492.0,0.482,1020.0,9.0,0.265,34.0,27.0,174.0,37.0,450.0,501.0,0.475,1054.0,373.0,0.869,429.0,85.0,56.0,NBA,2684.0,189.0,222.0,PF,1384.0,2003-04,68.0,TOT,184.0,639.0,0.48,Shareef Abdur-Rahim
378.0,0.493,767.0,5.0,0.217,23.0,27.0,127.0,19.0,354.0,383.0,0.485,790.0,294.0,0.88,334.0,53.0,53.0,NBA,1956.0,141.0,147.0,PF,1065.0,2003-04,44.0,ATL,131.0,495.0,0.488,Shareef Abdur-Rahim
114.0,0.451,253.0,4.0,0.364,11.0,27.0,47.0,18.0,96.0,118.0,0.447,264.0,79.0,0.832,95.0,32.0,3.0,NBA,728.0,48.0,75.0,PF,319.0,2003-04,24.0,POR,53.0,144.0,0.455,Shareef Abdur-Rahim
322.0,0.51,631.0,15.0,0.385,39.0,28.0,111.0,26.0,269.0,337.0,0.503,670.0,220.0,0.866,254.0,54.0,49.0,NBA,1867.0,123.0,150.0,PF,909.0,2004-05,49.0,POR,117.0,392.0,0.514,Shareef Abdur-Rahim
327.0,0.536,610.0,5.0,0.227,22.0,29.0,149.0,42.0,251.0,332.0,0.525,632.0,218.0,0.784,278.0,72.0,30.0,NBA,1961.0,106.0,227.0,PF,887.0,2005-06,48.0,SAC,108.0,357.0,0.529,Shareef Abdur-Rahim
307.0,0.484,634.0,3.0,0.15,20.0,30.0,109.0,40.0,276.0,310.0,0.474,654.0,170.0,0.726,234.0,80.0,45.0,NBA,2015.0,122.0,243.0,C,793.0,2006-07,53.0,SAC,116.0,398.0,0.476,Shareef Abdur-Rahim
3.0,0.214,14.0,0.0,0.0,0.0,31.0,4.0,0.0,4.0,3.0,0.214,14.0,4.0,1.0,4.0,6.0,0.0,NBA,51.0,6.0,9.0,PF,10.0,2007-08,1.0,SAC,1.0,10.0,0.214,Shareef Abdur-Rahim
21.0,0.457,46.0,0.0,0.0,0.0,22.0,5.0,2.0,24.0,21.0,0.457,46.0,19.0,0.633,30.0,31.0,0.0,NBA,112.0,11.0,20.0,C,61.0,1991-92,2.0,UTA,8.0,35.0,0.457,Isaac Austin
50.0,0.45,111.0,0.0,0.0,1.0,23.0,6.0,14.0,41.0,50.0,0.446,112.0,29.0,0.659,44.0,46.0,3.0,NBA,306.0,38.0,60.0,C,129.0,1992-93,8.0,UTA,23.0,79.0,0.446,Isaac Austin
29.0,0.446,65.0,0.0,0.0,1.0,24.0,17.0,10.0,44.0,29.0,0.439,66.0,14.0,0.609,23.0,14.0,0.0,NBA,201.0,25.0,29.0,C,72.0,1993-94,5.0,PHI,17.0,69.0,0.439,Isaac Austin
