# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
0.0,0.0,0.067,0.133,0.508,0.734,0.026,0.266,0.045,0.0,0.484,0.423,0.482,0.58,0.468,0.375,0.734,0.382,0.364,27.0,0.0,18.1,0.445,75.0,NBA,2131.0,PG,1996-97,SAC,Mahmoud Abdul-Rauf
0.0,0.0,0.051,0.183,0.608,0.886,0.044,0.114,0.0,0.0,0.5,0.36,0.422,0.633,0.405,0.25,0.6,0.161,0.0,28.0,0.0,17.5,0.377,31.0,NBA,530.0,PG,1997-98,SAC,Mahmoud Abdul-Rauf
0.0,0.0,0.028,0.171,0.695,0.943,0.049,0.057,0.071,0.0,0.571,0.571,0.497,0.543,0.5,0.25,0.5,0.286,0.0,31.0,0.0,17.7,0.488,41.0,NBA,486.0,PG,2000-01,VAN,Mahmoud Abdul-Rauf
85.0,0.0,0.495,0.144,0.148,0.978,0.19,0.022,0.111,0.075,0.529,0.354,0.367,0.573,0.457,0.42,0.714,0.259,0.333,20.0,1.0,9.7,0.453,80.0,NBA,2802.0,PF,1996-97,VAN,Shareef Abdur-Rahim
147.0,0.0,0.429,0.117,0.16,0.962,0.258,0.038,0.745,0.115,0.654,0.318,0.386,0.581,0.488,0.349,0.952,0.412,0.474,21.0,0.0,8.0,0.485,82.0,NBA,2950.0,SF,1997-98,VAN,Shareef Abdur-Rahim
62.0,0.0,0.334,0.135,0.159,0.96,0.331,0.04,0.667,0.074,0.557,0.388,0.366,0.536,0.438,0.372,0.909,0.306,0.333,22.0,1.0,8.7,0.432,50.0,NBA,2021.0,SF,1998-99,VAN,Shareef Abdur-Rahim
101.0,0.0,0.306,0.151,0.183,0.925,0.284,0.075,0.563,0.086,0.652,0.358,0.393,0.494,0.478,0.41,1.0,0.302,0.37,23.0,2.0,9.8,0.465,82.0,NBA,3223.0,SF,1999-00,VAN,Shareef Abdur-Rahim
84.0,0.0,0.28,0.128,0.27,0.95,0.273,0.05,0.406,0.073,0.693,0.415,0.423,0.672,0.487,0.372,0.917,0.188,0.154,24.0,2.0,10.1,0.472,81.0,NBA,3241.0,SF,2000-01,VAN,Shareef Abdur-Rahim
99.0,0.0,0.347,0.133,0.196,0.946,0.271,0.054,0.329,0.085,0.578,0.384,0.378,0.501,0.47,0.442,1.0,0.3,0.304,25.0,1.0,8.6,0.461,77.0,NBA,2980.0,PF,2001-02,ATL,Shareef Abdur-Rahim
93.0,0.0,0.317,0.139,0.221,0.949,0.272,0.051,0.217,0.079,0.632,0.424,0.383,0.538,0.485,0.429,1.0,0.35,0.538,26.0,1.0,9.0,0.478,81.0,NBA,3087.0,PF,2002-03,ATL,Shareef Abdur-Rahim
71.0,0.0,0.357,0.116,0.176,0.968,0.319,0.032,0.206,0.069,0.585,0.426,0.414,0.539,0.482,0.426,0.889,0.265,0.429,27.0,0.0,7.8,0.475,85.0,NBA,2684.0,PF,2003-04,TOT,Shareef Abdur-Rahim
52.0,0.0,0.351,0.132,0.18,0.971,0.309,0.029,0.174,0.068,0.581,0.452,0.43,0.54,0.493,0.447,0.8,0.217,0.0,27.0,0.0,7.9,0.485,53.0,NBA,1956.0,PF,2003-04,ATL,Shareef Abdur-Rahim
19.0,0.0,0.375,0.068,0.167,0.958,0.348,0.042,0.273,0.072,0.596,0.278,0.364,0.535,0.451,0.37,1.0,0.364,1.0,27.0,0.0,7.4,0.447,32.0,NBA,728.0,PF,2003-04,POR,Shareef Abdur-Rahim
63.0,0.0,0.397,0.101,0.193,0.942,0.251,0.058,0.308,0.1,0.632,0.412,0.45,0.621,0.51,0.405,1.0,0.385,0.583,28.0,0.0,8.1,0.503,54.0,NBA,1867.0,PF,2004-05,POR,Shareef Abdur-Rahim
65.0,0.0,0.392,0.071,0.212,0.965,0.29,0.035,0.182,0.111,0.657,0.4,0.455,0.535,0.536,0.464,1.0,0.227,0.25,29.0,0.0,7.9,0.525,72.0,NBA,1961.0,PF,2005-06,SAC,Shareef Abdur-Rahim
59.0,0.0,0.381,0.061,0.223,0.969,0.304,0.031,0.4,0.099,0.562,0.375,0.397,0.541,0.484,0.472,1.0,0.15,0.375,30.0,0.0,7.8,0.474,80.0,NBA,2015.0,C,2006-07,SAC,Shareef Abdur-Rahim
0.0,0.0,0.429,0.0,0.357,1.0,0.214,0.0,0.0,0.0,0.167,0.0,0.2,0.333,0.214,0.333,0.0,0.0,0.0,31.0,0.0,8.8,0.214,6.0,NBA,51.0,PF,2007-08,SAC,Shareef Abdur-Rahim
72.0,0.0,0.424,0.213,0.08,0.995,0.279,0.005,0.333,0.121,0.638,0.382,0.51,0.713,0.505,0.393,0.0,0.0,0.0,27.0,0.0,8.3,0.502,82.0,NBA,1881.0,C,1996-97,MIA,Isaac Austin
97.0,0.0,0.374,0.203,0.147,0.991,0.266,0.009,0.25,0.124,0.653,0.362,0.414,0.667,0.47,0.328,0.0,0.0,0.0,28.0,0.0,8.8,0.466,78.0,NBA,2266.0,C,1997-98,TOT,Isaac Austin
63.0,0.0,0.398,0.184,0.139,0.994,0.273,0.006,0.0,0.133,0.651,0.337,0.432,0.71,0.476,0.338,0.0,0.0,0.0,28.0,0.0,8.3,0.474,52.0,NBA,1371.0,C,1997-98,MIA,Isaac Austin
34.0,0.0,0.336,0.233,0.159,0.985,0.257,0.015,0.4,0.109,0.658,0.392,0.389,0.597,0.461,0.31,0.0,0.0,0.0,28.0,0.0,9.5,0.454,26.0,NBA,895.0,C,1997-98,LAC,Isaac Austin
30.0,0.0,0.294,0.236,0.263,0.985,0.192,0.015,0.143,0.082,0.564,0.336,0.378,0.667,0.41,0.31,1.0,0.286,1.0,29.0,0.0,11.0,0.408,49.0,NBA,1259.0,C,1998-99,ORL,Isaac Austin
23.0,0.0,0.256,0.219,0.247,0.989,0.267,0.011,0.5,0.068,0.556,0.312,0.494,0.68,0.431,0.351,1.0,0.25,0.5,30.0,0.0,10.1,0.429,59.0,NBA,1173.0,C,1999-00,WAS,Isaac Austin
8.0,0.0,0.178,0.111,0.522,0.911,0.1,0.089,0.458,0.033,0.521,0.267,0.369,0.822,0.366,0.185,1.0,0.25,0.182,31.0,0.0,14.4,0.356,52.0,NBA,845.0,C,2000-01,VAN,Isaac Austin
0.0,0.0,0.12,0.174,0.62,0.967,0.054,0.033,0.333,0.0,0.273,0.563,0.404,0.917,0.404,0.2,0.0,0.0,0.0,32.0,0.0,15.3,0.391,21.0,NBA,307.0,C,2001-02,MEM,Isaac Austin
3.0,0.0,0.155,0.139,0.431,0.878,0.152,0.122,0.081,0.005,0.638,0.381,0.475,0.331,0.461,0.315,0.8,0.203,0.167,20.0,3.0,14.7,0.43,50.0,NBA,1758.0,PG,1998-99,VAN,Mike Bibby
2.0,0.0,0.176,0.104,0.4,0.794,0.115,0.206,0.132,0.002,0.547,0.477,0.456,0.288,0.466,0.37,0.948,0.363,0.5,21.0,1.0,15.2,0.445,82.0,NBA,3155.0,PG,1999-00,VAN,Mike Bibby
0.0,0.0,0.103,0.119,0.445,0.754,0.086,0.246,0.165,0.0,0.58,0.37,0.493,0.482,0.478,0.43,0.917,0.379,0.34,22.0,0.0,17.0,0.454,82.0,NBA,3190.0,PG,2000-01,VAN,Mike Bibby
4.0,0.0,0.191,0.125,0.472,0.86,0.072,0.14,0.261,0.004,0.638,0.455,0.417,0.557,0.466,0.352,0.882,0.37,0.333,23.0,0.0,14.7,0.453,80.0,NBA,2659.0,PG,2001-02,SAC,Mike Bibby
1.0,0.0,0.207,0.091,0.417,0.804,0.089,0.196,0.467,0.001,0.628,0.422,0.438,0.579,0.485,0.435,0.946,0.409,0.422,24.0,2.0,14.8,0.47,55.0,NBA,1835.0,PG,2002-03,SAC,Mike Bibby
1.0,0.0,0.232,0.067,0.301,0.677,0.077,0.323,0.323,0.001,0.581,0.423,0.438,0.591,0.479,0.378,0.872,0.392,0.393,25.0,0.0,15.1,0.45,82.0,NBA,2980.0,PG,2003-04,SAC,Mike Bibby
0.0,0.0,0.184,0.051,0.392,0.712,0.085,0.288,0.159,0.0,0.677,0.375,0.405,0.464,0.477,0.435,0.84,0.36,0.397,26.0,0.0,16.1,0.443,80.0,NBA,3084.0,PG,2004-05,SAC,Mike Bibby
0.0,0.0,0.13,0.037,0.431,0.64,0.043,0.36,0.163,0.0,0.615,0.412,0.425,0.417,0.458,0.35,0.906,0.386,0.432,27.0,2.0,18.3,0.432,82.0,NBA,3167.0,PG,2005-06,SAC,Mike Bibby
0.0,0.0,0.108,0.04,0.389,0.587,0.051,0.413,0.121,0.0,0.524,0.447,0.419,0.413,0.435,0.356,0.89,0.36,0.397,28.0,0.0,18.9,0.404,82.0,NBA,2784.0,PG,2006-07,SAC,Mike Bibby
0.0,0.0,0.134,0.04,0.383,0.589,0.032,0.411,0.149,0.0,0.519,0.333,0.433,0.394,0.437,0.263,0.935,0.375,0.459,29.0,0.0,18.8,0.411,48.0,NBA,1573.0,PG,2007-08,TOT,Mike Bibby
0.0,0.0,0.188,0.057,0.401,0.682,0.036,0.318,0.262,0.0,0.583,0.364,0.377,0.389,0.412,0.0,0.958,0.393,0.375,29.0,0.0,16.9,0.406,15.0,NBA,473.0,PG,2007-08,SAC,Mike Bibby
