SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
1990-91,21.0,DEN,NBA,PG,67.0,19.0,1505.0,11.7,28.3,0.413,0.7,2.8,0.24,11.0,25.5,0.432,2.4,2.7,0.857,1.0,2.4,3.4,5.8,1.5,0.1,3.1,4.2,26.4,96.0,118.0,Mahmoud Abdul-Rauf
1991-92,22.0,DEN,NBA,PG,81.0,11.0,1538.0,11.3,26.8,0.421,1.0,3.0,0.33,10.3,23.8,0.433,3.0,3.4,0.87,0.7,2.9,3.6,6.1,1.4,0.1,3.7,4.1,26.5,99.0,113.0,Mahmoud Abdul-Rauf
1992-93,23.0,DEN,NBA,PG,81.0,81.0,2710.0,11.2,25.0,0.45,1.2,3.5,0.355,10.0,21.5,0.465,3.9,4.1,0.935,0.9,3.1,4.0,6.1,1.5,0.1,3.3,3.2,27.6,107.0,110.0,Mahmoud Abdul-Rauf
1993-94,24.0,DEN,NBA,PG,80.0,78.0,2617.0,11.2,24.4,0.46,0.8,2.5,0.316,10.4,21.9,0.476,4.2,4.4,0.956,0.5,2.7,3.2,6.9,1.6,0.2,2.9,2.9,27.4,109.0,107.0,Mahmoud Abdul-Rauf
1994-95,25.0,DEN,NBA,PG,73.0,43.0,2082.0,11.9,25.3,0.47,2.1,5.4,0.386,9.8,19.9,0.492,3.5,3.9,0.885,0.8,2.6,3.5,6.6,1.9,0.2,3.0,3.2,29.4,112.0,112.0,Mahmoud Abdul-Rauf
1995-96,26.0,DEN,NBA,PG,57.0,53.0,2029.0,10.6,24.5,0.434,3.1,7.9,0.392,7.5,16.6,0.454,3.7,4.0,0.93,0.7,2.9,3.5,10.0,1.6,0.1,3.0,3.0,28.1,114.0,112.0,Mahmoud Abdul-Rauf
1996-97,27.0,SAC,NBA,PG,75.0,51.0,2131.0,10.2,22.9,0.445,2.3,6.1,0.382,7.8,16.8,0.468,2.8,3.4,0.846,0.4,2.6,3.0,4.7,1.4,0.1,2.9,4.3,25.5,105.0,112.0,Mahmoud Abdul-Rauf
1997-98,28.0,SAC,NBA,PG,31.0,0.0,530.0,10.1,26.8,0.377,0.5,3.0,0.161,9.6,23.8,0.405,1.6,1.6,1.0,0.6,3.0,3.6,5.7,1.6,0.1,1.9,3.0,22.3,90.0,110.0,Mahmoud Abdul-Rauf
2000-01,31.0,VAN,NBA,PG,41.0,0.0,486.0,12.9,26.5,0.488,0.4,1.5,0.286,12.5,25.0,0.5,2.4,3.1,0.759,0.5,2.2,2.7,8.2,1.0,0.1,2.8,5.4,28.7,104.0,111.0,Mahmoud Abdul-Rauf
1996-97,20.0,VAN,NBA,PF,80.0,71.0,2802.0,10.7,23.5,0.453,0.1,0.5,0.259,10.5,23.0,0.457,7.5,10.1,0.746,4.2,6.6,10.7,3.4,1.5,1.5,4.4,3.9,28.9,102.0,112.0,Shareef Abdur-Rahim
1997-98,21.0,VAN,NBA,SF,82.0,82.0,2950.0,11.5,23.8,0.485,0.4,0.9,0.412,11.2,22.9,0.488,8.9,11.3,0.784,4.0,6.3,10.3,3.8,1.6,1.3,4.5,3.6,32.3,109.0,112.0,Shareef Abdur-Rahim
1998-99,22.0,VAN,NBA,SF,50.0,50.0,2021.0,10.3,23.8,0.432,0.3,1.0,0.306,10.0,22.9,0.438,9.8,11.7,0.841,3.0,6.9,10.0,4.6,1.8,1.5,5.0,3.7,30.7,104.0,107.0,Shareef Abdur-Rahim
1999-00,23.0,VAN,NBA,SF,82.0,82.0,3223.0,9.7,20.9,0.465,0.5,1.6,0.302,9.3,19.3,0.478,7.3,9.0,0.809,3.6,9.9,13.5,4.4,1.5,1.4,4.1,4.0,27.2,108.0,106.0,Shareef Abdur-Rahim
2000-01,24.0,VAN,NBA,SF,81.0,81.0,3241.0,9.8,20.7,0.472,0.2,1.0,0.188,9.6,19.6,0.487,7.2,8.6,0.834,2.8,9.0,11.9,4.0,1.5,1.2,3.7,3.8,26.9,106.0,104.0,Shareef Abdur-Rahim
2001-02,25.0,ATL,NBA,PF,77.0,77.0,2980.0,10.5,22.7,0.461,0.4,1.2,0.3,10.1,21.5,0.47,7.3,9.2,0.801,3.5,8.7,12.2,4.2,1.7,1.4,4.4,3.8,28.7,105.0,105.0,Shareef Abdur-Rahim
2002-03,26.0,ATL,NBA,PF,81.0,81.0,3087.0,9.7,20.2,0.478,0.4,1.0,0.35,9.3,19.2,0.485,7.8,9.2,0.841,3.0,8.6,11.6,4.1,1.5,0.6,3.6,4.1,27.5,111.0,106.0,Shareef Abdur-Rahim
