SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2020-21,19.0,CHO,NBA,PG,51.0,1469.0,0.436,0.466,0.489,0.53,0.352,0.367,0.504,0.538,0.758,0.778,0.539,0.572,0.246,0.247,0.388,0.392,94.0,92.0,96.0,94.0,97.0,94.0,99.0,99.0,-45.0,-48.5,LaMelo Ball
2021-22,20.0,CHO,NBA,PG,75.0,2422.0,0.429,0.461,0.462,0.533,0.389,0.354,0.517,0.532,0.872,0.775,0.554,0.566,0.194,0.248,0.451,0.399,93.0,87.0,110.0,97.0,113.0,98.0,78.0,113.0,-37.5,-32.6,LaMelo Ball
2022-23,21.0,CHO,NBA,PG,36.0,1268.0,0.411,0.475,0.45,0.548,0.376,0.361,0.51,0.545,0.836,0.782,0.541,0.581,0.169,0.266,0.531,0.387,86.0,82.0,104.0,94.0,107.0,93.0,64.0,137.0,-50.3,-62.6,LaMelo Ball
2011-12,19.0,CHA,NBA,C,63.0,1455.0,0.464,0.448,0.464,0.477,0.0,0.349,0.464,0.487,0.483,0.752,0.48,0.527,0.514,0.276,0.0,0.226,104.0,97.0,0.0,95.0,64.0,91.0,186.0,0.0,-12.9,-32.4,Bismack Biyombo
2012-13,20.0,CHA,NBA,C,80.0,2186.0,0.451,0.453,0.451,0.483,0.0,0.359,0.451,0.496,0.521,0.753,0.472,0.535,0.41,0.27,0.0,0.243,100.0,93.0,0.0,91.0,69.0,88.0,152.0,0.0,-31.5,-50.8,Bismack Biyombo
2013-14,21.0,CHA,NBA,C,77.0,1072.0,0.611,0.454,0.611,0.488,0.0,0.36,0.611,0.501,0.517,0.756,0.606,0.541,0.618,0.284,0.0,0.259,134.0,125.0,0.0,122.0,68.0,112.0,217.0,0.0,31.7,23.9,Bismack Biyombo
2014-15,22.0,CHO,NBA,C,64.0,1243.0,0.543,0.449,0.543,0.485,0.0,0.35,0.543,0.496,0.583,0.75,0.578,0.534,0.941,0.273,0.0,0.268,121.0,112.0,0.0,110.0,78.0,108.0,344.0,0.0,17.5,23.0,Bismack Biyombo
2015-16,23.0,TOR,NBA,C,82.0,1808.0,0.542,0.452,0.544,0.491,0.0,0.354,0.542,0.502,0.628,0.757,0.586,0.541,0.785,0.276,0.003,0.285,120.0,111.0,0.0,108.0,83.0,108.0,284.0,1.0,22.6,34.6,Bismack Biyombo
2016-17,24.0,ORL,NBA,C,81.0,1793.0,0.528,0.457,0.528,0.503,0.0,0.358,0.528,0.514,0.534,0.772,0.546,0.552,0.69,0.271,0.0,0.316,115.0,105.0,0.0,103.0,69.0,99.0,255.0,0.0,9.7,-5.2,Bismack Biyombo
2017-18,25.0,ORL,NBA,C,82.0,1495.0,0.52,0.46,0.521,0.51,0.0,0.362,0.52,0.521,0.65,0.767,0.556,0.556,0.446,0.252,0.003,0.337,113.0,102.0,0.0,100.0,85.0,100.0,177.0,1.0,-0.9,-0.4,Bismack Biyombo
2018-19,26.0,CHO,NBA,C,54.0,783.0,0.571,0.461,0.571,0.52,0.0,0.355,0.571,0.524,0.637,0.766,0.602,0.56,0.583,0.259,0.0,0.359,124.0,110.0,0.0,109.0,83.0,108.0,226.0,0.0,14.5,16.6,Bismack Biyombo
2019-20,27.0,CHO,NBA,C,53.0,1029.0,0.543,0.46,0.543,0.524,0.0,0.358,0.543,0.529,0.603,0.773,0.57,0.565,0.543,0.26,0.0,0.384,118.0,104.0,0.0,103.0,78.0,101.0,209.0,0.0,8.0,4.0,Bismack Biyombo
2020-21,28.0,CHO,NBA,C,66.0,1349.0,0.587,0.466,0.589,0.53,0.0,0.367,0.587,0.538,0.448,0.778,0.574,0.572,0.434,0.247,0.004,0.392,126.0,111.0,0.0,109.0,58.0,100.0,176.0,1.0,23.6,1.4,Bismack Biyombo
2021-22,29.0,PHO,NBA,C,36.0,506.0,0.593,0.461,0.593,0.533,0.0,0.354,0.593,0.532,0.535,0.775,0.596,0.566,0.49,0.248,0.0,0.399,129.0,111.0,0.0,112.0,69.0,105.0,197.0,0.0,17.8,10.5,Bismack Biyombo
2022-23,30.0,PHO,NBA,C,61.0,874.0,0.578,0.475,0.578,0.548,0.0,0.361,0.578,0.545,0.357,0.782,0.555,0.581,0.34,0.266,0.0,0.387,122.0,105.0,0.0,106.0,46.0,96.0,128.0,0.0,13.4,-12.3,Bismack Biyombo
2018-19,20.0,CHO,NBA,SF,80.0,1696.0,0.464,0.461,0.553,0.52,0.325,0.355,0.527,0.524,0.753,0.766,0.548,0.56,0.151,0.259,0.391,0.359,101.0,106.0,92.0,101.0,98.0,98.0,58.0,109.0,3.3,-12.8,Miles Bridges
2019-20,21.0,CHO,NBA,SF,65.0,1995.0,0.424,0.46,0.486,0.524,0.33,0.358,0.489,0.529,0.809,0.773,0.52,0.565,0.174,0.26,0.398,0.384,92.0,93.0,92.0,93.0,105.0,92.0,67.0,104.0,-59.4,-72.6,Miles Bridges
2020-21,22.0,CHO,NBA,PF,66.0,1932.0,0.503,0.466,0.593,0.53,0.4,0.367,0.596,0.538,0.867,0.778,0.625,0.572,0.182,0.247,0.466,0.392,108.0,112.0,109.0,111.0,112.0,109.0,74.0,119.0,72.8,71.8,Miles Bridges
2021-22,23.0,CHO,NBA,PF,80.0,2837.0,0.491,0.461,0.59,0.533,0.331,0.354,0.554,0.532,0.802,0.775,0.593,0.566,0.274,0.248,0.383,0.399,106.0,111.0,94.0,104.0,104.0,105.0,111.0,96.0,55.1,72.9,Miles Bridges
2020-21,19.0,CHO,NBA,C,19.0,115.0,0.5,0.466,0.586,0.53,0.143,0.367,0.514,0.538,0.818,0.778,0.563,0.572,0.306,0.247,0.194,0.392,107.0,111.0,39.0,96.0,105.0,98.0,124.0,50.0,-1.7,-0.7,Vernon Carey Jr.
