DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2012-11-02,27-227,NYK,HOME,MIA,W (+20),1,20:21,3,7,.429,1,2,.500,0,0,,1,4,5,3,1,0,0,1,7,7.9,+8,Ronnie Brewer
2012-11-04,27-229,NYK,HOME,PHI,W (+16),1,25:48,4,9,.444,1,3,.333,0,2,.000,2,3,5,1,1,0,1,1,9,6.1,+12,Ronnie Brewer
2012-11-05,27-230,NYK,AWAY,PHI,W (+22),1,32:41,5,8,.625,3,4,.750,0,0,,0,10,10,0,1,0,0,0,13,13.4,+16,Ronnie Brewer
2012-11-09,27-234,NYK,HOME,DAL,W (+10),1,37:13,4,10,.400,2,4,.500,3,5,.600,4,4,8,2,2,1,0,2,13,14.1,+19,Ronnie Brewer
2012-11-13,27-238,NYK,AWAY,ORL,W (+10),1,17:28,1,3,.333,0,1,.000,1,2,.500,1,2,3,1,0,0,1,1,3,1.5,0,Ronnie Brewer
2012-11-15,27-240,NYK,AWAY,SAS,W (+4),1,18:25,4,8,.500,1,3,.333,0,2,.000,1,2,3,1,1,0,0,0,9,7.2,+6,Ronnie Brewer
2012-11-16,27-241,NYK,AWAY,MEM,L (-10),1,21:15,3,5,.600,0,1,.000,0,0,,0,0,0,1,1,0,0,1,6,5.0,-9,Ronnie Brewer
2012-11-18,27-243,NYK,HOME,IND,W (+12),1,22:37,4,7,.571,0,1,.000,0,0,,3,3,6,2,0,0,1,2,8,7.3,+17,Ronnie Brewer
2012-11-20,27-245,NYK,AWAY,NOH,W (+22),1,23:19,2,5,.400,2,5,.400,4,7,.571,0,1,1,0,0,0,0,2,10,5.6,+17,Ronnie Brewer
2012-11-21,27-246,NYK,AWAY,DAL,L (-3),1,21:58,1,3,.333,1,1,1.000,1,2,.500,0,0,0,1,0,0,0,2,4,1.8,-2,Ronnie Brewer
2012-11-23,27-248,NYK,AWAY,HOU,L (-28),1,15:16,2,3,.667,0,0,,0,0,,1,1,2,0,1,0,0,0,4,4.7,-15,Ronnie Brewer
2012-11-25,27-250,NYK,HOME,DET,W (+21),1,13:59,1,2,.500,0,1,.000,0,0,,1,1,2,0,3,1,0,1,2,5.3,-13,Ronnie Brewer
2012-11-26,27-251,NYK,AWAY,BRK,L (-7),1,19:07,1,6,.167,1,3,.333,0,0,,1,4,5,2,1,0,0,1,3,3.1,+3,Ronnie Brewer
