SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2013-14,24.0,TOT,NBA,C,31.0,6.0,390.0,3.5,7.7,0.458,0.0,0.0,0.0,3.5,7.7,0.458,1.9,3.0,0.656,3.5,8.2,11.7,0.5,0.6,2.0,1.7,6.1,9.0,Dewayne Dedmon
2013-14,24.0,GSW,NBA,C,4.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,Dewayne Dedmon
2013-14,24.0,PHI,NBA,C,11.0,0.0,150.0,3.6,7.0,0.517,0.0,0.0,0.0,3.6,7.0,0.517,1.7,3.1,0.538,2.6,9.1,11.8,0.7,0.0,2.2,2.2,6.7,8.9,Dewayne Dedmon
2013-14,24.0,ORL,NBA,C,16.0,6.0,234.0,3.5,8.2,0.434,0.0,0.0,0.0,3.5,8.2,0.434,2.0,2.6,0.765,4.2,7.8,12.0,0.3,1.1,2.0,1.4,5.7,9.1,Dewayne Dedmon
2014-15,25.0,ORL,NBA,C,59.0,15.0,845.0,3.9,6.9,0.562,0.0,0.0,0.0,3.9,6.9,0.565,1.4,2.7,0.531,5.0,7.5,12.6,0.4,0.7,2.1,2.2,6.0,9.2,Dewayne Dedmon
2015-16,26.0,ORL,NBA,C,58.0,20.0,705.0,5.1,9.0,0.559,0.0,0.0,0.0,5.1,9.0,0.559,2.9,3.9,0.75,3.4,8.2,11.6,0.7,1.1,2.3,1.6,5.6,13.0,Dewayne Dedmon
2016-17,27.0,SAS,NBA,C,76.0,37.0,1330.0,4.4,7.0,0.622,0.0,0.0,0.0,4.4,7.0,0.622,1.8,2.5,0.699,3.5,9.9,13.4,1.2,1.0,1.7,1.7,4.9,10.5,Dewayne Dedmon
2017-18,28.0,ATL,NBA,C,62.0,46.0,1542.0,5.8,11.1,0.524,1.2,3.3,0.355,4.7,7.8,0.595,1.6,2.0,0.779,2.3,9.1,11.4,2.1,0.9,1.2,2.0,3.8,14.4,Dewayne Dedmon
2018-19,29.0,ATL,NBA,C,64.0,52.0,1609.0,5.8,11.8,0.492,1.9,4.9,0.382,3.9,6.9,0.57,2.1,2.5,0.814,2.3,8.4,10.7,2.0,1.5,1.6,1.9,4.8,15.5,Dewayne Dedmon
2019-20,30.0,TOT,NBA,C,44.0,18.0,774.0,4.7,11.9,0.4,1.0,5.0,0.206,3.7,6.9,0.541,1.4,1.7,0.833,2.8,8.8,11.6,1.0,1.2,1.9,2.7,6.2,11.9,Dewayne Dedmon
2019-20,30.0,SAC,NBA,C,34.0,10.0,541.0,4.6,11.4,0.404,0.9,4.7,0.197,3.7,6.7,0.55,1.5,1.9,0.821,3.1,8.1,11.1,1.0,1.0,1.7,3.1,6.2,11.6,Dewayne Dedmon
2019-20,30.0,ATL,NBA,C,10.0,8.0,233.0,5.1,13.0,0.393,1.2,5.6,0.222,3.9,7.4,0.521,1.1,1.2,0.875,2.2,10.5,12.7,1.1,1.5,2.3,1.5,6.2,12.5,Dewayne Dedmon
2020-21,31.0,MIA,NBA,C,16.0,0.0,210.0,7.9,11.1,0.708,0.2,0.9,0.2,7.7,10.3,0.75,3.4,4.6,0.741,4.8,9.9,14.7,2.1,1.5,1.0,2.2,6.2,19.4,Dewayne Dedmon
2021-22,32.0,MIA,NBA,C,67.0,15.0,1065.0,5.5,9.8,0.566,0.6,1.6,0.404,4.9,8.2,0.597,2.5,3.4,0.75,3.5,9.5,13.0,1.6,0.8,1.4,2.4,5.9,14.3,Dewayne Dedmon
2022-23,33.0,TOT,NBA,C,38.0,1.0,426.0,6.5,12.8,0.51,1.0,3.3,0.308,5.5,9.5,0.58,2.8,4.1,0.673,2.9,8.5,11.3,2.2,0.8,1.6,2.1,6.3,16.8,Dewayne Dedmon
2022-23,33.0,MIA,NBA,C,30.0,0.0,350.0,6.6,13.3,0.496,1.1,3.8,0.297,5.5,9.5,0.576,3.3,4.5,0.727,2.9,8.3,11.2,1.6,0.7,1.4,2.0,6.3,17.6,Dewayne Dedmon
2022-23,33.0,PHI,NBA,C,8.0,1.0,76.0,6.2,10.4,0.591,0.5,0.9,0.5,5.7,9.5,0.6,0.5,2.4,0.2,2.8,9.0,11.8,4.7,0.9,2.4,2.8,6.6,13.3,Dewayne Dedmon
2012-13,20.0,DEN,NBA,SG,38.0,4.0,428.0,6.3,12.8,0.493,1.9,4.5,0.407,4.5,8.2,0.541,2.5,3.3,0.769,0.5,2.4,2.9,3.7,1.6,0.1,2.7,5.5,17.0,Evan Fournier
