PLAYER,BIRTH_DATE
Lou Amundson,1982-12-07
Marco Belinelli,1986-03-25
Carlos Boozer,1981-11-20
Jimmy Butler,1989-09-14
Daequan Cook,1987-04-28
Luol Deng,1985-04-16
Taj Gibson,1985-06-24
Richard Hamilton,1978-02-14
Kirk Hinrich,1981-01-02
Nazr Mohammed,1977-09-05
Joakim Noah,1985-02-25
Vladimir Radmanović,1980-11-19
Nate Robinson,1984-05-31
Marquis Teague,1993-02-28
Malcolm Thomas,1988-11-08
