SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2001-02,21.0,NJN,NBA,SG,35.0,196.0,0.318,0.445,0.324,0.465,0.294,0.354,0.34700000000000003,0.47700000000000004,0.5,0.752,0.358,0.52,0.11800000000000001,0.293,0.2,0.18100000000000002,71.0,70.0,83.0,73.0,66.0,69.0,40.0,110.0,-22.1,-29.0,Brandon Armstrong
2002-03,22.0,NJN,NBA,SG,17.0,69.0,0.33299999999999996,0.442,0.381,0.46299999999999997,0.16699999999999998,0.349,0.35200000000000004,0.474,0.833,0.758,0.405,0.519,0.222,0.302,0.222,0.182,75.0,82.0,48.0,74.0,110.0,78.0,73.0,122.0,-6.6,-6.8,Brandon Armstrong
2003-04,23.0,NJN,NBA,SG,56.0,434.0,0.371,0.439,0.374,0.46,0.365,0.34700000000000003,0.426,0.47100000000000003,0.5,0.752,0.42700000000000005,0.516,0.023,0.303,0.297,0.187,85.0,81.0,105.0,90.0,67.0,83.0,8.0,159.0,-15.9,-31.5,Brandon Armstrong
1994-95,27.0,NJN,NBA,PG,53.0,1021.0,0.38,0.466,0.42200000000000004,0.491,0.32799999999999996,0.359,0.45299999999999996,0.5,0.753,0.737,0.495,0.5429999999999999,0.262,0.332,0.44799999999999995,0.188,82.0,86.0,91.0,91.0,102.0,91.0,79.0,239.0,-25.9,-29.8,Chris Childs
1995-96,28.0,NJN,NBA,PG,78.0,2408.0,0.41600000000000004,0.462,0.441,0.486,0.36700000000000005,0.36700000000000005,0.478,0.499,0.852,0.74,0.5489999999999999,0.542,0.391,0.32899999999999996,0.33299999999999996,0.2,90.0,91.0,100.0,96.0,115.0,101.0,119.0,166.0,-33.0,13.7,Chris Childs
1996-97,29.0,NYK,NBA,PG,65.0,2076.0,0.414,0.455,0.429,0.48,0.387,0.36,0.48200000000000004,0.493,0.758,0.738,0.526,0.536,0.292,0.32,0.355,0.212,91.0,89.0,107.0,98.0,103.0,98.0,91.0,168.0,-10.8,-11.5,Chris Childs
1997-98,30.0,NYK,NBA,PG,68.0,1599.0,0.42100000000000004,0.45,0.457,0.47,0.31,0.34600000000000003,0.45899999999999996,0.478,0.825,0.737,0.524,0.524,0.35600000000000004,0.33,0.24600000000000002,0.159,93.0,97.0,90.0,96.0,112.0,100.0,108.0,154.0,-13.5,0.3,Chris Childs
1998-99,31.0,NYK,NBA,PG,48.0,1297.0,0.42700000000000005,0.43700000000000006,0.451,0.457,0.38299999999999995,0.33899999999999997,0.494,0.466,0.821,0.728,0.544,0.511,0.292,0.33,0.35200000000000004,0.168,98.0,99.0,113.0,106.0,113.0,106.0,89.0,209.0,15.4,19.8,Chris Childs
1999-00,32.0,NYK,NBA,PG,71.0,1675.0,0.409,0.449,0.431,0.46799999999999997,0.35600000000000004,0.353,0.461,0.478,0.797,0.75,0.491,0.523,0.165,0.308,0.29100000000000004,0.16699999999999998,91.0,92.0,101.0,96.0,106.0,94.0,54.0,174.0,-12.4,-24.4,Chris Childs
2000-01,33.0,TOT,NBA,PG,77.0,1859.0,0.40299999999999997,0.44299999999999995,0.45,0.461,0.302,0.354,0.451,0.473,0.845,0.748,0.494,0.518,0.212,0.309,0.316,0.17,91.0,98.0,85.0,95.0,113.0,95.0,69.0,186.0,-14.8,-17.3,Chris Childs
