PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jaxson Hayes,2007-04-22,25-256,WAS,AWAY,CLE,L (-15),1,40:05,6,15,0.4,2,5,0.4,4,5,0.8,1,1,2,2,0,0,0,3,18,10.7,-11
Jaxson Hayes,2007-04-25,25-259,WAS,AWAY,CLE,L (-7),1,33:03,2,13,0.154,1,4,0.25,0,0,,2,2,4,1,2,1,0,2,5,1.3,-10
Jaxson Hayes,2007-04-28,25-262,WAS,HOME,CLE,L (-6),1,39:53,6,13,0.462,3,6,0.5,0,0,,1,3,4,0,0,0,0,4,15,8.3,3
Jaxson Hayes,2007-04-30,25-264,WAS,HOME,CLE,L (-7),1,25:46,1,5,0.2,1,4,0.25,2,2,1.0,0,4,4,1,0,0,0,3,5,2.6,2
Jaxson Hayes,2008-04-20,26-255,DET,HOME,PHI,L (-4),0,5:17,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+6
Jaxson Hayes,2008-04-23,26-258,DET,HOME,PHI,W (+17),0,9:13,3,7,.429,0,0,,0,0,,0,0,0,0,0,0,1,2,6,0.5,-4
Jaxson Hayes,2008-04-25,26-260,DET,AWAY,PHI,L (-20),0,9:13,1,7,.143,1,4,.250,0,0,,1,2,3,0,1,1,1,0,3,0.5,0
Jaxson Hayes,2008-04-27,26-262,DET,AWAY,PHI,W (+9),0,2:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-2
Jaxson Hayes,2008-04-29,26-264,DET,HOME,PHI,W (+17),0,2:24,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,0
Jaxson Hayes,2008-05-01,26-266,DET,AWAY,PHI,W (+23),0,10:41,2,3,.667,2,3,.667,0,0,,1,2,3,1,0,0,1,2,6,4.9,-6
Jaxson Hayes,2008-05-03,26-268,DET,HOME,ORL,W (+19),0,3:59,1,4,.250,0,2,.000,0,0,,1,3,4,0,0,0,0,0,2,1.2,-3
Jaxson Hayes,2008-05-07,26-272,DET,AWAY,ORL,L (-25),0,7:22,0,2,.000,0,1,.000,0,0,,1,3,4,1,0,0,0,1,0,0.5,-7
Jaxson Hayes,2008-05-10,26-275,DET,AWAY,ORL,W (+1),0,4:13,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,1.6,-8
Jaxson Hayes,2008-05-13,26-278,DET,HOME,ORL,W (+5),0,2:04,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6
Jaxson Hayes,2008-05-26,26-291,DET,HOME,BOS,W (+19),0,3:43,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,0,2,3,1.9,+3
Eric Maynor,2011-04-17,23-310,OKC,HOME,DEN,W (+4),0,11:32,5,7,0.714,2,3,0.667,0,0,,0,2,2,1,1,0,1,0,12,10.4,8
Eric Maynor,2011-04-20,23-313,OKC,HOME,DEN,W (+17),0,15:02,1,6,0.167,0,2,0.0,1,2,0.5,0,1,1,5,1,0,0,0,3,3.6,-4
Eric Maynor,2011-04-23,23-316,OKC,AWAY,DEN,W (+3),0,11:45,0,3,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,0,-1.1,-11
Eric Maynor,2011-04-25,23-318,OKC,AWAY,DEN,L (-3),0,8:48,2,3,0.667,0,0,,1,2,0.5,0,1,1,1,0,0,0,1,5,3.9,-7
Eric Maynor,2011-04-27,23-320,OKC,HOME,DEN,W (+3),0,12:03,3,7,0.429,1,3,0.333,2,2,1.0,0,1,1,2,0,0,3,1,9,3.6,-1
Eric Maynor,2011-05-01,23-324,OKC,HOME,MEM,L (-13),0,10:08,0,3,0.0,0,2,0.0,3,4,0.75,1,0,1,3,2,0,2,1,3,2.9,-7
Eric Maynor,2011-05-03,23-326,OKC,HOME,MEM,W (+9),0,15:28,6,7,0.857,3,4,0.75,0,0,,0,1,1,2,3,0,2,1,15,14.8,9
Eric Maynor,2011-05-07,23-330,OKC,AWAY,MEM,L (-8),0,10:05,0,3,0.0,0,0,,2,2,1.0,1,0,1,2,0,0,0,0,2,2.0,-8
Eric Maynor,2011-05-09,23-332,OKC,AWAY,MEM,W (+10),0,11:38,1,4,0.25,1,1,1.0,0,0,,1,1,2,1,0,0,1,2,3,0.5,-2
Eric Maynor,2011-05-11,23-334,OKC,HOME,MEM,W (+27),0,22:48,0,5,0.0,0,1,0.0,1,2,0.5,1,1,2,9,1,0,2,2,1,2.6,14
Eric Maynor,2011-05-13,23-336,OKC,AWAY,MEM,L (-12),0,11:02,2,5,0.4,0,1,0.0,2,2,1.0,0,2,2,1,0,0,1,0,6,3.6,7
Eric Maynor,2011-05-15,23-338,OKC,HOME,MEM,W (+15),0,12:33,1,3,0.333,1,2,0.5,0,0,,0,1,1,2,0,0,0,1,3,2.6,-4
Eric Maynor,2011-05-17,23-340,OKC,AWAY,DAL,L (-9),0,9:49,0,1,0.0,0,0,,0,0,,0,2,2,2,0,0,1,2,0,-0.5,-2
Eric Maynor,2011-05-19,23-342,OKC,AWAY,DAL,W (+6),0,19:36,5,9,0.556,0,1,0.0,3,3,1.0,1,1,2,1,0,0,0,1,13,10.0,18
Eric Maynor,2011-05-21,23-344,OKC,HOME,DAL,L (-6),0,5:55,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-12
Eric Maynor,2011-05-23,23-346,OKC,HOME,DAL,L (-7),0,11:09,1,4,0.25,0,1,0.0,0,0,,0,1,1,3,1,0,0,0,2,3.0,0
Eric Maynor,2011-05-25,23-348,OKC,AWAY,DAL,L (-4),0,20:55,2,6,0.333,1,3,0.333,0,0,,0,1,1,1,0,0,2,4,5,-1.0,-7
Eric Maynor,2010-04-18,22-311,OKC,AWAY,LAL,L (-8),0,10:12,1,3,0.333,0,0,,0,0,,0,0,0,2,0,0,1,0,2,0.7,-1
Eric Maynor,2010-04-20,22-313,OKC,AWAY,LAL,L (-3),0,18:54,1,3,0.333,0,1,0.0,2,2,1.0,0,2,2,2,1,1,2,1,4,3.6,-1
Eric Maynor,2010-04-22,22-315,OKC,HOME,LAL,W (+5),0,6:07,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,0,-0.4,1
Eric Maynor,2010-04-24,22-317,OKC,HOME,LAL,W (+21),0,18:49,3,5,0.6,1,3,0.333,6,7,0.857,0,3,3,1,0,0,1,1,13,10.5,4
Eric Maynor,2010-04-27,22-320,OKC,AWAY,LAL,L (-24),0,15:50,1,4,0.25,0,1,0.0,1,2,0.5,1,2,3,2,0,0,0,3,3,1.7,0
Eric Maynor,2010-04-30,22-323,OKC,HOME,LAL,L (-1),0,6:18,0,3,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2.4,-3
