PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Desmond Bane,2023-04-16,24-295,MEM,HOME,LAL,L (-16),1.0,36:35,6.0,18.0,0.333,3.0,10.0,0.3,7.0,7.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,1.0,5.0,22.0,14.9,-15.0
Desmond Bane,2023-04-19,24-298,MEM,HOME,LAL,W (+10),1.0,35:06,6.0,18.0,0.333,1.0,6.0,0.167,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,4.0,17.0,2.1,8.0
Desmond Bane,2023-04-22,24-301,MEM,AWAY,LAL,L (-10),1.0,32:53,7.0,14.0,0.5,3.0,7.0,0.429,1.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,4.0,3.0,18.0,10.1,-9.0
Desmond Bane,2023-04-24,24-303,MEM,AWAY,LAL,L (-6),1.0,46:47,13.0,29.0,0.448,3.0,12.0,0.25,7.0,7.0,1.0,2.0,5.0,7.0,3.0,1.0,0.0,3.0,4.0,36.0,22.3,-4.0
Desmond Bane,2023-04-26,24-305,MEM,HOME,LAL,W (+17),1.0,42:50,12.0,21.0,0.571,4.0,9.0,0.444,5.0,6.0,0.833,1.0,9.0,10.0,5.0,0.0,0.0,2.0,1.0,33.0,27.2,18.0
Desmond Bane,2023-04-28,24-307,MEM,AWAY,LAL,L (-40),1.0,37:11,5.0,16.0,0.313,2.0,6.0,0.333,3.0,4.0,0.75,2.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,15.0,7.3,-30.0
Desmond Bane,2021-05-23,22-332,MEM,AWAY,UTA,W (+3),0.0,18:18,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,8.0,7.7,23.0
Desmond Bane,2021-05-26,22-335,MEM,AWAY,UTA,L (-12),0.0,23:37,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,5.0,6.8,-14.0
Desmond Bane,2021-05-29,22-338,MEM,HOME,UTA,L (-10),0.0,16:12,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3,-12.0
Desmond Bane,2021-05-31,22-340,MEM,HOME,UTA,L (-7),0.0,17:33,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,8.9,-11.0
Desmond Bane,2021-06-02,22-342,MEM,AWAY,UTA,L (-16),0.0,23:23,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,,0.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,5.0,5.3,-8.0
Desmond Bane,2022-04-16,23-295,MEM,HOME,MIN,L (-13),1.0,33:11,6.0,15.0,0.4,3.0,8.0,0.375,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,17.0,10.2,0.0
Desmond Bane,2022-04-19,23-298,MEM,HOME,MIN,W (+28),1.0,31:28,5.0,10.0,0.5,1.0,4.0,0.25,5.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,16.0,14.6,21.0
Desmond Bane,2022-04-21,23-300,MEM,AWAY,MIN,W (+9),1.0,40:29,8.0,19.0,0.421,7.0,15.0,0.467,3.0,4.0,0.75,0.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,26.0,19.7,14.0
Desmond Bane,2022-04-23,23-302,MEM,AWAY,MIN,L (-1),1.0,34:55,11.0,18.0,0.611,8.0,12.0,0.667,4.0,5.0,0.8,0.0,2.0,2.0,4.0,1.0,0.0,2.0,5.0,34.0,25.8,10.0
Desmond Bane,2022-04-26,23-305,MEM,HOME,MIN,W (+2),1.0,44:34,9.0,20.0,0.45,3.0,8.0,0.375,4.0,4.0,1.0,0.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,25.0,17.4,3.0
Desmond Bane,2022-04-29,23-308,MEM,AWAY,MIN,W (+8),1.0,43:28,9.0,14.0,0.643,5.0,8.0,0.625,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,1.0,5.0,2.0,23.0,15.6,22.0
Desmond Bane,2022-05-01,23-310,MEM,HOME,GSW,L (-1),1.0,32:28,3.0,10.0,0.3,1.0,5.0,0.2,2.0,3.0,0.667,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,4.8,1.0
Desmond Bane,2022-05-03,23-312,MEM,HOME,GSW,W (+5),1.0,32:13,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,1.1,11.0
