PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
George Hill,2018-05-19,32-015,CLE,HOME,BOS,W (+30),1,29:45,4,11,.364,3,9,.333,2,4,.500,0,3,3,2,1,0,0,3,13,8.2,+24
George Hill,2018-05-21,32-017,CLE,HOME,BOS,W (+9),1,38:11,6,9,.667,1,3,.333,0,1,.000,1,3,4,3,2,0,0,3,13,13.2,+9
George Hill,2018-05-23,32-019,CLE,AWAY,BOS,L (-13),1,30:10,1,5,.200,0,0,,5,6,.833,0,1,1,2,0,1,2,2,7,3.1,-21
George Hill,2018-05-25,32-021,CLE,HOME,BOS,W (+10),1,33:47,7,12,.583,0,3,.000,6,6,1.000,2,1,3,3,2,1,1,1,20,19.5,-1
George Hill,2018-05-27,32-023,CLE,AWAY,BOS,W (+8),1,38:02,2,6,.333,0,2,.000,2,2,1.000,0,2,2,2,1,0,2,3,6,2.4,+24
George Hill,2018-05-31,32-027,CLE,AWAY,GSW,L (-10),1,30:29,2,6,.333,2,4,.500,1,2,.500,1,1,2,1,1,0,0,5,7,3.9,-11
George Hill,2018-06-03,32-030,CLE,AWAY,GSW,L (-19),1,33:55,5,12,.417,3,6,.500,2,2,1.000,2,0,2,3,2,1,1,5,15,11.8,-11
George Hill,2018-06-06,32-033,CLE,HOME,GSW,L (-8),1,27:17,2,6,.333,1,2,.500,0,0,,1,1,2,4,0,0,4,3,5,0.2,-2
George Hill,2018-06-08,32-035,CLE,HOME,GSW,L (-23),1,25:05,1,7,.143,1,4,.250,0,2,.000,1,2,3,1,0,0,1,3,3,-2.5,-26
George Hill,2016-04-16,29-348,IND,AWAY,TOR,W (+10),1,31:16,3,6,0.5,1,3,0.333,3,5,0.6,1,2,3,0,1,0,1,2,10,6.7,13
George Hill,2016-04-18,29-350,IND,AWAY,TOR,L (-11),1,31:24,2,5,0.4,0,3,0.0,0,0,,1,0,1,1,1,0,2,4,4,0.1,-8
George Hill,2016-04-21,29-353,IND,HOME,TOR,L (-16),1,32:58,3,7,0.429,2,4,0.5,5,6,0.833,1,2,3,2,1,0,1,3,13,10.4,1
George Hill,2016-04-23,29-355,IND,HOME,TOR,W (+17),1,31:14,9,11,0.818,2,4,0.5,2,2,1.0,1,3,4,3,0,0,0,1,22,21.2,12
George Hill,2016-04-26,29-358,IND,AWAY,TOR,L (-3),1,34:04,5,9,0.556,4,7,0.571,1,1,1.0,0,2,2,3,1,1,0,3,15,13.9,6
George Hill,2016-04-29,29-361,IND,HOME,TOR,W (+18),1,34:28,2,8,0.25,1,2,0.5,7,8,0.875,1,4,5,4,1,0,3,0,12,9.5,14
George Hill,2016-05-01,29-363,IND,AWAY,TOR,L (-5),1,39:46,8,11,0.727,3,4,0.75,0,0,,1,0,1,2,1,0,1,3,19,15.4,-1
George Hill,2017-04-15,30-346,UTA,AWAY,LAC,W (+2),1,37:14,7,13,.538,1,2,.500,1,2,.500,1,3,4,2,1,0,2,5,16,9.3,-3
George Hill,2017-04-18,30-349,UTA,AWAY,LAC,L (-8),1,36:47,5,12,.417,2,6,.333,0,0,,0,7,7,4,0,0,3,3,12,6.3,-4
George Hill,2017-04-21,30-352,UTA,HOME,LAC,L (-5),1,36:16,9,15,.600,4,6,.667,4,6,.667,1,2,3,3,1,0,0,5,26,20.7,-3
George Hill,2017-04-23,30-354,UTA,HOME,LAC,W (+7),1,40:44,4,11,.364,1,3,.333,4,5,.800,0,1,1,2,0,0,3,1,13,4.8,+14
George Hill,2017-04-25,30-356,UTA,AWAY,LAC,W (+4),1,35:46,3,12,.250,1,7,.143,5,5,1.000,1,4,5,7,0,0,2,3,12,8.4,+3
George Hill,2017-04-28,30-359,UTA,HOME,LAC,L (-5),1,31:30,8,13,.615,1,2,.500,5,9,.556,1,4,5,3,0,1,0,3,22,18.0,+7
George Hill,2017-04-30,30-361,UTA,AWAY,LAC,W (+13),1,34:54,7,13,.538,1,2,.500,2,2,1.000,2,2,4,5,0,0,2,3,17,13.0,+21
George Hill,2017-05-02,30-363,UTA,AWAY,GSW,L (-12),1,27:45,3,9,.333,1,3,.333,0,0,,2,2,4,3,0,0,1,2,7,4.2,-15
George Hill,2021-05-23,35-019,PHI,HOME,WAS,W (+7),0,18:25,5,8,0.625,1,3,0.333,0,0,,1,1,2,2,0,0,0,3,11,8.6,-1
George Hill,2021-05-26,35-022,PHI,HOME,WAS,W (+25),0,22:40,2,5,0.4,1,1,1.0,2,2,1.0,0,1,1,2,1,0,1,4,7,4.4,15
George Hill,2021-05-29,35-025,PHI,AWAY,WAS,W (+29),0,18:09,2,2,1.0,1,1,1.0,0,0,,0,2,2,2,0,1,2,3,5,3.9,-3
George Hill,2021-05-31,35-027,PHI,AWAY,WAS,L (-8),0,22:18,3,5,0.6,3,5,0.6,5,6,0.833,1,0,1,2,0,0,1,1,14,12.0,2
George Hill,2021-06-02,35-029,PHI,HOME,WAS,W (+17),0,14:07,0,0,,0,0,,2,2,1.0,1,1,2,2,1,0,1,1,2,4.0,10
George Hill,2021-06-06,35-033,PHI,HOME,ATL,L (-4),0,10:30,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,1,1,0,-2.1,-17
George Hill,2021-06-08,35-035,PHI,HOME,ATL,W (+16),0,18:34,2,4,0.5,0,0,,0,0,,0,1,1,2,2,1,0,0,4,6.4,6
George Hill,2021-06-11,35-038,PHI,AWAY,ATL,W (+16),0,13:25,1,3,0.333,1,1,1.0,0,2,0.0,1,0,1,2,0,1,2,0,3,1.3,2
George Hill,2021-06-14,35-041,PHI,AWAY,ATL,L (-3),0,13:05,1,3,0.333,0,1,0.0,0,0,,0,2,2,1,1,0,1,2,2,0.8,4
George Hill,2021-06-16,35-043,PHI,HOME,ATL,L (-3),0,11:49,1,5,0.2,0,2,0.0,0,0,,0,0,0,1,1,0,0,0,2,0.6,-7
George Hill,2021-06-18,35-045,PHI,AWAY,ATL,W (+5),0,20:40,1,3,0.333,1,2,0.5,0,0,,0,2,2,2,2,0,0,3,3,4.1,10
George Hill,2021-06-20,35-047,PHI,HOME,ATL,L (-7),0,21:30,1,3,0.333,0,2,0.0,1,1,1.0,0,1,1,0,0,0,1,0,3,0.6,-15
George Hill,2013-04-21,26-352,IND,HOME,ATL,W (+17),1,36:43,7,10,.700,3,4,.750,1,1,1.000,0,3,3,2,0,0,1,2,18,14.3,+19
George Hill,2013-04-24,26-355,IND,HOME,ATL,W (+15),1,32:07,7,12,.583,4,7,.571,4,4,1.000,1,2,3,3,2,0,2,1,22,19.4,+23
George Hill,2013-04-27,26-358,IND,AWAY,ATL,L (-21),1,28:24,1,8,.125,0,3,.000,1,2,.500,0,2,2,3,1,1,3,1,3,-1.6,-15
George Hill,2013-04-29,26-360,IND,AWAY,ATL,L (-11),1,40:49,4,15,.267,0,6,.000,4,4,1.000,0,2,2,6,3,0,2,1,12,8.5,-5
George Hill,2013-05-01,26-362,IND,HOME,ATL,W (+23),1,35:49,5,10,.500,1,5,.200,4,4,1.000,1,4,5,10,1,0,1,3,15,17.7,+24
George Hill,2013-05-03,26-364,IND,AWAY,ATL,W (+8),1,35:34,7,14,.500,2,5,.400,5,7,.714,1,6,7,2,2,0,4,3,21,13.9,+2
George Hill,2013-05-05,27-001,IND,AWAY,NYK,W (+7),1,42:55,5,17,.294,2,9,.222,2,2,1.000,0,7,7,6,0,0,1,0,14,9.4,+11
George Hill,2013-05-07,27-003,IND,AWAY,NYK,L (-26),1,33:54,4,11,.364,2,5,.400,2,4,.500,0,3,3,7,0,1,4,3,12,6.4,-17
George Hill,2013-05-11,27-007,IND,HOME,NYK,W (+11),1,40:46,5,16,.313,5,12,.417,2,2,1.000,0,6,6,1,1,0,3,4,17,6.7,+14
George Hill,2013-05-14,27-010,IND,HOME,NYK,W (+11),1,36:55,9,14,.643,2,6,.333,6,9,.667,0,3,3,4,1,0,4,0,26,19.3,+5
George Hill,2013-05-18,27-014,IND,HOME,NYK,W (+7),1,42:07,2,10,.200,1,6,.167,7,7,1.000,0,5,5,4,0,1,1,1,12,9.4,+12
George Hill,2013-05-22,27-018,IND,AWAY,MIA,L (-1),1,44:52,2,9,.222,0,2,.000,1,1,1.000,0,4,4,7,5,0,3,4,5,6.0,-1
George Hill,2013-05-24,27-020,IND,AWAY,MIA,W (+4),1,41:16,6,8,.750,2,3,.667,4,7,.571,0,5,5,3,3,0,2,3,18,17.0,+12
George Hill,2013-05-26,27-022,IND,HOME,MIA,L (-18),1,37:15,5,10,.500,3,3,1.000,6,7,.857,0,1,1,2,0,0,1,3,19,13.1,-9
George Hill,2013-05-28,27-024,IND,HOME,MIA,W (+7),1,38:45,4,13,.308,2,6,.333,9,10,.900,1,4,5,6,0,1,1,2,19,16.1,+4
George Hill,2013-05-30,27-026,IND,AWAY,MIA,L (-11),1,36:50,0,4,.000,0,2,.000,1,1,1.000,0,0,0,4,3,0,3,4,1,-0.6,-2
George Hill,2013-06-01,27-028,IND,HOME,MIA,W (+14),1,42:38,6,12,.500,2,4,.500,2,2,1.000,1,1,2,6,0,0,2,3,16,12.0,+16
George Hill,2013-06-03,27-030,IND,AWAY,MIA,L (-23),1,37:50,4,14,.286,3,7,.429,2,2,1.000,0,4,4,1,0,0,2,3,13,3.5,-14
George Hill,2010-04-18,23-349,SAS,AWAY,DAL,L (-6),1,17:45,0,2,0.0,0,0,,0,0,,0,3,3,0,0,0,2,2,0,-3.3,-7
George Hill,2010-04-21,23-352,SAS,AWAY,DAL,W (+14),1,30:52,2,7,0.286,1,1,1.0,2,4,0.5,0,3,3,1,2,0,1,1,7,4.3,6
George Hill,2010-04-23,23-354,SAS,HOME,DAL,W (+4),1,44:35,6,16,0.375,0,3,0.0,5,5,1.0,2,3,5,1,1,1,0,1,17,12.5,2
George Hill,2010-04-25,23-356,SAS,HOME,DAL,W (+3),1,44:37,11,16,0.688,5,6,0.833,2,2,1.0,0,4,4,0,2,1,0,0,29,26.1,9
George Hill,2010-04-27,23-358,SAS,AWAY,DAL,L (-22),1,28:37,6,11,0.545,0,2,0.0,0,0,,0,2,2,0,1,0,0,1,12,7.9,-13
George Hill,2010-04-29,23-360,SAS,HOME,DAL,W (+10),1,42:10,7,12,0.583,2,4,0.5,5,6,0.833,3,3,6,2,1,0,1,1,21,19.0,10
George Hill,2010-05-03,23-364,SAS,AWAY,PHO,L (-9),1,32:49,2,9,0.222,0,5,0.0,5,6,0.833,0,2,2,1,1,0,1,4,9,2.8,-22
