PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Jack Cooley,2015-04-08,23-361,UTA,HOME,SAC,W (+12),0,5:06,.000,.000,0.0,23.0,12.1,0.0,0.0,0.0,0.0,9.3,0,106,-1.2,-21.6
Jack Cooley,2015-04-10,23-363,UTA,HOME,MEM,L (-1),0,3:36,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-0.4,-8.3
Jack Cooley,2015-04-11,23-364,UTA,AWAY,POR,W (+6),0,8:07,.000,.000,26.3,14.1,20.4,16.4,0.0,10.4,0.0,10.4,84,106,1.3,-3.2
Jack Cooley,2015-04-13,24-001,UTA,HOME,DAL,W (+17),0,5:57,.455,,19.7,16.8,18.1,0.0,0.0,0.0,18.5,40.5,86,101,0.8,-21.9
Jack Cooley,2015-04-15,24-003,UTA,AWAY,HOU,L (-26),0,17:28,.435,.429,14.0,24.2,17.7,0.0,2.6,5.7,0.0,20.6,101,107,6.2,-2.9
Desmond Bane,2022-10-19,24-116,MEM,HOME,NYK,W (+3),1,37:28,.350,.341,0.0,9.1,4.8,25.3,0.0,2.0,8.0,26.8,88,110,5.5,-5.8
Desmond Bane,2022-10-21,24-118,MEM,AWAY,HOU,W (+7),1,33:15,.385,.281,5.9,12.6,9.1,24.8,2.8,0.0,14.2,24.9,101,118,9.7,-5.9
Desmond Bane,2022-10-22,24-119,MEM,AWAY,DAL,L (-41),1,27:15,.549,.455,0.0,23.2,10.9,26.1,1.8,0.0,7.3,22.7,112,133,11.4,1.6
Desmond Bane,2022-10-24,24-121,MEM,HOME,BRK,W (+10),1,32:04,.851,.857,0.0,4.3,2.1,40.2,1.5,2.6,4.3,30.2,174,127,32.4,25.2
Desmond Bane,2022-10-27,24-124,MEM,AWAY,SAC,W (+15),1,33:19,.784,.778,3.4,17.6,10.4,17.4,0.0,0.0,4.8,26.7,155,117,25.6,13.9
Desmond Bane,2022-10-29,24-126,MEM,AWAY,UTA,L (-1),1,34:29,.603,.543,0.0,20.9,11.3,8.0,1.4,3.2,15.9,38.3,109,121,19.0,-2.4
Desmond Bane,2022-11-02,24-130,MEM,AWAY,POR,W (+5),1,36:49,.696,.594,3.3,17.6,11.3,22.6,0.0,0.0,12.6,28.5,132,109,23.1,6.3
Desmond Bane,2022-11-04,24-132,MEM,HOME,CHO,W (+31),1,24:21,.594,.594,4.2,18.3,11.7,11.5,0.0,0.0,15.8,30.2,107,99,10.4,-3.8
Desmond Bane,2022-11-06,24-134,MEM,HOME,WAS,W (+6),1,35:21,.751,.688,0.0,7.7,4.1,20.3,1.4,0.0,5.1,24.3,151,107,23.7,14.3
Desmond Bane,2022-11-07,24-135,MEM,HOME,BOS,L (-3),1,35:28,.582,.533,0.0,15.4,7.5,21.5,0.0,0.0,5.8,21.7,119,113,14.1,1.4
Desmond Bane,2022-11-09,24-137,MEM,AWAY,SAS,W (+2),1,39:25,.658,.630,3.1,14.0,8.8,23.8,0.0,0.0,7.6,28.8,145,121,24.3,9.1
Desmond Bane,2022-11-11,24-139,MEM,HOME,MIN,W (+11),1,33:16,.615,.500,0.0,11.4,5.5,21.3,1.5,0.0,17.0,30.1,118,112,15.8,2.1
Desmond Bane,2022-12-23,24-181,MEM,AWAY,PHO,W (+25),1,24:21,.529,.385,0.0,13.1,6.7,10.6,2.0,0.0,5.9,28.6,128,105,10.2,-1.7
Desmond Bane,2022-12-25,24-183,MEM,AWAY,GSW,L (-14),1,24:25,.288,.154,0.0,13.4,6.2,0.0,0.0,4.2,0.0,25.6,64,120,0.7,-12.6
Desmond Bane,2022-12-27,24-185,MEM,HOME,PHO,L (-17),1,27:24,.478,.333,0.0,8.8,4.0,0.0,0.0,0.0,12.0,24.3,95,133,5.0,-10.9
Desmond Bane,2022-12-29,24-187,MEM,AWAY,TOR,W (+13),1,28:32,.595,.577,3.6,12.7,8.4,17.8,3.5,0.0,6.9,20.9,129,106,12.6,4.2
Desmond Bane,2022-12-31,24-189,MEM,HOME,NOP,W (+15),1,28:03,.443,.395,7.8,15.8,12.2,0.0,1.6,2.8,12.9,33.6,87,98,8.3,-6.5
Desmond Bane,2023-01-04,24-193,MEM,AWAY,CHO,W (+24),1,26:07,.563,.563,0.0,34.9,19.6,22.8,1.7,0.0,10.6,27.9,108,96,14.5,1.9
Desmond Bane,2023-01-08,24-197,MEM,HOME,UTA,W (+5),1,30:44,.581,.556,3.1,23.0,11.0,42.0,3.0,2.8,12.7,30.3,119,111,22.0,11.1
Desmond Bane,2023-01-09,24-198,MEM,HOME,SAS,W (+8),1,29:04,.456,.469,0.0,6.5,3.6,18.8,0.0,0.0,19.6,28.3,83,117,4.4,-10.6
Desmond Bane,2023-01-11,24-200,MEM,HOME,SAS,W (+6),1,29:34,.643,.643,10.1,8.5,9.3,12.0,1.5,0.0,17.6,22.1,125,122,13.7,1.0
Desmond Bane,2023-01-14,24-203,MEM,AWAY,IND,W (+18),1,29:04,.658,.658,0.0,24.5,14.1,15.7,1.5,2.9,5.0,28.9,121,99,20.1,5.6
Desmond Bane,2023-01-16,24-205,MEM,HOME,PHO,W (+30),1,26:57,.986,.958,0.0,11.4,6.1,31.3,3.5,0.0,12.3,24.7,177,104,27.9,22.5
Desmond Bane,2023-01-18,24-207,MEM,HOME,CLE,W (+1),1,32:30,.666,.618,5.8,7.8,6.6,18.4,1.5,0.0,9.6,26.7,134,125,19.3,9.1
Desmond Bane,2023-01-20,24-209,MEM,AWAY,LAL,L (-1),1,33:17,.504,.467,2.4,20.6,10.5,25.2,1.4,0.0,11.2,19.3,114,115,13.1,2.3
Desmond Bane,2023-01-22,24-211,MEM,AWAY,PHO,L (-2),1,34:17,.555,.474,2.9,22.8,12.2,30.7,1.3,0.0,8.5,26.7,120,106,18.7,4.8
Desmond Bane,2023-01-23,24-212,MEM,AWAY,SAC,L (-33),1,28:39,.808,.808,3.2,16.2,8.0,33.6,1.6,0.0,23.5,24.3,117,131,17.2,6.4
Desmond Bane,2023-01-25,24-214,MEM,AWAY,GSW,L (-2),1,34:07,.509,.471,0.0,10.8,5.3,17.5,1.4,2.7,13.3,27.2,99,121,11.3,-2.2
Desmond Bane,2023-02-01,24-221,MEM,HOME,POR,L (-10),1,25:32,.517,.500,0.0,0.0,0.0,20.3,1.9,3.7,15.4,32.8,93,126,7.8,-4.9
Desmond Bane,2023-02-02,24-222,MEM,AWAY,CLE,L (-15),1,32:25,.766,.733,0.0,7.1,3.5,5.1,0.0,0.0,10.9,23.7,135,130,15.8,3.9
Desmond Bane,2023-02-05,24-225,MEM,HOME,TOR,L (-3),1,32:45,.727,.706,0.0,6.2,3.4,25.1,5.8,2.3,10.1,26.9,130,101,23.4,14.6
Desmond Bane,2023-02-07,24-227,MEM,HOME,CHI,W (+15),1,34:40,.660,.625,0.0,18.5,9.4,22.6,2.8,2.7,13.4,20.0,120,88,15.8,8.0
Desmond Bane,2023-02-10,24-230,MEM,HOME,MIN,W (+21),1,32:04,.663,.542,0.0,24.9,13.3,18.7,4.4,0.0,16.6,23.8,125,100,19.2,5.4
Desmond Bane,2023-02-12,24-232,MEM,AWAY,BOS,L (-10),1,33:50,.623,.607,3.3,15.4,9.6,31.0,1.5,7.7,12.2,23.0,120,123,17.7,9.7
Desmond Bane,2023-02-15,24-235,MEM,HOME,UTA,W (+6),1,31:48,.541,.500,9.6,6.9,8.5,20.5,1.5,0.0,4.3,28.7,121,114,18.2,4.5
Desmond Bane,2023-02-23,24-243,MEM,AWAY,PHI,L (-5),1,32:24,.612,.600,6.0,20.7,12.9,15.4,0.0,0.0,12.8,30.5,107,116,15.8,6.1
Desmond Bane,2023-02-25,24-245,MEM,HOME,DEN,W (+18),1,24:32,.372,.346,8.2,11.7,10.0,21.1,2.0,3.8,6.9,25.6,95,96,7.9,-0.5
Desmond Bane,2023-02-28,24-248,MEM,HOME,LAL,W (+12),1,30:10,.559,.538,0.0,16.9,7.7,12.0,5.9,3.1,0.0,18.2,123,92,16.8,8.2
Desmond Bane,2023-03-01,24-249,MEM,AWAY,HOU,W (+14),1,29:10,.882,.882,4.1,24.8,15.9,48.8,0.0,2.9,5.6,30.1,164,105,28.3,23.0
Desmond Bane,2023-03-03,24-251,MEM,AWAY,DEN,L (-16),1,29:57,.591,.462,6.4,7.5,6.9,0.0,0.0,0.0,11.1,26.9,110,128,11.1,-1.5
Desmond Bane,2023-03-05,24-253,MEM,AWAY,LAC,L (-6),1,35:23,.656,.636,3.2,11.0,6.9,24.1,0.0,2.4,4.2,30.4,128,138,23.3,3.4
Desmond Bane,2023-03-07,24-255,MEM,AWAY,LAL,L (-9),1,34:45,.235,.214,0.0,15.0,6.8,21.7,0.0,2.2,11.8,20.7,55,108,0.5,-10.5
Desmond Bane,2023-03-09,24-257,MEM,HOME,GSW,W (+21),1,31:50,.622,.625,0.0,7.4,4.1,24.8,0.0,0.0,0.0,22.5,141,117,17.0,3.3
Desmond Bane,2023-03-11,24-259,MEM,HOME,DAL,W (+4),1,34:40,.581,.500,3.1,18.9,11.0,37.0,0.0,0.0,12.2,31.6,119,118,19.1,2.9
Desmond Bane,2023-03-13,24-261,MEM,AWAY,DAL,W (+16),1,29:10,.715,.654,4.1,24.0,15.0,43.5,0.0,0.0,15.7,29.8,132,95,20.2,11.7
Desmond Bane,2023-03-15,24-263,MEM,AWAY,MIA,L (-19),1,21:54,.481,.455,0.0,25.0,11.0,17.7,2.2,0.0,30.4,31.8,76,135,3.0,-13.5
Desmond Bane,2023-03-17,24-265,MEM,AWAY,SAS,W (+6),1,38:54,.477,.477,0.0,20.6,10.3,27.0,3.7,3.0,0.0,23.6,117,104,18.6,2.9
Desmond Bane,2023-03-18,24-266,MEM,HOME,GSW,W (+14),1,34:07,.693,.676,7.4,6.5,6.9,7.4,1.5,0.0,17.6,29.5,117,127,17.7,-0.5
Desmond Bane,2023-03-20,24-268,MEM,HOME,DAL,W (+4),1,34:34,.464,.441,0.0,20.3,9.6,8.9,1.5,0.0,24.7,30.3,78,115,4.9,-11.1
Desmond Bane,2023-03-22,24-270,MEM,HOME,HOU,W (+5),1,35:08,.658,.577,3.4,6.2,4.9,26.0,1.4,0.0,0.0,18.6,158,133,20.1,6.6
Desmond Bane,2023-03-24,24-272,MEM,HOME,HOU,W (+37),1,20:25,.962,.962,14.2,11.8,12.9,7.0,4.6,3.7,7.1,30.2,165,107,22.7,19.1
Desmond Bane,2023-03-26,24-274,MEM,AWAY,ATL,W (+4),1,33:39,.694,.694,3.6,6.1,4.9,22.1,0.0,0.0,10.0,26.3,128,125,18.4,3.3
Desmond Bane,2023-03-28,24-276,MEM,HOME,ORL,W (+5),1,36:11,.616,.500,0.0,10.6,5.5,21.1,3.7,0.0,19.3,36.2,105,99,20.6,3.4
Desmond Bane,2023-03-31,24-279,MEM,HOME,LAC,W (+14),1,38:24,.583,.556,0.0,7.4,3.7,35.4,3.7,0.0,5.0,21.2,127,94,21.4,11.5
Desmond Bane,2023-04-02,24-281,MEM,AWAY,CHI,L (-21),1,33:09,.788,.750,0.0,16.8,8.7,21.1,0.0,2.3,23.1,23.4,120,129,15.2,2.1
Desmond Bane,2023-04-04,24-283,MEM,HOME,POR,W (+10),1,36:28,.656,.659,6.0,12.2,9.4,25.1,0.0,2.4,4.2,29.2,130,114,24.3,7.6
Desmond Bane,2023-04-05,24-284,MEM,AWAY,NOP,L (-7),1,42:34,.517,.476,4.9,5.9,5.4,16.0,1.1,0.0,4.1,23.5,118,130,15.6,-3.8
Desmond Bane,2023-04-07,24-286,MEM,AWAY,MIL,W (+23),1,31:20,.667,.667,0.0,27.9,14.9,21.0,0.0,0.0,14.3,19.2,128,117,13.4,-1.6
Desmond Bane,2020-12-23,22-181,MEM,HOME,SAS,L (-12),0,10:33,.600,.600,10.1,30.3,20.2,0.0,0.0,0.0,16.7,24.0,99,124,3.5,-3.9
Desmond Bane,2020-12-26,22-184,MEM,HOME,ATL,L (-10),0,22:21,1.500,1.500,0.0,4.3,2.1,0.0,0.0,0.0,0.0,3.7,300,124,4.1,-1.9
Desmond Bane,2020-12-28,22-186,MEM,AWAY,BRK,W (+5),0,23:55,.500,.500,4.2,8.4,6.3,0.0,0.0,0.0,14.3,12.0,96,110,1.7,-6.5
Desmond Bane,2020-12-30,22-188,MEM,AWAY,BOS,L (-19),0,31:54,.699,.682,6.5,7.2,6.8,0.0,2.9,0.0,14.9,16.1,119,120,11.9,1.6
Desmond Bane,2021-01-01,22-190,MEM,AWAY,CHO,W (+15),0,28:08,.417,.417,0.0,7.1,3.8,18.9,1.7,0.0,14.3,21.8,85,98,4.8,-6.1
Desmond Bane,2021-01-03,22-192,MEM,HOME,LAL,L (-14),0,21:28,.770,.813,0.0,4.7,2.3,16.1,2.4,0.0,10.6,19.3,133,117,9.9,9.8
Desmond Bane,2021-01-05,22-194,MEM,HOME,LAL,L (-2),0,24:39,.438,.438,0.0,13.9,6.5,6.5,2.0,0.0,20.0,18.4,68,100,2.8,-6.3
Desmond Bane,2021-01-07,22-196,MEM,HOME,CLE,L (-4),0,23:36,.500,.500,5.0,23.1,14.4,12.7,2.2,0.0,14.3,13.6,101,105,6.2,-1.6
Desmond Bane,2021-01-08,22-197,MEM,HOME,BRK,W (+5),0,21:27,.644,.500,0.0,11.8,5.1,0.0,2.2,0.0,0.0,14.9,138,110,7.0,-2.4
Desmond Bane,2021-01-11,22-200,MEM,AWAY,CLE,W (+10),0,20:09,.827,.800,0.0,22.2,11.9,15.6,2.5,0.0,26.9,17.3,113,96,7.9,0.5
Desmond Bane,2021-01-13,22-202,MEM,AWAY,MIN,W (+11),0,16:34,.307,.250,0.0,20.2,9.1,0.0,0.0,0.0,0.0,11.9,71,113,0.3,-14.3
Desmond Bane,2021-01-16,22-205,MEM,HOME,PHI,W (+2),0,18:32,1.000,1.000,0.0,11.0,5.4,7.9,0.0,0.0,0.0,11.0,191,109,9.0,7.9
Desmond Bane,2021-01-18,22-207,MEM,HOME,PHO,W (+4),0,22:08,.556,.556,0.0,5.0,2.6,13.4,2.2,0.0,18.2,22.3,91,112,5.6,-3.0
Desmond Bane,2021-01-30,22-219,MEM,AWAY,SAS,W (+17),0,20:47,.938,.938,5.8,16.1,11.1,12.4,0.0,0.0,11.1,18.6,160,119,13.4,9.8
Desmond Bane,2021-02-01,22-221,MEM,AWAY,SAS,W (+31),0,25:18,.556,.556,0.0,10.7,6.0,4.3,0.0,3.6,0.0,15.5,114,108,6.8,-5.3
Desmond Bane,2021-02-02,22-222,MEM,AWAY,IND,L (-18),0,26:12,.595,.577,4.3,10.5,7.0,29.5,0.0,0.0,13.0,23.7,115,136,10.5,-0.5
Desmond Bane,2021-02-04,22-224,MEM,HOME,HOU,L (-12),0,26:58,.784,.750,0.0,4.4,2.0,19.0,1.8,4.2,8.9,18.0,145,120,14.3,6.2
Desmond Bane,2021-02-06,22-226,MEM,AWAY,NOP,L (-9),0,19:40,.313,.313,0.0,11.6,5.6,13.9,2.6,4.5,0.0,18.2,80,121,3.1,-5.7
Desmond Bane,2021-02-08,22-228,MEM,HOME,TOR,L (-15),1,26:06,.591,.591,3.8,12.3,7.0,19.8,0.0,0.0,21.4,22.4,103,144,6.9,-5.1
Desmond Bane,2021-02-10,22-230,MEM,HOME,CHO,W (+16),1,25:52,.758,.727,4.0,0.0,2.3,10.3,3.9,0.0,14.4,21.8,138,118,14.8,7.3
Desmond Bane,2021-02-19,22-239,MEM,HOME,DET,W (+14),0,25:19,.592,.563,0.0,19.3,10.1,5.5,3.9,0.0,10.6,16.1,113,94,9.2,3.1
Desmond Bane,2021-02-20,22-240,MEM,HOME,PHO,L (-31),1,23:55,.250,.250,0.0,10.8,4.5,6.3,0.0,0.0,11.1,15.7,56,140,-0.5,-14.5
Desmond Bane,2021-02-22,22-242,MEM,AWAY,DAL,L (-10),0,23:10,.607,.556,3.6,4.8,4.1,0.0,0.0,0.0,9.2,19.5,115,107,6.1,0.8
Desmond Bane,2021-02-25,22-245,MEM,HOME,LAC,W (+28),0,19:44,.400,.400,0.0,9.9,5.5,0.0,0.0,0.0,16.7,13.9,65,103,-0.3,-13.0
Desmond Bane,2021-02-26,22-246,MEM,HOME,LAC,L (-20),0,22:12,.400,.400,0.0,6.6,2.6,12.5,0.0,0.0,0.0,9.6,93,125,1.4,-9.6
Desmond Bane,2021-02-28,22-248,MEM,AWAY,HOU,W (+49),1,27:52,.952,.929,9.3,15.1,12.8,4.3,4.7,4.5,20.2,13.7,151,73,16.2,11.0
Desmond Bane,2021-03-02,22-250,MEM,AWAY,WAS,W (+14),1,21:31,.672,.643,0.0,11.4,5.5,5.9,2.1,0.0,0.0,14.3,139,106,8.2,0.5
Desmond Bane,2021-03-04,22-252,MEM,HOME,MIL,L (-1),1,18:42,.368,.300,0.0,29.6,14.3,0.0,2.5,0.0,0.0,11.3,88,104,3.3,-5.6
Desmond Bane,2021-03-10,22-258,MEM,HOME,WAS,W (+15),1,30:45,.744,.731,0.0,12.0,6.3,4.0,1.4,0.0,13.0,19.0,126,105,13.8,5.6
Desmond Bane,2021-03-12,22-260,MEM,HOME,DEN,L (-1),1,17:04,.850,.800,6.4,18.3,12.5,0.0,0.0,0.0,25.4,20.8,117,112,6.1,-0.3
Desmond Bane,2021-03-14,22-262,MEM,AWAY,OKC,L (-6),1,22:56,.583,.583,0.0,7.2,2.7,0.0,2.1,0.0,0.0,11.2,115,130,4.1,-8.0
Desmond Bane,2021-03-15,22-263,MEM,AWAY,PHO,L (-23),1,22:04,.000,.000,0.0,6.4,2.7,5.7,0.0,0.0,0.0,6.0,19,131,-1.5,-12.2
Desmond Bane,2021-03-17,22-265,MEM,HOME,MIA,W (+4),0,17:43,.800,.800,0.0,27.1,13.4,24.8,0.0,0.0,0.0,12.9,152,90,8.2,10.8
Desmond Bane,2021-03-19,22-267,MEM,HOME,GSW,L (-13),0,15:57,.667,.667,0.0,20.1,10.1,30.1,2.9,0.0,25.0,21.3,105,112,6.2,3.6
Desmond Bane,2021-03-20,22-268,MEM,HOME,GSW,W (+8),0,23:51,.689,.700,3.9,3.7,3.8,16.1,3.8,0.0,8.4,19.8,126,98,12.2,7.7
Desmond Bane,2021-03-22,22-270,MEM,HOME,BOS,W (+6),0,18:21,.929,.929,0.0,20.6,8.9,0.0,0.0,0.0,12.5,18.3,139,123,9.2,3.5
Desmond Bane,2021-03-24,22-272,MEM,AWAY,OKC,W (+9),0,24:26,.250,.250,4.0,7.7,5.9,8.7,0.0,3.3,0.0,9.7,85,108,2.6,-6.9
Desmond Bane,2021-03-26,22-274,MEM,AWAY,UTA,L (-3),0,15:07,.375,.375,0.0,12.7,6.4,0.0,0.0,0.0,0.0,11.5,80,124,1.2,-8.1
Desmond Bane,2021-03-27,22-275,MEM,AWAY,UTA,L (-16),0,20:07,.415,.438,0.0,21.7,9.6,7.5,0.0,0.0,19.2,20.1,71,125,2.1,-11.0
Desmond Bane,2021-03-29,22-277,MEM,AWAY,HOU,W (+10),0,27:38,.850,.850,0.0,13.9,7.8,15.4,1.7,3.3,9.1,17.1,147,106,15.2,8.4
Desmond Bane,2021-03-31,22-279,MEM,HOME,UTA,L (-4),1,32:51,.335,.300,3.2,12.7,7.9,19.4,1.5,0.0,0.0,13.7,97,115,6.0,-4.0
Desmond Bane,2021-04-02,22-281,MEM,HOME,MIN,W (+12),0,18:35,.551,.500,0.0,41.1,19.7,7.0,2.6,5.0,0.0,12.1,127,100,7.0,2.8
Desmond Bane,2021-04-04,22-283,MEM,AWAY,PHI,W (+16),0,23:58,.612,.591,4.6,18.2,12.1,5.9,0.0,0.0,0.0,21.3,128,108,10.0,0.3
Desmond Bane,2021-04-06,22-285,MEM,AWAY,MIA,W (+12),0,22:09,.625,.625,0.0,16.3,8.4,19.7,4.6,4.4,7.7,26.6,122,111,13.3,7.8
Desmond Bane,2021-04-07,22-286,MEM,AWAY,ATL,W (+18),0,19:11,.278,.278,0.0,18.5,10.4,11.6,0.0,0.0,25.0,26.8,55,115,-1.3,-20.2
Desmond Bane,2021-04-09,22-288,MEM,AWAY,NYK,L (-4),0,22:58,.775,.833,0.0,26.2,12.7,13.9,0.0,0.0,8.8,21.2,131,124,12.4,6.0
Desmond Bane,2021-04-11,22-290,MEM,HOME,IND,L (-7),0,26:14,.350,.350,3.0,4.5,3.6,19.3,1.8,3.0,0.0,14.1,109,134,6.2,-4.0
Desmond Bane,2021-04-12,22-291,MEM,HOME,CHI,W (+11),0,16:14,1.014,1.000,0.0,12.1,6.5,9.5,3.0,5.4,18.4,14.5,149,85,8.6,14.4
Desmond Bane,2021-04-14,22-293,MEM,HOME,DAL,L (-1),0,19:13,.698,.643,0.0,5.9,2.8,36.2,2.6,0.0,0.0,18.5,159,120,11.3,13.7
Desmond Bane,2021-04-16,22-295,MEM,AWAY,CHI,W (+11),0,23:23,.667,.667,5.3,12.6,9.3,10.6,0.0,0.0,14.3,14.1,122,125,6.2,-5.5
Desmond Bane,2021-04-17,22-296,MEM,AWAY,MIL,W (+13),0,24:36,.766,.750,0.0,15.9,8.9,29.8,0.0,0.0,0.0,18.8,164,118,16.8,11.7
Desmond Bane,2021-04-19,22-298,MEM,AWAY,DEN,L (-2),1,15:40,.375,.375,6.7,7.4,7.1,7.8,0.0,0.0,0.0,11.3,101,122,0.7,-10.7
Desmond Bane,2021-04-21,22-300,MEM,AWAY,LAC,L (-12),0,23:20,.850,.800,0.0,10.0,4.8,6.5,0.0,0.0,0.0,11.3,178,128,8.2,2.1
Desmond Bane,2021-04-23,22-302,MEM,AWAY,POR,W (+2),0,13:34,.000,.000,0.0,7.9,4.0,27.2,0.0,0.0,33.3,9.2,65,131,-0.1,-9.6
Desmond Bane,2021-04-25,22-304,MEM,AWAY,POR,W (+7),0,17:59,.500,.500,5.8,8.8,7.5,27.1,0.0,4.0,0.0,4.5,159,110,5.0,3.5
Desmond Bane,2021-04-26,22-305,MEM,AWAY,DEN,L (-24),0,19:10,.436,.333,5.4,0.0,2.7,0.0,2.4,0.0,0.0,7.8,103,118,2.6,-5.4
Desmond Bane,2021-04-28,22-307,MEM,HOME,POR,L (-21),0,19:16,.444,.444,10.4,0.0,5.2,0.0,0.0,0.0,0.0,20.0,97,137,3.1,-9.2
Desmond Bane,2021-04-30,22-309,MEM,HOME,ORL,W (+17),1,20:05,.350,.350,8.1,13.3,10.6,8.9,0.0,0.0,9.1,23.1,76,84,2.0,-9.7
Desmond Bane,2021-05-01,22-310,MEM,AWAY,ORL,L (-1),1,30:59,.500,.500,6.5,14.1,10.1,0.0,0.0,0.0,28.6,8.9,85,119,2.1,-10.4
Desmond Bane,2021-05-03,22-312,MEM,HOME,NYK,L (-14),0,26:14,.846,.846,7.3,26.8,16.1,20.9,5.8,0.0,13.3,25.3,135,115,21.3,18.1
Desmond Bane,2021-05-05,22-314,MEM,AWAY,MIN,W (+4),0,30:58,.718,.714,0.0,13.5,7.1,11.7,0.0,0.0,6.1,20.7,141,132,16.9,3.3
Desmond Bane,2021-05-06,22-315,MEM,AWAY,DET,L (-14),1,21:14,.200,.200,0.0,12.9,5.6,25.3,0.0,0.0,0.0,10.1,82,123,1.9,-7.2
Desmond Bane,2021-05-08,22-317,MEM,AWAY,TOR,W (+10),0,21:38,.556,.556,4.7,8.1,6.5,22.9,0.0,7.2,18.2,21.5,105,104,8.1,4.6
Desmond Bane,2021-05-10,22-319,MEM,HOME,NOP,W (+5),0,19:52,.466,.500,0.0,13.7,7.3,30.1,0.0,3.3,0.0,13.8,119,113,6.9,1.8
Desmond Bane,2021-05-11,22-320,MEM,HOME,DAL,W (+29),1,23:06,.917,.917,0.0,13.3,7.9,4.9,0.0,0.0,0.0,11.8,184,120,9.6,2.6
Desmond Bane,2021-05-13,22-322,MEM,HOME,SAC,W (+6),0,23:09,.394,.313,0.0,12.7,7.5,0.0,2.1,0.0,10.1,17.7,84,113,2.7,-10.0
Desmond Bane,2021-05-14,22-323,MEM,HOME,SAC,W (+1),1,19:59,.429,.429,0.0,13.3,6.9,16.1,2.4,4.4,22.2,19.2,73,103,3.9,-5.6
